t,species,metamer,organ,element,Eabs_direct,Eabs_diffuse
10,Caphorn,2,blade,LeafElement1,0.147146178,0.107366033
10,Caphorn,2,sheath,StemElement,0.041193635,0.031556685
10,Caphorn,3,blade,LeafElement1,0.191607675,0.172806432
10,Caphorn,3,sheath,StemElement,0.079086925,0.047675764
10,Caphorn,4,blade,LeafElement1,0.2912961,0.326336817
10,Caphorn,4,internode,StemElement,0.051367039,0.056355606
10,Caphorn,4,sheath,StemElement,0.127870759,0.093799116
10,Caphorn,5,internode,StemElement,0.121715692,0.112289259
10,Caphorn,6,internode,StemElement,0.190688632,0.258129974
11,Caphorn,1,blade,LeafElement1,0.113830857,0.085538726
11,Caphorn,1,sheath,StemElement,0.035324829,0.039220855
11,Caphorn,2,blade,LeafElement1,0.164673125,0.107366033
11,Caphorn,2,sheath,StemElement,0.043225036,0.031556685
11,Caphorn,3,blade,LeafElement1,0.214797342,0.172806432
11,Caphorn,3,sheath,StemElement,0.086064205,0.047675764
11,Caphorn,4,blade,LeafElement1,0.229130697,0.326336817
11,Caphorn,4,internode,StemElement,0.086465802,0.056355606
11,Caphorn,4,sheath,StemElement,0.110215502,0.093799116
11,Caphorn,5,internode,StemElement,0.07710299,0.112289259
11,Caphorn,6,internode,StemElement,0.14925219,0.258129974
12,Caphorn,1,blade,LeafElement1,0.080545987,0.085538726
12,Caphorn,1,sheath,StemElement,0.009245691,0.039220855
12,Caphorn,2,blade,LeafElement1,0.083903443,0.107366033
12,Caphorn,2,sheath,StemElement,0.012220218,0.031556685
12,Caphorn,3,blade,LeafElement1,0.14861631,0.172806432
12,Caphorn,3,sheath,StemElement,0.016829125,0.047675764
12,Caphorn,4,blade,LeafElement1,0.204602014,0.326336817
12,Caphorn,4,internode,StemElement,0.020222779,0.056355606
12,Caphorn,4,sheath,StemElement,0.040308203,0.093799116
12,Caphorn,5,internode,StemElement,0.051929145,0.112289259
12,Caphorn,6,internode,StemElement,0.134526082,0.258129974
13,Caphorn,1,blade,LeafElement1,0.111992816,0.085538726
13,Caphorn,1,sheath,StemElement,0.035559548,0.039220855
13,Caphorn,2,blade,LeafElement1,0.165438576,0.107366033
13,Caphorn,2,sheath,StemElement,0.043492304,0.031556685
13,Caphorn,3,blade,LeafElement1,0.211180332,0.172806432
13,Caphorn,3,sheath,StemElement,0.088361277,0.047675764
13,Caphorn,4,blade,LeafElement1,0.230442367,0.326336817
13,Caphorn,4,internode,StemElement,0.088659633,0.056355606
13,Caphorn,4,sheath,StemElement,0.112315349,0.093799116
13,Caphorn,5,internode,StemElement,0.081760412,0.112289259
13,Caphorn,6,internode,StemElement,0.151482394,0.258129974
14,Caphorn,1,blade,LeafElement1,0.109508674,0.085538726
14,Caphorn,1,sheath,StemElement,0.052536481,0.039220855
14,Caphorn,2,blade,LeafElement1,0.146702895,0.107366033
14,Caphorn,2,sheath,StemElement,0.041160881,0.031556685
14,Caphorn,3,blade,LeafElement1,0.189089661,0.172806432
14,Caphorn,3,sheath,StemElement,0.080833492,0.047675764
14,Caphorn,4,blade,LeafElement1,0.289735094,0.326336817
14,Caphorn,4,internode,StemElement,0.051092052,0.056355606
14,Caphorn,4,sheath,StemElement,0.12528433,0.093799116
14,Caphorn,5,internode,StemElement,0.125508314,0.112289259
14,Caphorn,6,internode,StemElement,0.192446898,0.258129974
15,Caphorn,1,blade,LeafElement1,0.087307215,0.085538726
15,Caphorn,1,sheath,StemElement,0.040423653,0.039220855
15,Caphorn,2,blade,LeafElement1,0.118210547,0.107366033
15,Caphorn,2,sheath,StemElement,0.039032314,0.031556685
15,Caphorn,3,blade,LeafElement1,0.195856709,0.172806432
15,Caphorn,3,sheath,StemElement,0.059147828,0.047675764
15,Caphorn,4,blade,LeafElement1,0.360055326,0.326336817
15,Caphorn,4,internode,StemElement,0.072153897,0.056355606
15,Caphorn,4,sheath,StemElement,0.111779659,0.093799116
15,Caphorn,5,internode,StemElement,0.160495856,0.112289259
15,Caphorn,6,internode,StemElement,0.257286255,0.258129974
16,Caphorn,1,blade,LeafElement1,0.056384655,0.085538726
16,Caphorn,1,sheath,StemElement,0.028389081,0.039220855
16,Caphorn,2,blade,LeafElement1,0.094134769,0.107366033
16,Caphorn,2,sheath,StemElement,0.030607998,0.031556685
16,Caphorn,3,blade,LeafElement1,0.179940759,0.172806432
16,Caphorn,3,sheath,StemElement,0.049397104,0.047675764
16,Caphorn,4,blade,LeafElement1,0.400136195,0.326336817
16,Caphorn,4,internode,StemElement,0.062097539,0.056355606
16,Caphorn,4,sheath,StemElement,0.116577638,0.093799116
16,Caphorn,5,internode,StemElement,0.150049479,0.112289259
16,Caphorn,6,internode,StemElement,0.349706834,0.258129974
17,Caphorn,1,blade,LeafElement1,0.023027365,0.085538726
17,Caphorn,1,sheath,StemElement,0.011099105,0.039220855
17,Caphorn,2,blade,LeafElement1,0.052798859,0.107366033
17,Caphorn,2,sheath,StemElement,0.013061892,0.031556685
17,Caphorn,3,blade,LeafElement1,0.137908299,0.172806432
17,Caphorn,3,sheath,StemElement,0.022468801,0.047675764
17,Caphorn,4,blade,LeafElement1,0.450616119,0.326336817
17,Caphorn,4,internode,StemElement,0.042611443,0.056355606
17,Caphorn,4,sheath,StemElement,0.095833642,0.093799116
17,Caphorn,5,internode,StemElement,0.153174029,0.112289259
17,Caphorn,6,internode,StemElement,0.456104826,0.258129974
18,Caphorn,1,blade,LeafElement1,0.003741569,0.085538726
18,Caphorn,1,sheath,StemElement,0.001460884,0.039220855
18,Caphorn,2,blade,LeafElement1,0.014796559,0.107366033
18,Caphorn,2,sheath,StemElement,0.002233804,0.031556685
18,Caphorn,3,blade,LeafElement1,0.05545329,0.172806432
18,Caphorn,3,sheath,StemElement,0.005103661,0.047675764
18,Caphorn,4,blade,LeafElement1,0.465978688,0.326336817
18,Caphorn,4,internode,StemElement,0.011395756,0.056355606
18,Caphorn,4,sheath,StemElement,0.045783143,0.093799116
18,Caphorn,5,internode,StemElement,0.117604927,0.112289259
18,Caphorn,6,internode,StemElement,0.599284703,0.258129974
19,Caphorn,1,blade,LeafElement1,0,0.085538726
19,Caphorn,1,sheath,StemElement,0,0.039220855
19,Caphorn,2,blade,LeafElement1,3.46E-05,0.107366033
19,Caphorn,2,sheath,StemElement,0,0.031556685
19,Caphorn,3,blade,LeafElement1,0.001951856,0.172806432
19,Caphorn,3,sheath,StemElement,0,0.047675764
19,Caphorn,4,blade,LeafElement1,0.354683899,0.326336817
19,Caphorn,4,internode,StemElement,0.000593266,0.056355606
19,Caphorn,4,sheath,StemElement,0.001409992,0.093799116
19,Caphorn,5,internode,StemElement,0.021677933,0.112289259
19,Caphorn,6,internode,StemElement,0.790920013,0.258129974
20,Caphorn,1,blade,LeafElement1,0,0
20,Caphorn,1,sheath,StemElement,0,0
20,Caphorn,2,blade,LeafElement1,0,0
20,Caphorn,2,sheath,StemElement,0,0
20,Caphorn,3,blade,LeafElement1,0,0
20,Caphorn,3,sheath,StemElement,0,0
20,Caphorn,4,blade,LeafElement1,0,0
20,Caphorn,4,internode,StemElement,0,0
20,Caphorn,4,sheath,StemElement,0,0
20,Caphorn,5,internode,StemElement,0,0
20,Caphorn,6,internode,StemElement,0,0
21,Caphorn,1,blade,LeafElement1,0,0
21,Caphorn,1,sheath,StemElement,0,0
21,Caphorn,2,blade,LeafElement1,0,0
21,Caphorn,2,sheath,StemElement,0,0
21,Caphorn,3,blade,LeafElement1,0,0
21,Caphorn,3,sheath,StemElement,0,0
21,Caphorn,4,blade,LeafElement1,0,0
21,Caphorn,4,internode,StemElement,0,0
21,Caphorn,4,sheath,StemElement,0,0
21,Caphorn,5,internode,StemElement,0,0
21,Caphorn,6,internode,StemElement,0,0
22,Caphorn,1,blade,LeafElement1,0,0
22,Caphorn,1,sheath,StemElement,0,0
22,Caphorn,2,blade,LeafElement1,0,0
22,Caphorn,2,sheath,StemElement,0,0
22,Caphorn,3,blade,LeafElement1,0,0
22,Caphorn,3,sheath,StemElement,0,0
22,Caphorn,4,blade,LeafElement1,0,0
22,Caphorn,4,internode,StemElement,0,0
22,Caphorn,4,sheath,StemElement,0,0
22,Caphorn,5,internode,StemElement,0,0
22,Caphorn,6,internode,StemElement,0,0
23,Caphorn,1,blade,LeafElement1,0,0
23,Caphorn,1,sheath,StemElement,0,0
23,Caphorn,2,blade,LeafElement1,0,0
23,Caphorn,2,sheath,StemElement,0,0
23,Caphorn,3,blade,LeafElement1,0,0
23,Caphorn,3,sheath,StemElement,0,0
23,Caphorn,4,blade,LeafElement1,0,0
23,Caphorn,4,internode,StemElement,0,0
23,Caphorn,4,sheath,StemElement,0,0
23,Caphorn,5,internode,StemElement,0,0
23,Caphorn,6,internode,StemElement,0,0
24,Caphorn,1,blade,LeafElement1,0,0
24,Caphorn,1,sheath,StemElement,0,0
24,Caphorn,2,blade,LeafElement1,0,0
24,Caphorn,2,sheath,StemElement,0,0
24,Caphorn,3,blade,LeafElement1,0,0
24,Caphorn,3,sheath,StemElement,0,0
24,Caphorn,4,blade,LeafElement1,0,0
24,Caphorn,4,internode,StemElement,0,0
24,Caphorn,4,sheath,StemElement,0,0
24,Caphorn,5,internode,StemElement,0,0
24,Caphorn,6,internode,StemElement,0,0
25,Caphorn,1,blade,LeafElement1,0,0
25,Caphorn,1,sheath,StemElement,0,0
25,Caphorn,2,blade,LeafElement1,0,0
25,Caphorn,2,sheath,StemElement,0,0
25,Caphorn,3,blade,LeafElement1,0,0
25,Caphorn,3,sheath,StemElement,0,0
25,Caphorn,4,blade,LeafElement1,0,0
25,Caphorn,4,internode,StemElement,0,0
25,Caphorn,4,sheath,StemElement,0,0
25,Caphorn,5,internode,StemElement,0,0
25,Caphorn,6,internode,StemElement,0,0
26,Caphorn,1,blade,LeafElement1,0,0
26,Caphorn,1,sheath,StemElement,0,0
26,Caphorn,2,blade,LeafElement1,0,0
26,Caphorn,2,sheath,StemElement,0,0
26,Caphorn,3,blade,LeafElement1,0,0
26,Caphorn,3,sheath,StemElement,0,0
26,Caphorn,4,blade,LeafElement1,0,0
26,Caphorn,4,internode,StemElement,0,0
26,Caphorn,4,sheath,StemElement,0,0
26,Caphorn,5,internode,StemElement,0,0
26,Caphorn,6,internode,StemElement,0,0
27,Caphorn,1,blade,LeafElement1,0,0
27,Caphorn,1,sheath,StemElement,0,0
27,Caphorn,2,blade,LeafElement1,0,0
27,Caphorn,2,sheath,StemElement,0,0
27,Caphorn,3,blade,LeafElement1,0,0
27,Caphorn,3,sheath,StemElement,0,0
27,Caphorn,4,blade,LeafElement1,0,0
27,Caphorn,4,internode,StemElement,0,0
27,Caphorn,4,sheath,StemElement,0,0
27,Caphorn,5,internode,StemElement,0,0
27,Caphorn,6,internode,StemElement,0,0
28,Caphorn,1,blade,LeafElement1,0,0
28,Caphorn,1,sheath,StemElement,0,0
28,Caphorn,2,blade,LeafElement1,0,0
28,Caphorn,2,sheath,StemElement,0,0
28,Caphorn,3,blade,LeafElement1,0,0
28,Caphorn,3,sheath,StemElement,0,0
28,Caphorn,4,blade,LeafElement1,0,0
28,Caphorn,4,internode,StemElement,0,0
28,Caphorn,4,sheath,StemElement,0,0
28,Caphorn,5,internode,StemElement,0,0
28,Caphorn,6,internode,StemElement,0,0
29,Caphorn,1,blade,LeafElement1,0,0.085538726
29,Caphorn,1,sheath,StemElement,0,0.039220855
29,Caphorn,2,blade,LeafElement1,0,0.107366033
29,Caphorn,2,sheath,StemElement,0,0.031556685
29,Caphorn,3,blade,LeafElement1,0.002264574,0.172806432
29,Caphorn,3,sheath,StemElement,0,0.047675764
29,Caphorn,4,blade,LeafElement1,0.35324085,0.326336817
29,Caphorn,4,internode,StemElement,0,0.056355606
29,Caphorn,4,sheath,StemElement,0.001522327,0.093799116
29,Caphorn,5,internode,StemElement,0.019800433,0.112289259
29,Caphorn,6,internode,StemElement,0.792525083,0.258129974
30,Caphorn,1,blade,LeafElement1,0.004024562,0.085538726
30,Caphorn,1,sheath,StemElement,0.000942622,0.039220855
30,Caphorn,2,blade,LeafElement1,0.012054782,0.107366033
30,Caphorn,2,sheath,StemElement,0.001316178,0.031556685
30,Caphorn,3,blade,LeafElement1,0.057718384,0.172806432
30,Caphorn,3,sheath,StemElement,0.006196028,0.047675764
30,Caphorn,4,blade,LeafElement1,0.460783366,0.326336817
30,Caphorn,4,internode,StemElement,0.012574024,0.056355606
30,Caphorn,4,sheath,StemElement,0.041964993,0.093799116
30,Caphorn,5,internode,StemElement,0.109156363,0.112289259
30,Caphorn,6,internode,StemElement,0.605305838,0.258129974
31,Caphorn,1,blade,LeafElement1,0.028517127,0.085538726
31,Caphorn,1,sheath,StemElement,0.012282856,0.039220855
31,Caphorn,2,blade,LeafElement1,0.051999882,0.107366033
31,Caphorn,2,sheath,StemElement,0.013553167,0.031556685
31,Caphorn,3,blade,LeafElement1,0.135793437,0.172806432
31,Caphorn,3,sheath,StemElement,0.023509063,0.047675764
31,Caphorn,4,blade,LeafElement1,0.456354556,0.326336817
31,Caphorn,4,internode,StemElement,0.037935699,0.056355606
31,Caphorn,4,sheath,StemElement,0.08718776,0.093799116
31,Caphorn,5,internode,StemElement,0.153570004,0.112289259
31,Caphorn,6,internode,StemElement,0.451427983,0.258129974
32,Caphorn,1,blade,LeafElement1,0.057134205,0.085538726
32,Caphorn,1,sheath,StemElement,0.028435231,0.039220855
32,Caphorn,2,blade,LeafElement1,0.087409639,0.107366033
32,Caphorn,2,sheath,StemElement,0.030920185,0.031556685
32,Caphorn,3,blade,LeafElement1,0.170692741,0.172806432
32,Caphorn,3,sheath,StemElement,0.046481322,0.047675764
32,Caphorn,4,blade,LeafElement1,0.415314088,0.326336817
32,Caphorn,4,internode,StemElement,0.062442769,0.056355606
32,Caphorn,4,sheath,StemElement,0.112978555,0.093799116
32,Caphorn,5,internode,StemElement,0.154891439,0.112289259
32,Caphorn,6,internode,StemElement,0.344804828,0.258129974
33,Caphorn,1,blade,LeafElement1,0.087162252,0.085538726
33,Caphorn,1,sheath,StemElement,0.042562633,0.039220855
33,Caphorn,2,blade,LeafElement1,0.120081684,0.107366033
33,Caphorn,2,sheath,StemElement,0.040408995,0.031556685
33,Caphorn,3,blade,LeafElement1,0.192903754,0.172806432
33,Caphorn,3,sheath,StemElement,0.057252825,0.047675764
33,Caphorn,4,blade,LeafElement1,0.367807044,0.326336817
33,Caphorn,4,internode,StemElement,0.073052902,0.056355606
33,Caphorn,4,sheath,StemElement,0.110435801,0.093799116
33,Caphorn,5,internode,StemElement,0.161730312,0.112289259
33,Caphorn,6,internode,StemElement,0.254373824,0.258129974
34,Caphorn,1,blade,LeafElement1,0.10631974,0.085538726
34,Caphorn,1,sheath,StemElement,0.049354382,0.039220855
34,Caphorn,2,blade,LeafElement1,0.145961106,0.107366033
34,Caphorn,2,sheath,StemElement,0.043537378,0.031556685
34,Caphorn,3,blade,LeafElement1,0.190841582,0.172806432
34,Caphorn,3,sheath,StemElement,0.079757807,0.047675764
34,Caphorn,4,blade,LeafElement1,0.290041043,0.326336817
34,Caphorn,4,internode,StemElement,0.049653503,0.056355606
34,Caphorn,4,sheath,StemElement,0.129617966,0.093799116
34,Caphorn,5,internode,StemElement,0.125068235,0.112289259
34,Caphorn,6,internode,StemElement,0.189990808,0.258129974
35,Caphorn,1,blade,LeafElement1,0.114612733,0.085538726
35,Caphorn,1,sheath,StemElement,0.037783467,0.039220855
35,Caphorn,2,blade,LeafElement1,0.164021176,0.107366033
35,Caphorn,2,sheath,StemElement,0.043079097,0.031556685
35,Caphorn,3,blade,LeafElement1,0.214447413,0.172806432
35,Caphorn,3,sheath,StemElement,0.086087017,0.047675764
35,Caphorn,4,blade,LeafElement1,0.228783551,0.326336817
35,Caphorn,4,internode,StemElement,0.08729838,0.056355606
35,Caphorn,4,sheath,StemElement,0.108911054,0.093799116
35,Caphorn,5,internode,StemElement,0.07644501,0.112289259
35,Caphorn,6,internode,StemElement,0.148906265,0.258129974
36,Caphorn,1,blade,LeafElement1,0.080778732,0.085538726
36,Caphorn,1,sheath,StemElement,0.009292494,0.039220855
36,Caphorn,2,blade,LeafElement1,0.083901657,0.107366033
36,Caphorn,2,sheath,StemElement,0.012289911,0.031556685
36,Caphorn,3,blade,LeafElement1,0.148504478,0.172806432
36,Caphorn,3,sheath,StemElement,0.016789179,0.047675764
36,Caphorn,4,blade,LeafElement1,0.204316074,0.326336817
36,Caphorn,4,internode,StemElement,0.020555723,0.056355606
36,Caphorn,4,sheath,StemElement,0.040335003,0.093799116
36,Caphorn,5,internode,StemElement,0.051830326,0.112289259
36,Caphorn,6,internode,StemElement,0.133953101,0.258129974
37,Caphorn,1,blade,LeafElement1,0.111861748,0.085538726
37,Caphorn,1,sheath,StemElement,0.034609366,0.039220855
37,Caphorn,2,blade,LeafElement1,0.165942413,0.107366033
37,Caphorn,2,sheath,StemElement,0.044398377,0.031556685
37,Caphorn,3,blade,LeafElement1,0.211019142,0.172806432
37,Caphorn,3,sheath,StemElement,0.087731648,0.047675764
37,Caphorn,4,blade,LeafElement1,0.230227854,0.326336817
37,Caphorn,4,internode,StemElement,0.087579972,0.056355606
37,Caphorn,4,sheath,StemElement,0.111491493,0.093799116
37,Caphorn,5,internode,StemElement,0.080881498,0.112289259
37,Caphorn,6,internode,StemElement,0.150810598,0.258129974
38,Caphorn,1,blade,LeafElement1,0.11046164,0.085538726
38,Caphorn,1,sheath,StemElement,0.050062639,0.039220855
38,Caphorn,2,blade,LeafElement1,0.146566896,0.107366033
38,Caphorn,2,sheath,StemElement,0.041774509,0.031556685
38,Caphorn,3,blade,LeafElement1,0.189416496,0.172806432
38,Caphorn,3,sheath,StemElement,0.082508811,0.047675764
38,Caphorn,4,blade,LeafElement1,0.288867204,0.326336817
38,Caphorn,4,internode,StemElement,0.050206334,0.056355606
38,Caphorn,4,sheath,StemElement,0.125612331,0.093799116
38,Caphorn,5,internode,StemElement,0.127581814,0.112289259
38,Caphorn,6,internode,StemElement,0.191797572,0.258129974
39,Caphorn,1,blade,LeafElement1,0.088044253,0.085538726
39,Caphorn,1,sheath,StemElement,0.037411076,0.039220855
39,Caphorn,2,blade,LeafElement1,0.117017978,0.107366033
39,Caphorn,2,sheath,StemElement,0.03986756,0.031556685
39,Caphorn,3,blade,LeafElement1,0.196127615,0.172806432
39,Caphorn,3,sheath,StemElement,0.059540838,0.047675764
39,Caphorn,4,blade,LeafElement1,0.358299181,0.326336817
39,Caphorn,4,internode,StemElement,0.073993665,0.056355606
39,Caphorn,4,sheath,StemElement,0.111271694,0.093799116
39,Caphorn,5,internode,StemElement,0.163363089,0.112289259
39,Caphorn,6,internode,StemElement,0.256115846,0.258129974
40,Caphorn,1,blade,LeafElement1,0.056238569,0.085538726
40,Caphorn,1,sheath,StemElement,0.029489626,0.039220855
40,Caphorn,2,blade,LeafElement1,0.094313948,0.107366033
40,Caphorn,2,sheath,StemElement,0.0304577,0.031556685
40,Caphorn,3,blade,LeafElement1,0.180074716,0.172806432
40,Caphorn,3,sheath,StemElement,0.049525814,0.047675764
40,Caphorn,4,blade,LeafElement1,0.39975045,0.326336817
40,Caphorn,4,internode,StemElement,0.064782318,0.056355606
40,Caphorn,4,sheath,StemElement,0.118112184,0.093799116
40,Caphorn,5,internode,StemElement,0.152887831,0.112289259
40,Caphorn,6,internode,StemElement,0.348321434,0.258129974
41,Caphorn,1,blade,LeafElement1,0.024502881,0.085538726
41,Caphorn,1,sheath,StemElement,0.011573371,0.039220855
41,Caphorn,2,blade,LeafElement1,0.053139415,0.107366033
41,Caphorn,2,sheath,StemElement,0.011872736,0.031556685
41,Caphorn,3,blade,LeafElement1,0.138877414,0.172806432
41,Caphorn,3,sheath,StemElement,0.022320806,0.047675764
41,Caphorn,4,blade,LeafElement1,0.450169712,0.326336817
41,Caphorn,4,internode,StemElement,0.041134639,0.056355606
41,Caphorn,4,sheath,StemElement,0.096127833,0.093799116
41,Caphorn,5,internode,StemElement,0.155108336,0.112289259
41,Caphorn,6,internode,StemElement,0.454877843,0.258129974
42,Caphorn,1,blade,LeafElement1,0.004450552,0.085538726
42,Caphorn,1,sheath,StemElement,0.001384532,0.039220855
42,Caphorn,2,blade,LeafElement1,0.015078663,0.107366033
42,Caphorn,2,sheath,StemElement,0.002534894,0.031556685
42,Caphorn,3,blade,LeafElement1,0.056812186,0.172806432
42,Caphorn,3,sheath,StemElement,0.006262875,0.047675764
42,Caphorn,4,blade,LeafElement1,0.46640555,0.326336817
42,Caphorn,4,internode,StemElement,0.012378659,0.056355606
42,Caphorn,4,sheath,StemElement,0.045215213,0.093799116
42,Caphorn,5,internode,StemElement,0.113478263,0.112289259
42,Caphorn,6,internode,StemElement,0.597617317,0.258129974
43,Caphorn,1,blade,LeafElement1,0,0.085538726
43,Caphorn,1,sheath,StemElement,0,0.039220855
43,Caphorn,2,blade,LeafElement1,2.16E-05,0.107366033
43,Caphorn,2,sheath,StemElement,0,0.031556685
43,Caphorn,3,blade,LeafElement1,0.002001418,0.172806432
43,Caphorn,3,sheath,StemElement,8.28E-06,0.047675764
43,Caphorn,4,blade,LeafElement1,0.356359233,0.326336817
43,Caphorn,4,internode,StemElement,0,0.056355606
43,Caphorn,4,sheath,StemElement,0.001952631,0.093799116
43,Caphorn,5,internode,StemElement,0.022134337,0.112289259
43,Caphorn,6,internode,StemElement,0.788374121,0.258129974
44,Caphorn,1,blade,LeafElement1,0,0
44,Caphorn,1,sheath,StemElement,0,0
44,Caphorn,2,blade,LeafElement1,0,0
44,Caphorn,2,sheath,StemElement,0,0
44,Caphorn,3,blade,LeafElement1,0,0
44,Caphorn,3,sheath,StemElement,0,0
44,Caphorn,4,blade,LeafElement1,0,0
44,Caphorn,4,internode,StemElement,0,0
