t,species,metamer,organ,element,Eabs_direct,Eabs_diffuse
11,Soissons,4,blade,LeafElement1,0.368378602,0.376722291
11,Soissons,4,internode,StemElement,0.066918305,0.053715431
11,Soissons,4,sheath,StemElement,0.085585546,0.086624149
11,Soissons,5,internode,StemElement,0.090516681,0.137833653
11,Soissons,6,internode,StemElement,0.153969289,0.272316703
12,Soissons,1,blade,LeafElement1,0.058414057,0.064500718
12,Soissons,1,sheath,StemElement,0.00969507,0.029024284
12,Soissons,2,blade,LeafElement1,0.126675742,0.105347214
12,Soissons,2,sheath,StemElement,0.010039028,0.025774486
12,Soissons,3,blade,LeafElement1,0.217165971,0.190216467
12,Soissons,3,sheath,StemElement,0.014957303,0.038942547
12,Soissons,4,blade,LeafElement1,0.356140269,0.376722291
12,Soissons,4,internode,StemElement,0.020197277,0.053715431
12,Soissons,4,sheath,StemElement,0.035043356,0.086624149
12,Soissons,5,internode,StemElement,0.0599873,0.137833653
12,Soissons,6,internode,StemElement,0.135937187,0.272316703
13,Soissons,1,blade,LeafElement1,0.07859215,0.064500718
13,Soissons,1,sheath,StemElement,0.023509707,0.029024284
13,Soissons,2,blade,LeafElement1,0.143787868,0.105347214
13,Soissons,2,sheath,StemElement,0.02805061,0.025774486
13,Soissons,3,blade,LeafElement1,0.2344575,0.190216467
13,Soissons,3,sheath,StemElement,0.060020909,0.038942547
13,Soissons,4,blade,LeafElement1,0.365138714,0.376722291
13,Soissons,4,internode,StemElement,0.071414531,0.053715431
13,Soissons,4,sheath,StemElement,0.088486993,0.086624149
13,Soissons,5,internode,StemElement,0.092332332,0.137833653
13,Soissons,6,internode,StemElement,0.153335746,0.272316703
14,Soissons,1,blade,LeafElement1,0.078846623,0.064500718
14,Soissons,1,sheath,StemElement,0.039053204,0.029024284
14,Soissons,2,blade,LeafElement1,0.129587216,0.105347214
14,Soissons,2,sheath,StemElement,0.033968622,0.025774486
14,Soissons,3,blade,LeafElement1,0.194956005,0.190216467
14,Soissons,3,sheath,StemElement,0.062545979,0.038942547
14,Soissons,4,blade,LeafElement1,0.383863501,0.376722291
14,Soissons,4,internode,StemElement,0.046140992,0.053715431
14,Soissons,4,sheath,StemElement,0.105598699,0.086624149
14,Soissons,5,internode,StemElement,0.140798721,0.137833653
14,Soissons,6,internode,StemElement,0.197036609,0.272316703
15,Soissons,1,blade,LeafElement1,0.074384358,0.064500718
15,Soissons,1,sheath,StemElement,0.031750588,0.029024284
15,Soissons,2,blade,LeafElement1,0.108738005,0.105347214
15,Soissons,2,sheath,StemElement,0.039386171,0.025774486
15,Soissons,3,blade,LeafElement1,0.185229206,0.190216467
15,Soissons,3,sheath,StemElement,0.052926283,0.038942547
15,Soissons,4,blade,LeafElement1,0.391772875,0.376722291
15,Soissons,4,internode,StemElement,0.062085891,0.053715431
15,Soissons,4,sheath,StemElement,0.104959784,0.086624149
15,Soissons,5,internode,StemElement,0.185003864,0.137833653
15,Soissons,6,internode,StemElement,0.264834728,0.272316703
16,Soissons,1,blade,LeafElement1,0.058251204,0.064500718
16,Soissons,1,sheath,StemElement,0.025755719,0.029024284
16,Soissons,2,blade,LeafElement1,0.089877656,0.105347214
16,Soissons,2,sheath,StemElement,0.029327465,0.025774486
16,Soissons,3,blade,LeafElement1,0.171822655,0.190216467
16,Soissons,3,sheath,StemElement,0.049177441,0.038942547
16,Soissons,4,blade,LeafElement1,0.381571139,0.376722291
16,Soissons,4,internode,StemElement,0.067774166,0.053715431
16,Soissons,4,sheath,StemElement,0.116624032,0.086624149
16,Soissons,5,internode,StemElement,0.185349527,0.137833653
16,Soissons,6,internode,StemElement,0.358985995,0.272316703
17,Soissons,1,blade,LeafElement1,0.03257337,0.064500718
17,Soissons,1,sheath,StemElement,0.014239375,0.029024284
17,Soissons,2,blade,LeafElement1,0.062127947,0.105347214
17,Soissons,2,sheath,StemElement,0.017662184,0.025774486
17,Soissons,3,blade,LeafElement1,0.132108631,0.190216467
17,Soissons,3,sheath,StemElement,0.035100721,0.038942547
17,Soissons,4,blade,LeafElement1,0.388689147,0.376722291
17,Soissons,4,internode,StemElement,0.055651652,0.053715431
17,Soissons,4,sheath,StemElement,0.109206739,0.086624149
17,Soissons,5,internode,StemElement,0.207358541,0.137833653
17,Soissons,6,internode,StemElement,0.469597206,0.272316703
18,Soissons,1,blade,LeafElement1,0.009336588,0.064500718
18,Soissons,1,sheath,StemElement,0.002457868,0.029024284
18,Soissons,2,blade,LeafElement1,0.02053515,0.105347214
18,Soissons,2,sheath,StemElement,0.004507298,0.025774486
18,Soissons,3,blade,LeafElement1,0.072365708,0.190216467
18,Soissons,3,sheath,StemElement,0.012157185,0.038942547
18,Soissons,4,blade,LeafElement1,0.354338957,0.376722291
18,Soissons,4,internode,StemElement,0.022673051,0.053715431
18,Soissons,4,sheath,StemElement,0.075281761,0.086624149
18,Soissons,5,internode,StemElement,0.185737652,0.137833653
18,Soissons,6,internode,StemElement,0.639979587,0.272316703
19,Soissons,1,blade,LeafElement1,2.71E-05,0.064500718
19,Soissons,1,sheath,StemElement,0,0.029024284
19,Soissons,2,blade,LeafElement1,0.000434356,0.105347214
19,Soissons,2,sheath,StemElement,0,0.025774486
19,Soissons,3,blade,LeafElement1,0.004058512,0.190216467
19,Soissons,3,sheath,StemElement,0.000190423,0.038942547
19,Soissons,4,blade,LeafElement1,0.238648288,0.376722291
19,Soissons,4,internode,StemElement,0.000595047,0.053715431
19,Soissons,4,sheath,StemElement,0.007621472,0.086624149
19,Soissons,5,internode,StemElement,0.057825556,0.137833653
19,Soissons,6,internode,StemElement,0.877788669,0.272316703
20,Soissons,1,blade,LeafElement1,0,0
20,Soissons,1,sheath,StemElement,0,0
20,Soissons,2,blade,LeafElement1,0,0
20,Soissons,2,sheath,StemElement,0,0
20,Soissons,3,blade,LeafElement1,0,0
20,Soissons,3,sheath,StemElement,0,0
20,Soissons,4,blade,LeafElement1,0,0
20,Soissons,4,internode,StemElement,0,0
20,Soissons,4,sheath,StemElement,0,0
20,Soissons,5,internode,StemElement,0,0
20,Soissons,6,internode,StemElement,0,0
21,Soissons,1,blade,LeafElement1,0,0
21,Soissons,1,sheath,StemElement,0,0
21,Soissons,2,blade,LeafElement1,0,0
21,Soissons,2,sheath,StemElement,0,0
21,Soissons,3,blade,LeafElement1,0,0
21,Soissons,3,sheath,StemElement,0,0
21,Soissons,4,blade,LeafElement1,0,0
21,Soissons,4,internode,StemElement,0,0
21,Soissons,4,sheath,StemElement,0,0
21,Soissons,5,internode,StemElement,0,0
21,Soissons,6,internode,StemElement,0,0
22,Soissons,1,blade,LeafElement1,0,0
22,Soissons,1,sheath,StemElement,0,0
22,Soissons,2,blade,LeafElement1,0,0
22,Soissons,2,sheath,StemElement,0,0
22,Soissons,3,blade,LeafElement1,0,0
22,Soissons,3,sheath,StemElement,0,0
22,Soissons,4,blade,LeafElement1,0,0
22,Soissons,4,internode,StemElement,0,0
22,Soissons,4,sheath,StemElement,0,0
22,Soissons,5,internode,StemElement,0,0
22,Soissons,6,internode,StemElement,0,0
23,Soissons,1,blade,LeafElement1,0,0
23,Soissons,1,sheath,StemElement,0,0
23,Soissons,2,blade,LeafElement1,0,0
23,Soissons,2,sheath,StemElement,0,0
23,Soissons,3,blade,LeafElement1,0,0
23,Soissons,3,sheath,StemElement,0,0
23,Soissons,4,blade,LeafElement1,0,0
23,Soissons,4,internode,StemElement,0,0
23,Soissons,4,sheath,StemElement,0,0
23,Soissons,5,internode,StemElement,0,0
23,Soissons,6,internode,StemElement,0,0
24,Soissons,1,blade,LeafElement1,0,0
24,Soissons,1,sheath,StemElement,0,0
24,Soissons,2,blade,LeafElement1,0,0
24,Soissons,2,sheath,StemElement,0,0
24,Soissons,3,blade,LeafElement1,0,0
24,Soissons,3,sheath,StemElement,0,0
24,Soissons,4,blade,LeafElement1,0,0
24,Soissons,4,internode,StemElement,0,0
24,Soissons,4,sheath,StemElement,0,0
24,Soissons,5,internode,StemElement,0,0
24,Soissons,6,internode,StemElement,0,0
25,Soissons,1,blade,LeafElement1,0,0
25,Soissons,1,sheath,StemElement,0,0
25,Soissons,2,blade,LeafElement1,0,0
25,Soissons,2,sheath,StemElement,0,0
25,Soissons,3,blade,LeafElement1,0,0
25,Soissons,3,sheath,StemElement,0,0
25,Soissons,4,blade,LeafElement1,0,0
25,Soissons,4,internode,StemElement,0,0
25,Soissons,4,sheath,StemElement,0,0
25,Soissons,5,internode,StemElement,0,0
25,Soissons,6,internode,StemElement,0,0
26,Soissons,1,blade,LeafElement1,0,0
26,Soissons,1,sheath,StemElement,0,0
26,Soissons,2,blade,LeafElement1,0,0
26,Soissons,2,sheath,StemElement,0,0
26,Soissons,3,blade,LeafElement1,0,0
26,Soissons,3,sheath,StemElement,0,0
26,Soissons,4,blade,LeafElement1,0,0
26,Soissons,4,internode,StemElement,0,0
26,Soissons,4,sheath,StemElement,0,0
26,Soissons,5,internode,StemElement,0,0
26,Soissons,6,internode,StemElement,0,0
27,Soissons,1,blade,LeafElement1,0,0
27,Soissons,1,sheath,StemElement,0,0
27,Soissons,2,blade,LeafElement1,0,0
27,Soissons,2,sheath,StemElement,0,0
27,Soissons,3,blade,LeafElement1,0,0
27,Soissons,3,sheath,StemElement,0,0
27,Soissons,4,blade,LeafElement1,0,0
27,Soissons,4,internode,StemElement,0,0
27,Soissons,4,sheath,StemElement,0,0
27,Soissons,5,internode,StemElement,0,0
27,Soissons,6,internode,StemElement,0,0
28,Soissons,1,blade,LeafElement1,0,0
28,Soissons,1,sheath,StemElement,0,0
28,Soissons,2,blade,LeafElement1,0,0
28,Soissons,2,sheath,StemElement,0,0
28,Soissons,3,blade,LeafElement1,0,0
28,Soissons,3,sheath,StemElement,0,0
28,Soissons,4,blade,LeafElement1,0,0
28,Soissons,4,internode,StemElement,0,0
28,Soissons,4,sheath,StemElement,0,0
28,Soissons,5,internode,StemElement,0,0
28,Soissons,6,internode,StemElement,0,0
29,Soissons,1,blade,LeafElement1,2.52E-05,0.064500718
29,Soissons,1,sheath,StemElement,0,0.029024284
29,Soissons,2,blade,LeafElement1,0.00025267,0.105347214
29,Soissons,2,sheath,StemElement,0.000122377,0.025774486
29,Soissons,3,blade,LeafElement1,0.005689119,0.190216467
29,Soissons,3,sheath,StemElement,8.74E-05,0.038942547
29,Soissons,4,blade,LeafElement1,0.228695431,0.376722291
29,Soissons,4,internode,StemElement,0.0006541,0.053715431
29,Soissons,4,sheath,StemElement,0.009446919,0.086624149
29,Soissons,5,internode,StemElement,0.049405565,0.137833653
29,Soissons,6,internode,StemElement,0.885278334,0.272316703
30,Soissons,1,blade,LeafElement1,0.009130166,0.064500718
30,Soissons,1,sheath,StemElement,0.002520634,0.029024284
30,Soissons,2,blade,LeafElement1,0.021580516,0.105347214
30,Soissons,2,sheath,StemElement,0.003831374,0.025774486
30,Soissons,3,blade,LeafElement1,0.070870974,0.190216467
30,Soissons,3,sheath,StemElement,0.011350845,0.038942547
30,Soissons,4,blade,LeafElement1,0.356063684,0.376722291
30,Soissons,4,internode,StemElement,0.019205172,0.053715431
30,Soissons,4,sheath,StemElement,0.068188794,0.086624149
30,Soissons,5,internode,StemElement,0.167239881,0.137833653
30,Soissons,6,internode,StemElement,0.646299841,0.272316703
31,Soissons,1,blade,LeafElement1,0.036259753,0.064500718
31,Soissons,1,sheath,StemElement,0.016330752,0.029024284
31,Soissons,2,blade,LeafElement1,0.061925681,0.105347214
31,Soissons,2,sheath,StemElement,0.017507657,0.025774486
31,Soissons,3,blade,LeafElement1,0.140080123,0.190216467
31,Soissons,3,sheath,StemElement,0.033588901,0.038942547
31,Soissons,4,blade,LeafElement1,0.374994723,0.376722291
31,Soissons,4,internode,StemElement,0.062121654,0.053715431
31,Soissons,4,sheath,StemElement,0.110157563,0.086624149
31,Soissons,5,internode,StemElement,0.200804186,0.137833653
31,Soissons,6,internode,StemElement,0.47419226,0.272316703
32,Soissons,1,blade,LeafElement1,0.059342906,0.064500718
32,Soissons,1,sheath,StemElement,0.028422064,0.029024284
32,Soissons,2,blade,LeafElement1,0.093595706,0.105347214
32,Soissons,2,sheath,StemElement,0.032195589,0.025774486
32,Soissons,3,blade,LeafElement1,0.169972682,0.190216467
32,Soissons,3,sheath,StemElement,0.04837152,0.038942547
32,Soissons,4,blade,LeafElement1,0.381201984,0.376722291
32,Soissons,4,internode,StemElement,0.065041244,0.053715431
32,Soissons,4,sheath,StemElement,0.120152902,0.086624149
32,Soissons,5,internode,StemElement,0.189405379,0.137833653
32,Soissons,6,internode,StemElement,0.359101042,0.272316703
33,Soissons,1,blade,LeafElement1,0.071248037,0.064500718
33,Soissons,1,sheath,StemElement,0.030322812,0.029024284
33,Soissons,2,blade,LeafElement1,0.109668031,0.105347214
33,Soissons,2,sheath,StemElement,0.035975401,0.025774486
33,Soissons,3,blade,LeafElement1,0.193233698,0.190216467
33,Soissons,3,sheath,StemElement,0.054366644,0.038942547
33,Soissons,4,blade,LeafElement1,0.393443725,0.376722291
33,Soissons,4,internode,StemElement,0.062680733,0.053715431
33,Soissons,4,sheath,StemElement,0.107929655,0.086624149
33,Soissons,5,internode,StemElement,0.190213289,0.137833653
33,Soissons,6,internode,StemElement,0.261835539,0.272316703
34,Soissons,1,blade,LeafElement1,0.079871376,0.064500718
34,Soissons,1,sheath,StemElement,0.037761735,0.029024284
34,Soissons,2,blade,LeafElement1,0.133230109,0.105347214
34,Soissons,2,sheath,StemElement,0.033759161,0.025774486
34,Soissons,3,blade,LeafElement1,0.200240136,0.190216467
34,Soissons,3,sheath,StemElement,0.058869017,0.038942547
34,Soissons,4,blade,LeafElement1,0.38650378,0.376722291
34,Soissons,4,internode,StemElement,0.047960513,0.053715431
34,Soissons,4,sheath,StemElement,0.103902187,0.086624149
34,Soissons,5,internode,StemElement,0.139659348,0.137833653
34,Soissons,6,internode,StemElement,0.195401588,0.272316703
35,Soissons,1,blade,LeafElement1,0.076362844,0.064500718
35,Soissons,1,sheath,StemElement,0.025719268,0.029024284
35,Soissons,2,blade,LeafElement1,0.144476212,0.105347214
35,Soissons,2,sheath,StemElement,0.02982718,0.025774486
35,Soissons,3,blade,LeafElement1,0.233826154,0.190216467
35,Soissons,3,sheath,StemElement,0.058501496,0.038942547
35,Soissons,4,blade,LeafElement1,0.368211308,0.376722291
35,Soissons,4,internode,StemElement,0.0674816,0.053715431
35,Soissons,4,sheath,StemElement,0.085211865,0.086624149
35,Soissons,5,internode,StemElement,0.088270079,0.137833653
35,Soissons,6,internode,StemElement,0.153348709,0.272316703
36,Soissons,1,blade,LeafElement1,0.058476869,0.064500718
36,Soissons,1,sheath,StemElement,0.009608077,0.029024284
36,Soissons,2,blade,LeafElement1,0.126741973,0.105347214
36,Soissons,2,sheath,StemElement,0.009987666,0.025774486
36,Soissons,3,blade,LeafElement1,0.217198821,0.190216467
36,Soissons,3,sheath,StemElement,0.014998726,0.038942547
36,Soissons,4,blade,LeafElement1,0.356209117,0.376722291
36,Soissons,4,internode,StemElement,0.020156793,0.053715431
36,Soissons,4,sheath,StemElement,0.035028863,0.086624149
36,Soissons,5,internode,StemElement,0.059888438,0.137833653
36,Soissons,6,internode,StemElement,0.135328424,0.272316703
37,Soissons,1,blade,LeafElement1,0.079579893,0.064500718
37,Soissons,1,sheath,StemElement,0.023840438,0.029024284
37,Soissons,2,blade,LeafElement1,0.143778505,0.105347214
37,Soissons,2,sheath,StemElement,0.028441658,0.025774486
37,Soissons,3,blade,LeafElement1,0.234355875,0.190216467
37,Soissons,3,sheath,StemElement,0.057657553,0.038942547
37,Soissons,4,blade,LeafElement1,0.365140981,0.376722291
37,Soissons,4,internode,StemElement,0.072108358,0.053715431
37,Soissons,4,sheath,StemElement,0.087672566,0.086624149
37,Soissons,5,internode,StemElement,0.089140688,0.137833653
37,Soissons,6,internode,StemElement,0.15259497,0.272316703
38,Soissons,1,blade,LeafElement1,0.078178249,0.064500718
38,Soissons,1,sheath,StemElement,0.039086463,0.029024284
38,Soissons,2,blade,LeafElement1,0.129951173,0.105347214
38,Soissons,2,sheath,StemElement,0.035433662,0.025774486
38,Soissons,3,blade,LeafElement1,0.194657182,0.190216467
38,Soissons,3,sheath,StemElement,0.061311814,0.038942547
38,Soissons,4,blade,LeafElement1,0.383794798,0.376722291
38,Soissons,4,internode,StemElement,0.045696385,0.053715431
38,Soissons,4,sheath,StemElement,0.10589618,0.086624149
38,Soissons,5,internode,StemElement,0.141255911,0.137833653
38,Soissons,6,internode,StemElement,0.196358906,0.272316703
39,Soissons,1,blade,LeafElement1,0.07532375,0.064500718
39,Soissons,1,sheath,StemElement,0.034428583,0.029024284
39,Soissons,2,blade,LeafElement1,0.108961756,0.105347214
39,Soissons,2,sheath,StemElement,0.037764592,0.025774486
39,Soissons,3,blade,LeafElement1,0.185105217,0.190216467
39,Soissons,3,sheath,StemElement,0.053709261,0.038942547
39,Soissons,4,blade,LeafElement1,0.391616408,0.376722291
39,Soissons,4,internode,StemElement,0.064339023,0.053715431
39,Soissons,4,sheath,StemElement,0.103714947,0.086624149
39,Soissons,5,internode,StemElement,0.18252615,0.137833653
39,Soissons,6,internode,StemElement,0.263504534,0.272316703
40,Soissons,1,blade,LeafElement1,0.058962908,0.064500718
40,Soissons,1,sheath,StemElement,0.026183048,0.029024284
40,Soissons,2,blade,LeafElement1,0.090813905,0.105347214
40,Soissons,2,sheath,StemElement,0.03031824,0.025774486
40,Soissons,3,blade,LeafElement1,0.172332079,0.190216467
40,Soissons,3,sheath,StemElement,0.048516332,0.038942547
40,Soissons,4,blade,LeafElement1,0.381398844,0.376722291
40,Soissons,4,internode,StemElement,0.068034062,0.053715431
40,Soissons,4,sheath,StemElement,0.116599213,0.086624149
40,Soissons,5,internode,StemElement,0.183645106,0.137833653
40,Soissons,6,internode,StemElement,0.358086267,0.272316703
41,Soissons,1,blade,LeafElement1,0.033641834,0.064500718
41,Soissons,1,sheath,StemElement,0.016523794,0.029024284
41,Soissons,2,blade,LeafElement1,0.062200411,0.105347214
41,Soissons,2,sheath,StemElement,0.018061271,0.025774486
41,Soissons,3,blade,LeafElement1,0.132042156,0.190216467
41,Soissons,3,sheath,StemElement,0.035446518,0.038942547
41,Soissons,4,blade,LeafElement1,0.388796994,0.376722291
41,Soissons,4,internode,StemElement,0.056355391,0.053715431
41,Soissons,4,sheath,StemElement,0.110181236,0.086624149
41,Soissons,5,internode,StemElement,0.208898282,0.137833653
41,Soissons,6,internode,StemElement,0.46821467,0.272316703
42,Soissons,1,blade,LeafElement1,0.01000738,0.064500718
42,Soissons,1,sheath,StemElement,0.002252649,0.029024284
42,Soissons,2,blade,LeafElement1,0.020493519,0.105347214
42,Soissons,2,sheath,StemElement,0.004254375,0.025774486
42,Soissons,3,blade,LeafElement1,0.07371801,0.190216467
42,Soissons,3,sheath,StemElement,0.014533148,0.038942547
42,Soissons,4,blade,LeafElement1,0.356475855,0.376722291
42,Soissons,4,internode,StemElement,0.022061417,0.053715431
42,Soissons,4,sheath,StemElement,0.074565031,0.086624149
42,Soissons,5,internode,StemElement,0.181480693,0.137833653
42,Soissons,6,internode,StemElement,0.637455587,0.272316703
43,Soissons,1,blade,LeafElement1,5.66E-05,0.064500718
43,Soissons,1,sheath,StemElement,0,0.029024284
43,Soissons,2,blade,LeafElement1,0.00065516,0.105347214
43,Soissons,2,sheath,StemElement,0,0.025774486
43,Soissons,3,blade,LeafElement1,0.004372106,0.190216467
43,Soissons,3,sheath,StemElement,0.000461995,0.038942547
43,Soissons,4,blade,LeafElement1,0.241492912,0.376722291
43,Soissons,4,internode,StemElement,0.000261247,0.053715431
43,Soissons,4,sheath,StemElement,0.008506591,0.086624149
43,Soissons,5,internode,StemElement,0.054691993,0.137833653
43,Soissons,6,internode,StemElement,0.874231046,0.272316703
44,Soissons,1,blade,LeafElement1,0,0
44,Soissons,1,sheath,StemElement,0,0
44,Soissons,2,blade,LeafElement1,0,0
44,Soissons,2,sheath,StemElement,0,0
44,Soissons,3,blade,LeafElement1,0,0
44,Soissons,3,sheath,StemElement,0,0
44,Soissons,4,blade,LeafElement1,0,0
44,Soissons,4,internode,StemElement,0,0
44,Soissons,4,sheath,StemElement,0,0
44,Soissons,5,internode,StemElement,0,0
44,Soissons,6,internode,StemElement,0,0
45,Soissons,1,blade,LeafElement1,0,0
45,Soissons,1,sheath,StemElement,0,0
45,Soissons,2,blade,LeafElement1,0,0
45,Soissons,2,sheath,StemElement,0,0
45,Soissons,3,blade,LeafElement1,0,0
45,Soissons,3,sheath,StemElement,0,0
45,Soissons,4,blade,LeafElement1,0,0
45,Soissons,4,internode,StemElement,0,0
45,Soissons,4,sheath,StemElement,0,0
45,Soissons,5,internode,StemElement,0,0
45,Soissons,6,internode,StemElement,0,0
46,Soissons,1,blade,LeafElement1,0,0
46,Soissons,1,sheath,StemElement,0,0
46,Soissons,2,blade,LeafElement1,0,0
46,Soissons,2,sheath,StemElement,0,0
46,Soissons,3,blade,LeafElement1,0,0
46,Soissons,3,sheath,StemElement,0,0
