t,species,metamer,organ,element,Eabs_direct,Eabs_diffuse
11,Soissons,4,internode,StemElement,0.021728326,0.015359737
11,Soissons,4,sheath,StemElement,0.035064954,0.032403008
11,Soissons,5,internode,StemElement,0.054027848,0.070944974
11,Soissons,6,internode,StemElement,0.11835383,0.193476959
12,Soissons,1,blade,LeafElement1,0.010554097,0.010462693
12,Soissons,1,sheath,StemElement,0,0.004372265
12,Soissons,2,blade,LeafElement1,0.049502925,0.024590485
12,Soissons,2,sheath,StemElement,0,0.002482997
12,Soissons,3,blade,LeafElement1,0.120804398,0.074893076
12,Soissons,3,sheath,StemElement,0.001600822,0.00737574
12,Soissons,4,blade,LeafElement1,0.246227974,0.242101869
12,Soissons,4,internode,StemElement,0.000821711,0.015359737
12,Soissons,4,sheath,StemElement,0.00334617,0.032403008
12,Soissons,5,internode,StemElement,0.031579165,0.070944974
12,Soissons,6,internode,StemElement,0.112405154,0.193476959
13,Soissons,1,blade,LeafElement1,0.020329232,0.010462693
13,Soissons,1,sheath,StemElement,0.00370718,0.004372265
13,Soissons,2,blade,LeafElement1,0.043479526,0.024590485
13,Soissons,2,sheath,StemElement,0.002326689,0.002482997
13,Soissons,3,blade,LeafElement1,0.108859899,0.074893076
13,Soissons,3,sheath,StemElement,0.025995156,0.00737574
13,Soissons,4,blade,LeafElement1,0.250947676,0.242101869
13,Soissons,4,internode,StemElement,0.036519777,0.015359737
13,Soissons,4,sheath,StemElement,0.037814952,0.032403008
13,Soissons,5,internode,StemElement,0.067327106,0.070944974
13,Soissons,6,internode,StemElement,0.131022691,0.193476959
14,Soissons,1,blade,LeafElement1,0.004979536,0.010462693
14,Soissons,1,sheath,StemElement,0.004205167,0.004372265
14,Soissons,2,blade,LeafElement1,0.02732998,0.024590485
14,Soissons,2,sheath,StemElement,0.004084006,0.002482997
14,Soissons,3,blade,LeafElement1,0.073797965,0.074893076
14,Soissons,3,sheath,StemElement,0.01713287,0.00737574
14,Soissons,4,blade,LeafElement1,0.269691767,0.242101869
14,Soissons,4,internode,StemElement,0.019366357,0.015359737
14,Soissons,4,sheath,StemElement,0.055042297,0.032403008
14,Soissons,5,internode,StemElement,0.098672824,0.070944974
14,Soissons,6,internode,StemElement,0.15409319,0.193476959
15,Soissons,1,blade,LeafElement1,0.009920499,0.010462693
15,Soissons,1,sheath,StemElement,0.000719236,0.004372265
15,Soissons,2,blade,LeafElement1,0.029026229,0.024590485
15,Soissons,2,sheath,StemElement,0.003913428,0.002482997
15,Soissons,3,blade,LeafElement1,0.050940929,0.074893076
15,Soissons,3,sheath,StemElement,0.014782329,0.00737574
15,Soissons,4,blade,LeafElement1,0.243968368,0.242101869
15,Soissons,4,internode,StemElement,0.006628582,0.015359737
15,Soissons,4,sheath,StemElement,0.031857392,0.032403008
15,Soissons,5,internode,StemElement,0.103443858,0.070944974
15,Soissons,6,internode,StemElement,0.208044058,0.193476959
16,Soissons,1,blade,LeafElement1,0.003599813,0.010462693
16,Soissons,1,sheath,StemElement,0.001051125,0.004372265
16,Soissons,2,blade,LeafElement1,0.005500415,0.024590485
16,Soissons,2,sheath,StemElement,0.000826795,0.002482997
16,Soissons,3,blade,LeafElement1,0.048348148,0.074893076
16,Soissons,3,sheath,StemElement,0.00132484,0.00737574
16,Soissons,4,blade,LeafElement1,0.190020084,0.242101869
16,Soissons,4,internode,StemElement,0.005423592,0.015359737
16,Soissons,4,sheath,StemElement,0.024960477,0.032403008
16,Soissons,5,internode,StemElement,0.071103983,0.070944974
16,Soissons,6,internode,StemElement,0.297433092,0.193476959
17,Soissons,1,blade,LeafElement1,2.38E-05,0.010462693
17,Soissons,1,sheath,StemElement,0,0.004372265
17,Soissons,2,blade,LeafElement1,0.001411267,0.024590485
17,Soissons,2,sheath,StemElement,0,0.002482997
17,Soissons,3,blade,LeafElement1,0.008052502,0.074893076
17,Soissons,3,sheath,StemElement,0.000496804,0.00737574
17,Soissons,4,blade,LeafElement1,0.156320832,0.242101869
17,Soissons,4,internode,StemElement,0.006573786,0.015359737
17,Soissons,4,sheath,StemElement,0.020442668,0.032403008
17,Soissons,5,internode,StemElement,0.046505411,0.070944974
17,Soissons,6,internode,StemElement,0.374520694,0.193476959
18,Soissons,1,blade,LeafElement1,0,0.010462693
18,Soissons,1,sheath,StemElement,0,0.004372265
18,Soissons,2,blade,LeafElement1,0,0.024590485
18,Soissons,2,sheath,StemElement,0,0.002482997
18,Soissons,3,blade,LeafElement1,0.000435889,0.074893076
18,Soissons,3,sheath,StemElement,5.52E-05,0.00737574
18,Soissons,4,blade,LeafElement1,0.104421103,0.242101869
18,Soissons,4,internode,StemElement,0,0.015359737
18,Soissons,4,sheath,StemElement,0.002520018,0.032403008
18,Soissons,5,internode,StemElement,0.01174986,0.070944974
18,Soissons,6,internode,StemElement,0.443365921,0.193476959
19,Soissons,1,blade,LeafElement1,0,0.010462693
19,Soissons,1,sheath,StemElement,0,0.004372265
19,Soissons,2,blade,LeafElement1,0,0.024590485
19,Soissons,2,sheath,StemElement,0,0.002482997
19,Soissons,3,blade,LeafElement1,0,0.074893076
19,Soissons,3,sheath,StemElement,0,0.00737574
19,Soissons,4,blade,LeafElement1,0.064895775,0.242101869
19,Soissons,4,internode,StemElement,0,0.015359737
19,Soissons,4,sheath,StemElement,0,0.032403008
19,Soissons,5,internode,StemElement,0,0.070944974
19,Soissons,6,internode,StemElement,0.476164448,0.193476959
20,Soissons,1,blade,LeafElement1,0,0
20,Soissons,1,sheath,StemElement,0,0
20,Soissons,2,blade,LeafElement1,0,0
20,Soissons,2,sheath,StemElement,0,0
20,Soissons,3,blade,LeafElement1,0,0
20,Soissons,3,sheath,StemElement,0,0
20,Soissons,4,blade,LeafElement1,0,0
20,Soissons,4,internode,StemElement,0,0
20,Soissons,4,sheath,StemElement,0,0
20,Soissons,5,internode,StemElement,0,0
20,Soissons,6,internode,StemElement,0,0
21,Soissons,1,blade,LeafElement1,0,0
21,Soissons,1,sheath,StemElement,0,0
21,Soissons,2,blade,LeafElement1,0,0
21,Soissons,2,sheath,StemElement,0,0
21,Soissons,3,blade,LeafElement1,0,0
21,Soissons,3,sheath,StemElement,0,0
21,Soissons,4,blade,LeafElement1,0,0
21,Soissons,4,internode,StemElement,0,0
21,Soissons,4,sheath,StemElement,0,0
21,Soissons,5,internode,StemElement,0,0
21,Soissons,6,internode,StemElement,0,0
22,Soissons,1,blade,LeafElement1,0,0
22,Soissons,1,sheath,StemElement,0,0
22,Soissons,2,blade,LeafElement1,0,0
22,Soissons,2,sheath,StemElement,0,0
22,Soissons,3,blade,LeafElement1,0,0
22,Soissons,3,sheath,StemElement,0,0
22,Soissons,4,blade,LeafElement1,0,0
22,Soissons,4,internode,StemElement,0,0
22,Soissons,4,sheath,StemElement,0,0
22,Soissons,5,internode,StemElement,0,0
22,Soissons,6,internode,StemElement,0,0
23,Soissons,1,blade,LeafElement1,0,0
23,Soissons,1,sheath,StemElement,0,0
23,Soissons,2,blade,LeafElement1,0,0
23,Soissons,2,sheath,StemElement,0,0
23,Soissons,3,blade,LeafElement1,0,0
23,Soissons,3,sheath,StemElement,0,0
23,Soissons,4,blade,LeafElement1,0,0
23,Soissons,4,internode,StemElement,0,0
23,Soissons,4,sheath,StemElement,0,0
23,Soissons,5,internode,StemElement,0,0
23,Soissons,6,internode,StemElement,0,0
24,Soissons,1,blade,LeafElement1,0,0
24,Soissons,1,sheath,StemElement,0,0
24,Soissons,2,blade,LeafElement1,0,0
24,Soissons,2,sheath,StemElement,0,0
24,Soissons,3,blade,LeafElement1,0,0
24,Soissons,3,sheath,StemElement,0,0
24,Soissons,4,blade,LeafElement1,0,0
24,Soissons,4,internode,StemElement,0,0
24,Soissons,4,sheath,StemElement,0,0
24,Soissons,5,internode,StemElement,0,0
24,Soissons,6,internode,StemElement,0,0
25,Soissons,1,blade,LeafElement1,0,0
25,Soissons,1,sheath,StemElement,0,0
25,Soissons,2,blade,LeafElement1,0,0
25,Soissons,2,sheath,StemElement,0,0
25,Soissons,3,blade,LeafElement1,0,0
25,Soissons,3,sheath,StemElement,0,0
25,Soissons,4,blade,LeafElement1,0,0
25,Soissons,4,internode,StemElement,0,0
25,Soissons,4,sheath,StemElement,0,0
25,Soissons,5,internode,StemElement,0,0
25,Soissons,6,internode,StemElement,0,0
26,Soissons,1,blade,LeafElement1,0,0
26,Soissons,1,sheath,StemElement,0,0
26,Soissons,2,blade,LeafElement1,0,0
26,Soissons,2,sheath,StemElement,0,0
26,Soissons,3,blade,LeafElement1,0,0
26,Soissons,3,sheath,StemElement,0,0
26,Soissons,4,blade,LeafElement1,0,0
26,Soissons,4,internode,StemElement,0,0
26,Soissons,4,sheath,StemElement,0,0
26,Soissons,5,internode,StemElement,0,0
26,Soissons,6,internode,StemElement,0,0
27,Soissons,1,blade,LeafElement1,0,0
27,Soissons,1,sheath,StemElement,0,0
27,Soissons,2,blade,LeafElement1,0,0
27,Soissons,2,sheath,StemElement,0,0
27,Soissons,3,blade,LeafElement1,0,0
27,Soissons,3,sheath,StemElement,0,0
27,Soissons,4,blade,LeafElement1,0,0
27,Soissons,4,internode,StemElement,0,0
27,Soissons,4,sheath,StemElement,0,0
27,Soissons,5,internode,StemElement,0,0
27,Soissons,6,internode,StemElement,0,0
28,Soissons,1,blade,LeafElement1,0,0
28,Soissons,1,sheath,StemElement,0,0
28,Soissons,2,blade,LeafElement1,0,0
28,Soissons,2,sheath,StemElement,0,0
28,Soissons,3,blade,LeafElement1,0,0
28,Soissons,3,sheath,StemElement,0,0
28,Soissons,4,blade,LeafElement1,0,0
28,Soissons,4,internode,StemElement,0,0
28,Soissons,4,sheath,StemElement,0,0
28,Soissons,5,internode,StemElement,0,0
28,Soissons,6,internode,StemElement,0,0
29,Soissons,1,blade,LeafElement1,0,0.010462693
29,Soissons,1,sheath,StemElement,0,0.004372265
29,Soissons,2,blade,LeafElement1,0,0.024590485
29,Soissons,2,sheath,StemElement,0,0.002482997
29,Soissons,3,blade,LeafElement1,0,0.074893076
29,Soissons,3,sheath,StemElement,0,0.00737574
29,Soissons,4,blade,LeafElement1,0.090521206,0.242101869
29,Soissons,4,internode,StemElement,0,0.015359737
29,Soissons,4,sheath,StemElement,0,0.032403008
29,Soissons,5,internode,StemElement,0,0.070944974
29,Soissons,6,internode,StemElement,0.46235842,0.193476959
30,Soissons,1,blade,LeafElement1,0,0.010462693
30,Soissons,1,sheath,StemElement,0,0.004372265
30,Soissons,2,blade,LeafElement1,7.38E-05,0.024590485
30,Soissons,2,sheath,StemElement,0,0.002482997
30,Soissons,3,blade,LeafElement1,0.004482923,0.074893076
30,Soissons,3,sheath,StemElement,0,0.00737574
30,Soissons,4,blade,LeafElement1,0.103572377,0.242101869
30,Soissons,4,internode,StemElement,0,0.015359737
30,Soissons,4,sheath,StemElement,0.001654993,0.032403008
30,Soissons,5,internode,StemElement,0.021523249,0.070944974
30,Soissons,6,internode,StemElement,0.440119706,0.193476959
31,Soissons,1,blade,LeafElement1,0.000897888,0.010462693
31,Soissons,1,sheath,StemElement,0.000940644,0.004372265
31,Soissons,2,blade,LeafElement1,0.005340339,0.024590485
31,Soissons,2,sheath,StemElement,0.001874076,0.002482997
31,Soissons,3,blade,LeafElement1,0.007779117,0.074893076
31,Soissons,3,sheath,StemElement,0.001545575,0.00737574
31,Soissons,4,blade,LeafElement1,0.163158019,0.242101869
31,Soissons,4,internode,StemElement,0,0.015359737
31,Soissons,4,sheath,StemElement,0.025806834,0.032403008
31,Soissons,5,internode,StemElement,0.07033401,0.070944974
31,Soissons,6,internode,StemElement,0.35961917,0.193476959
32,Soissons,1,blade,LeafElement1,0.004601298,0.010462693
32,Soissons,1,sheath,StemElement,0,0.004372265
32,Soissons,2,blade,LeafElement1,0.00372244,0.024590485
32,Soissons,2,sheath,StemElement,0.000881901,0.002482997
32,Soissons,3,blade,LeafElement1,0.034675856,0.074893076
32,Soissons,3,sheath,StemElement,0.005023154,0.00737574
32,Soissons,4,blade,LeafElement1,0.194284778,0.242101869
32,Soissons,4,internode,StemElement,0.005149307,0.015359737
32,Soissons,4,sheath,StemElement,0.028009654,0.032403008
32,Soissons,5,internode,StemElement,0.081975119,0.070944974
32,Soissons,6,internode,StemElement,0.303911526,0.193476959
33,Soissons,1,blade,LeafElement1,0.018772276,0.010462693
33,Soissons,1,sheath,StemElement,0.004204708,0.004372265
33,Soissons,2,blade,LeafElement1,0.026172816,0.024590485
33,Soissons,2,sheath,StemElement,0.002547188,0.002482997
33,Soissons,3,blade,LeafElement1,0.046005669,0.074893076
33,Soissons,3,sheath,StemElement,0.00564539,0.00737574
33,Soissons,4,blade,LeafElement1,0.242545917,0.242101869
33,Soissons,4,internode,StemElement,0.00801411,0.015359737
33,Soissons,4,sheath,StemElement,0.026067416,0.032403008
33,Soissons,5,internode,StemElement,0.125954561,0.070944974
33,Soissons,6,internode,StemElement,0.215941256,0.193476959
34,Soissons,1,blade,LeafElement1,0.015086705,0.010462693
34,Soissons,1,sheath,StemElement,0.004205107,0.004372265
34,Soissons,2,blade,LeafElement1,0.026139098,0.024590485
34,Soissons,2,sheath,StemElement,0.003698221,0.002482997
34,Soissons,3,blade,LeafElement1,0.077426054,0.074893076
34,Soissons,3,sheath,StemElement,0.007010459,0.00737574
34,Soissons,4,blade,LeafElement1,0.261293448,0.242101869
34,Soissons,4,internode,StemElement,0.002684236,0.015359737
34,Soissons,4,sheath,StemElement,0.055450188,0.032403008
34,Soissons,5,internode,StemElement,0.110690797,0.070944974
34,Soissons,6,internode,StemElement,0.157756973,0.193476959
35,Soissons,1,blade,LeafElement1,0.012354636,0.010462693
35,Soissons,1,sheath,StemElement,0.001051212,0.004372265
35,Soissons,2,blade,LeafElement1,0.037555072,0.024590485
35,Soissons,2,sheath,StemElement,0.003251974,0.002482997
35,Soissons,3,blade,LeafElement1,0.126562257,0.074893076
35,Soissons,3,sheath,StemElement,0.015920571,0.00737574
35,Soissons,4,blade,LeafElement1,0.262979029,0.242101869
35,Soissons,4,internode,StemElement,0.021826307,0.015359737
35,Soissons,4,sheath,StemElement,0.034805506,0.032403008
35,Soissons,5,internode,StemElement,0.053429742,0.070944974
35,Soissons,6,internode,StemElement,0.117983657,0.193476959
36,Soissons,1,blade,LeafElement1,0.010526663,0.010462693
36,Soissons,1,sheath,StemElement,0,0.004372265
36,Soissons,2,blade,LeafElement1,0.049283961,0.024590485
36,Soissons,2,sheath,StemElement,0,0.002482997
36,Soissons,3,blade,LeafElement1,0.121414797,0.074893076
36,Soissons,3,sheath,StemElement,0.00160082,0.00737574
36,Soissons,4,blade,LeafElement1,0.246880858,0.242101869
36,Soissons,4,internode,StemElement,0.00076693,0.015359737
36,Soissons,4,sheath,StemElement,0.003403673,0.032403008
36,Soissons,5,internode,StemElement,0.031461566,0.070944974
36,Soissons,6,internode,StemElement,0.112313689,0.193476959
37,Soissons,1,blade,LeafElement1,0.020306702,0.010462693
37,Soissons,1,sheath,StemElement,0.003541247,0.004372265
37,Soissons,2,blade,LeafElement1,0.043278103,0.024590485
37,Soissons,2,sheath,StemElement,0.00244216,0.002482997
37,Soissons,3,blade,LeafElement1,0.108431967,0.074893076
37,Soissons,3,sheath,StemElement,0.025428211,0.00737574
37,Soissons,4,blade,LeafElement1,0.250570314,0.242101869
37,Soissons,4,internode,StemElement,0.037321539,0.015359737
37,Soissons,4,sheath,StemElement,0.037581423,0.032403008
37,Soissons,5,internode,StemElement,0.067821247,0.070944974
37,Soissons,6,internode,StemElement,0.130432756,0.193476959
38,Soissons,1,blade,LeafElement1,0.00452398,0.010462693
38,Soissons,1,sheath,StemElement,0.005090387,0.004372265
38,Soissons,2,blade,LeafElement1,0.027670548,0.024590485
38,Soissons,2,sheath,StemElement,0.005406828,0.002482997
38,Soissons,3,blade,LeafElement1,0.073598086,0.074893076
38,Soissons,3,sheath,StemElement,0.017753945,0.00737574
38,Soissons,4,blade,LeafElement1,0.269901795,0.242101869
38,Soissons,4,internode,StemElement,0.018928113,0.015359737
38,Soissons,4,sheath,StemElement,0.054876806,0.032403008
38,Soissons,5,internode,StemElement,0.098466824,0.070944974
38,Soissons,6,internode,StemElement,0.153517986,0.193476959
39,Soissons,1,blade,LeafElement1,0.009142427,0.010462693
39,Soissons,1,sheath,StemElement,5.53E-05,0.004372265
39,Soissons,2,blade,LeafElement1,0.029503765,0.024590485
39,Soissons,2,sheath,StemElement,0.003968533,0.002482997
39,Soissons,3,blade,LeafElement1,0.051210769,0.074893076
39,Soissons,3,sheath,StemElement,0.015509558,0.00737574
39,Soissons,4,blade,LeafElement1,0.246024607,0.242101869
39,Soissons,4,internode,StemElement,0.006918778,0.015359737
39,Soissons,4,sheath,StemElement,0.033247048,0.032403008
39,Soissons,5,internode,StemElement,0.105373356,0.070944974
39,Soissons,6,internode,StemElement,0.207664997,0.193476959
40,Soissons,1,blade,LeafElement1,0.004111543,0.010462693
40,Soissons,1,sheath,StemElement,0.001051173,0.004372265
40,Soissons,2,blade,LeafElement1,0.005389676,0.024590485
40,Soissons,2,sheath,StemElement,0.000220477,0.002482997
40,Soissons,3,blade,LeafElement1,0.049457599,0.074893076
40,Soissons,3,sheath,StemElement,0.001435264,0.00737574
40,Soissons,4,blade,LeafElement1,0.189883191,0.242101869
40,Soissons,4,internode,StemElement,0.008546092,0.015359737
40,Soissons,4,sheath,StemElement,0.025131808,0.032403008
40,Soissons,5,internode,StemElement,0.070280406,0.070944974
40,Soissons,6,internode,StemElement,0.296492024,0.193476959
41,Soissons,1,blade,LeafElement1,0.000193152,0.010462693
41,Soissons,1,sheath,StemElement,0.000331935,0.004372265
41,Soissons,2,blade,LeafElement1,0.00139542,0.024590485
41,Soissons,2,sheath,StemElement,0,0.002482997
41,Soissons,3,blade,LeafElement1,0.008467847,0.074893076
41,Soissons,3,sheath,StemElement,0.000331203,0.00737574
41,Soissons,4,blade,LeafElement1,0.15676158,0.242101869
41,Soissons,4,internode,StemElement,0.003122552,0.015359737
41,Soissons,4,sheath,StemElement,0.019721953,0.032403008
41,Soissons,5,internode,StemElement,0.047603524,0.070944974
41,Soissons,6,internode,StemElement,0.374163737,0.193476959
42,Soissons,1,blade,LeafElement1,0,0.010462693
42,Soissons,1,sheath,StemElement,0,0.004372265
42,Soissons,2,blade,LeafElement1,0,0.024590485
42,Soissons,2,sheath,StemElement,0,0.002482997
42,Soissons,3,blade,LeafElement1,0.000352209,0.074893076
42,Soissons,3,sheath,StemElement,5.52E-05,0.00737574
42,Soissons,4,blade,LeafElement1,0.106281751,0.242101869
42,Soissons,4,internode,StemElement,0,0.015359737
42,Soissons,4,sheath,StemElement,0.002740632,0.032403008
42,Soissons,5,internode,StemElement,0.011585152,0.070944974
42,Soissons,6,internode,StemElement,0.442784618,0.193476959
43,Soissons,1,blade,LeafElement1,0,0.010462693
43,Soissons,1,sheath,StemElement,0,0.004372265
43,Soissons,2,blade,LeafElement1,0,0.024590485
43,Soissons,2,sheath,StemElement,0,0.002482997
43,Soissons,3,blade,LeafElement1,0,0.074893076
43,Soissons,3,sheath,StemElement,0,0.00737574
43,Soissons,4,blade,LeafElement1,0.065489106,0.242101869
43,Soissons,4,internode,StemElement,0,0.015359737
43,Soissons,4,sheath,StemElement,0,0.032403008
43,Soissons,5,internode,StemElement,0,0.070944974
43,Soissons,6,internode,StemElement,0.485466625,0.193476959
44,Soissons,1,blade,LeafElement1,0,0
44,Soissons,1,sheath,StemElement,0,0
44,Soissons,2,blade,LeafElement1,0,0
44,Soissons,2,sheath,StemElement,0,0
44,Soissons,3,blade,LeafElement1,0,0
44,Soissons,3,sheath,StemElement,0,0
44,Soissons,4,blade,LeafElement1,0,0
44,Soissons,4,internode,StemElement,0,0
44,Soissons,4,sheath,StemElement,0,0
44,Soissons,5,internode,StemElement,0,0
44,Soissons,6,internode,StemElement,0,0
45,Soissons,1,blade,LeafElement1,0,0
45,Soissons,1,sheath,StemElement,0,0
45,Soissons,2,blade,LeafElement1,0,0
45,Soissons,2,sheath,StemElement,0,0
45,Soissons,3,blade,LeafElement1,0,0
45,Soissons,3,sheath,StemElement,0,0
45,Soissons,4,blade,LeafElement1,0,0
45,Soissons,4,internode,StemElement,0,0
45,Soissons,4,sheath,StemElement,0,0
45,Soissons,5,internode,StemElement,0,0
45,Soissons,6,internode,StemElement,0,0
46,Soissons,1,blade,LeafElement1,0,0
46,Soissons,1,sheath,StemElement,0,0
46,Soissons,2,blade,LeafElement1,0,0
46,Soissons,2,sheath,StemElement,0,0
46,Soissons,3,blade,LeafElement1,0,0
46,Soissons,3,sheath,StemElement,0,0
46,Soissons,4,blade,LeafElement1,0,0
46,Soissons,4,internode,StemElement,0,0
46,Soissons,4,sheath,StemElement,0,0
46,Soissons,5,internode,StemElement,0,0
46,Soissons,6,internode,StemElement,0,0
47,Soissons,1,blade,LeafElement1,0,0
47,Soissons,1,sheath,StemElement,0,0
47,Soissons,2,blade,LeafElement1,0,0
47,Soissons,2,sheath,StemElement,0,0
47,Soissons,3,blade,LeafElement1,0,0
47,Soissons,3,sheath,StemElement,0,0
