t,species,metamer,organ,element,Eabs_direct,Eabs_diffuse
10,Caphorn,2,sheath,StemElement,0.008915082,0.006694624
10,Caphorn,3,blade,LeafElement1,0.089701176,0.077039278
10,Caphorn,3,sheath,StemElement,0.029971943,0.014746333
10,Caphorn,4,blade,LeafElement1,0.207452127,0.206157968
10,Caphorn,4,internode,StemElement,0.012428425,0.02218708
10,Caphorn,4,sheath,StemElement,0.076422039,0.046331114
10,Caphorn,5,internode,StemElement,0.088654132,0.060816833
10,Caphorn,6,internode,StemElement,0.150759651,0.184084828
11,Caphorn,1,blade,LeafElement1,0.035732862,0.025060894
11,Caphorn,1,sheath,StemElement,0.008449873,0.011248684
11,Caphorn,2,blade,LeafElement1,0.081101671,0.035840924
11,Caphorn,2,sheath,StemElement,0.011266532,0.006694624
11,Caphorn,3,blade,LeafElement1,0.133437311,0.077039278
11,Caphorn,3,sheath,StemElement,0.046228073,0.014746333
11,Caphorn,4,blade,LeafElement1,0.163962169,0.206157968
11,Caphorn,4,internode,StemElement,0.051360557,0.02218708
11,Caphorn,4,sheath,StemElement,0.071853091,0.046331114
11,Caphorn,5,internode,StemElement,0.044684133,0.060816833
11,Caphorn,6,internode,StemElement,0.115910214,0.184084828
12,Caphorn,1,blade,LeafElement1,0.040821949,0.025060894
12,Caphorn,1,sheath,StemElement,0.001543703,0.011248684
12,Caphorn,2,blade,LeafElement1,0.041450339,0.035840924
12,Caphorn,2,sheath,StemElement,0.001725223,0.006694624
12,Caphorn,3,blade,LeafElement1,0.084806261,0.077039278
12,Caphorn,3,sheath,StemElement,0.003300542,0.014746333
12,Caphorn,4,blade,LeafElement1,0.142669042,0.206157968
12,Caphorn,4,internode,StemElement,0.004810006,0.02218708
12,Caphorn,4,sheath,StemElement,0.01033869,0.046331114
12,Caphorn,5,internode,StemElement,0.018962464,0.060816833
12,Caphorn,6,internode,StemElement,0.101987936,0.184084828
13,Caphorn,1,blade,LeafElement1,0.035674232,0.025060894
13,Caphorn,1,sheath,StemElement,0.007521294,0.011248684
13,Caphorn,2,blade,LeafElement1,0.084044154,0.035840924
13,Caphorn,2,sheath,StemElement,0.012434198,0.006694624
13,Caphorn,3,blade,LeafElement1,0.136867481,0.077039278
13,Caphorn,3,sheath,StemElement,0.046902318,0.014746333
13,Caphorn,4,blade,LeafElement1,0.157681061,0.206157968
13,Caphorn,4,internode,StemElement,0.051892875,0.02218708
13,Caphorn,4,sheath,StemElement,0.072640656,0.046331114
13,Caphorn,5,internode,StemElement,0.045232732,0.060816833
13,Caphorn,6,internode,StemElement,0.11601615,0.184084828
14,Caphorn,1,blade,LeafElement1,0.026689264,0.025060894
14,Caphorn,1,sheath,StemElement,0.011300936,0.011248684
14,Caphorn,2,blade,LeafElement1,0.053623152,0.035840924
14,Caphorn,2,sheath,StemElement,0.009779429,0.006694624
14,Caphorn,3,blade,LeafElement1,0.095503207,0.077039278
14,Caphorn,3,sheath,StemElement,0.028189716,0.014746333
14,Caphorn,4,blade,LeafElement1,0.201800282,0.206157968
14,Caphorn,4,internode,StemElement,0.011673197,0.02218708
14,Caphorn,4,sheath,StemElement,0.08046381,0.046331114
14,Caphorn,5,internode,StemElement,0.088541717,0.060816833
14,Caphorn,6,internode,StemElement,0.150492075,0.184084828
15,Caphorn,1,blade,LeafElement1,0.011898309,0.025060894
15,Caphorn,1,sheath,StemElement,0.005209581,0.011248684
15,Caphorn,2,blade,LeafElement1,0.023251746,0.035840924
15,Caphorn,2,sheath,StemElement,0.007127176,0.006694624
15,Caphorn,3,blade,LeafElement1,0.068134038,0.077039278
15,Caphorn,3,sheath,StemElement,0.011574766,0.014746333
15,Caphorn,4,blade,LeafElement1,0.239831921,0.206157968
15,Caphorn,4,internode,StemElement,0.020379022,0.02218708
15,Caphorn,4,sheath,StemElement,0.04008675,0.046331114
15,Caphorn,5,internode,StemElement,0.106698242,0.060816833
15,Caphorn,6,internode,StemElement,0.201832615,0.184084828
16,Caphorn,1,blade,LeafElement1,0.003964869,0.025060894
16,Caphorn,1,sheath,StemElement,0.001880588,0.011248684
16,Caphorn,2,blade,LeafElement1,0.00989413,0.035840924
16,Caphorn,2,sheath,StemElement,0.002851949,0.006694624
16,Caphorn,3,blade,LeafElement1,0.043816824,0.077039278
16,Caphorn,3,sheath,StemElement,0.005294466,0.014746333
16,Caphorn,4,blade,LeafElement1,0.227277168,0.206157968
16,Caphorn,4,internode,StemElement,0.014377016,0.02218708
16,Caphorn,4,sheath,StemElement,0.034374372,0.046331114
16,Caphorn,5,internode,StemElement,0.064323699,0.060816833
16,Caphorn,6,internode,StemElement,0.266242809,0.184084828
17,Caphorn,1,blade,LeafElement1,0.000426505,0.025060894
17,Caphorn,1,sheath,StemElement,0.000247357,0.011248684
17,Caphorn,2,blade,LeafElement1,0.002151767,0.035840924
17,Caphorn,2,sheath,StemElement,0.000292676,0.006694624
17,Caphorn,3,blade,LeafElement1,0.015302829,0.077039278
17,Caphorn,3,sheath,StemElement,0.000952098,0.014746333
17,Caphorn,4,blade,LeafElement1,0.221952519,0.206157968
17,Caphorn,4,internode,StemElement,0.003249022,0.02218708
17,Caphorn,4,sheath,StemElement,0.012204123,0.046331114
17,Caphorn,5,internode,StemElement,0.042407805,0.060816833
17,Caphorn,6,internode,StemElement,0.318018008,0.184084828
18,Caphorn,1,blade,LeafElement1,0,0.025060894
18,Caphorn,1,sheath,StemElement,0,0.011248684
18,Caphorn,2,blade,LeafElement1,9.17E-05,0.035840924
18,Caphorn,2,sheath,StemElement,0,0.006694624
18,Caphorn,3,blade,LeafElement1,0.00188799,0.077039278
18,Caphorn,3,sheath,StemElement,1.82E-05,0.014746333
18,Caphorn,4,blade,LeafElement1,0.184344472,0.206157968
18,Caphorn,4,internode,StemElement,9.53E-05,0.02218708
18,Caphorn,4,sheath,StemElement,0.001425885,0.046331114
18,Caphorn,5,internode,StemElement,0.012194257,0.060816833
18,Caphorn,6,internode,StemElement,0.373308622,0.184084828
19,Caphorn,1,blade,LeafElement1,0,0.025060894
19,Caphorn,1,sheath,StemElement,0,0.011248684
19,Caphorn,2,blade,LeafElement1,0,0.035840924
19,Caphorn,2,sheath,StemElement,0,0.006694624
19,Caphorn,3,blade,LeafElement1,0,0.077039278
19,Caphorn,3,sheath,StemElement,0,0.014746333
19,Caphorn,4,blade,LeafElement1,0.126281654,0.206157968
19,Caphorn,4,internode,StemElement,0,0.02218708
19,Caphorn,4,sheath,StemElement,0,0.046331114
19,Caphorn,5,internode,StemElement,0.000670427,0.060816833
19,Caphorn,6,internode,StemElement,0.4299951,0.184084828
20,Caphorn,1,blade,LeafElement1,0,0
20,Caphorn,1,sheath,StemElement,0,0
20,Caphorn,2,blade,LeafElement1,0,0
20,Caphorn,2,sheath,StemElement,0,0
20,Caphorn,3,blade,LeafElement1,0,0
20,Caphorn,3,sheath,StemElement,0,0
20,Caphorn,4,blade,LeafElement1,0,0
20,Caphorn,4,internode,StemElement,0,0
20,Caphorn,4,sheath,StemElement,0,0
20,Caphorn,5,internode,StemElement,0,0
20,Caphorn,6,internode,StemElement,0,0
21,Caphorn,1,blade,LeafElement1,0,0
21,Caphorn,1,sheath,StemElement,0,0
21,Caphorn,2,blade,LeafElement1,0,0
21,Caphorn,2,sheath,StemElement,0,0
21,Caphorn,3,blade,LeafElement1,0,0
21,Caphorn,3,sheath,StemElement,0,0
21,Caphorn,4,blade,LeafElement1,0,0
21,Caphorn,4,internode,StemElement,0,0
21,Caphorn,4,sheath,StemElement,0,0
21,Caphorn,5,internode,StemElement,0,0
21,Caphorn,6,internode,StemElement,0,0
22,Caphorn,1,blade,LeafElement1,0,0
22,Caphorn,1,sheath,StemElement,0,0
22,Caphorn,2,blade,LeafElement1,0,0
22,Caphorn,2,sheath,StemElement,0,0
22,Caphorn,3,blade,LeafElement1,0,0
22,Caphorn,3,sheath,StemElement,0,0
22,Caphorn,4,blade,LeafElement1,0,0
22,Caphorn,4,internode,StemElement,0,0
22,Caphorn,4,sheath,StemElement,0,0
22,Caphorn,5,internode,StemElement,0,0
22,Caphorn,6,internode,StemElement,0,0
23,Caphorn,1,blade,LeafElement1,0,0
23,Caphorn,1,sheath,StemElement,0,0
23,Caphorn,2,blade,LeafElement1,0,0
23,Caphorn,2,sheath,StemElement,0,0
23,Caphorn,3,blade,LeafElement1,0,0
23,Caphorn,3,sheath,StemElement,0,0
23,Caphorn,4,blade,LeafElement1,0,0
23,Caphorn,4,internode,StemElement,0,0
23,Caphorn,4,sheath,StemElement,0,0
23,Caphorn,5,internode,StemElement,0,0
23,Caphorn,6,internode,StemElement,0,0
24,Caphorn,1,blade,LeafElement1,0,0
24,Caphorn,1,sheath,StemElement,0,0
24,Caphorn,2,blade,LeafElement1,0,0
24,Caphorn,2,sheath,StemElement,0,0
24,Caphorn,3,blade,LeafElement1,0,0
24,Caphorn,3,sheath,StemElement,0,0
24,Caphorn,4,blade,LeafElement1,0,0
24,Caphorn,4,internode,StemElement,0,0
24,Caphorn,4,sheath,StemElement,0,0
24,Caphorn,5,internode,StemElement,0,0
24,Caphorn,6,internode,StemElement,0,0
25,Caphorn,1,blade,LeafElement1,0,0
25,Caphorn,1,sheath,StemElement,0,0
25,Caphorn,2,blade,LeafElement1,0,0
25,Caphorn,2,sheath,StemElement,0,0
25,Caphorn,3,blade,LeafElement1,0,0
25,Caphorn,3,sheath,StemElement,0,0
25,Caphorn,4,blade,LeafElement1,0,0
25,Caphorn,4,internode,StemElement,0,0
25,Caphorn,4,sheath,StemElement,0,0
25,Caphorn,5,internode,StemElement,0,0
25,Caphorn,6,internode,StemElement,0,0
26,Caphorn,1,blade,LeafElement1,0,0
26,Caphorn,1,sheath,StemElement,0,0
26,Caphorn,2,blade,LeafElement1,0,0
26,Caphorn,2,sheath,StemElement,0,0
26,Caphorn,3,blade,LeafElement1,0,0
26,Caphorn,3,sheath,StemElement,0,0
26,Caphorn,4,blade,LeafElement1,0,0
26,Caphorn,4,internode,StemElement,0,0
26,Caphorn,4,sheath,StemElement,0,0
26,Caphorn,5,internode,StemElement,0,0
26,Caphorn,6,internode,StemElement,0,0
27,Caphorn,1,blade,LeafElement1,0,0
27,Caphorn,1,sheath,StemElement,0,0
27,Caphorn,2,blade,LeafElement1,0,0
27,Caphorn,2,sheath,StemElement,0,0
27,Caphorn,3,blade,LeafElement1,0,0
27,Caphorn,3,sheath,StemElement,0,0
27,Caphorn,4,blade,LeafElement1,0,0
27,Caphorn,4,internode,StemElement,0,0
27,Caphorn,4,sheath,StemElement,0,0
27,Caphorn,5,internode,StemElement,0,0
27,Caphorn,6,internode,StemElement,0,0
28,Caphorn,1,blade,LeafElement1,0,0
28,Caphorn,1,sheath,StemElement,0,0
28,Caphorn,2,blade,LeafElement1,0,0
28,Caphorn,2,sheath,StemElement,0,0
28,Caphorn,3,blade,LeafElement1,0,0
28,Caphorn,3,sheath,StemElement,0,0
28,Caphorn,4,blade,LeafElement1,0,0
28,Caphorn,4,internode,StemElement,0,0
28,Caphorn,4,sheath,StemElement,0,0
28,Caphorn,5,internode,StemElement,0,0
28,Caphorn,6,internode,StemElement,0,0
29,Caphorn,1,blade,LeafElement1,0,0.025060894
29,Caphorn,1,sheath,StemElement,0,0.011248684
29,Caphorn,2,blade,LeafElement1,0,0.035840924
29,Caphorn,2,sheath,StemElement,0,0.006694624
29,Caphorn,3,blade,LeafElement1,0,0.077039278
29,Caphorn,3,sheath,StemElement,0,0.014746333
29,Caphorn,4,blade,LeafElement1,0.132323867,0.206157968
29,Caphorn,4,internode,StemElement,0,0.02218708
29,Caphorn,4,sheath,StemElement,0,0.046331114
29,Caphorn,5,internode,StemElement,0.0006737,0.060816833
29,Caphorn,6,internode,StemElement,0.423706926,0.184084828
30,Caphorn,1,blade,LeafElement1,0,0.025060894
30,Caphorn,1,sheath,StemElement,0,0.011248684
30,Caphorn,2,blade,LeafElement1,1.35E-05,0.035840924
30,Caphorn,2,sheath,StemElement,0,0.006694624
30,Caphorn,3,blade,LeafElement1,0.001581073,0.077039278
30,Caphorn,3,sheath,StemElement,0,0.014746333
30,Caphorn,4,blade,LeafElement1,0.182400324,0.206157968
30,Caphorn,4,internode,StemElement,0,0.02218708
30,Caphorn,4,sheath,StemElement,0.001355416,0.046331114
30,Caphorn,5,internode,StemElement,0.011057671,0.060816833
30,Caphorn,6,internode,StemElement,0.37594852,0.184084828
31,Caphorn,1,blade,LeafElement1,0.000718626,0.025060894
31,Caphorn,1,sheath,StemElement,0.000272212,0.011248684
31,Caphorn,2,blade,LeafElement1,0.002292245,0.035840924
31,Caphorn,2,sheath,StemElement,0.000391899,0.006694624
31,Caphorn,3,blade,LeafElement1,0.015991263,0.077039278
31,Caphorn,3,sheath,StemElement,0.000841086,0.014746333
31,Caphorn,4,blade,LeafElement1,0.218412208,0.206157968
31,Caphorn,4,internode,StemElement,0.002887501,0.02218708
31,Caphorn,4,sheath,StemElement,0.012143651,0.046331114
31,Caphorn,5,internode,StemElement,0.050397358,0.060816833
31,Caphorn,6,internode,StemElement,0.318862826,0.184084828
32,Caphorn,1,blade,LeafElement1,0.004236183,0.025060894
32,Caphorn,1,sheath,StemElement,0.001805934,0.011248684
32,Caphorn,2,blade,LeafElement1,0.010041031,0.035840924
32,Caphorn,2,sheath,StemElement,0.002744943,0.006694624
32,Caphorn,3,blade,LeafElement1,0.03915365,0.077039278
32,Caphorn,3,sheath,StemElement,0.005312862,0.014746333
32,Caphorn,4,blade,LeafElement1,0.229537092,0.206157968
32,Caphorn,4,internode,StemElement,0.011708471,0.02218708
32,Caphorn,4,sheath,StemElement,0.029373593,0.046331114
32,Caphorn,5,internode,StemElement,0.069224039,0.060816833
32,Caphorn,6,internode,StemElement,0.269281085,0.184084828
33,Caphorn,1,blade,LeafElement1,0.011052995,0.025060894
33,Caphorn,1,sheath,StemElement,0.004597109,0.011248684
33,Caphorn,2,blade,LeafElement1,0.022257271,0.035840924
33,Caphorn,2,sheath,StemElement,0.006751624,0.006694624
33,Caphorn,3,blade,LeafElement1,0.062848392,0.077039278
33,Caphorn,3,sheath,StemElement,0.011506937,0.014746333
33,Caphorn,4,blade,LeafElement1,0.246638884,0.206157968
33,Caphorn,4,internode,StemElement,0.020287503,0.02218708
33,Caphorn,4,sheath,StemElement,0.041566427,0.046331114
33,Caphorn,5,internode,StemElement,0.109431861,0.060816833
33,Caphorn,6,internode,StemElement,0.202170582,0.184084828
34,Caphorn,1,blade,LeafElement1,0.027625664,0.025060894
34,Caphorn,1,sheath,StemElement,0.011268663,0.011248684
34,Caphorn,2,blade,LeafElement1,0.05641134,0.035840924
34,Caphorn,2,sheath,StemElement,0.008809482,0.006694624
34,Caphorn,3,blade,LeafElement1,0.089809235,0.077039278
34,Caphorn,3,sheath,StemElement,0.029874857,0.014746333
34,Caphorn,4,blade,LeafElement1,0.207067518,0.206157968
34,Caphorn,4,internode,StemElement,0.012365588,0.02218708
34,Caphorn,4,sheath,StemElement,0.076780367,0.046331114
34,Caphorn,5,internode,StemElement,0.088888011,0.060816833
34,Caphorn,6,internode,StemElement,0.150559879,0.184084828
35,Caphorn,1,blade,LeafElement1,0.035940994,0.025060894
35,Caphorn,1,sheath,StemElement,0.00877534,0.011248684
35,Caphorn,2,blade,LeafElement1,0.081115322,0.035840924
35,Caphorn,2,sheath,StemElement,0.011439277,0.006694624
35,Caphorn,3,blade,LeafElement1,0.133496144,0.077039278
35,Caphorn,3,sheath,StemElement,0.046214517,0.014746333
35,Caphorn,4,blade,LeafElement1,0.16377861,0.206157968
35,Caphorn,4,internode,StemElement,0.050453185,0.02218708
35,Caphorn,4,sheath,StemElement,0.071868184,0.046331114
35,Caphorn,5,internode,StemElement,0.045445445,0.060816833
35,Caphorn,6,internode,StemElement,0.115610961,0.184084828
36,Caphorn,1,blade,LeafElement1,0.040870065,0.025060894
36,Caphorn,1,sheath,StemElement,0.001535987,0.011248684
36,Caphorn,2,blade,LeafElement1,0.041486549,0.035840924
36,Caphorn,2,sheath,StemElement,0.001719446,0.006694624
36,Caphorn,3,blade,LeafElement1,0.084808854,0.077039278
36,Caphorn,3,sheath,StemElement,0.00330527,0.014746333
36,Caphorn,4,blade,LeafElement1,0.142613239,0.206157968
36,Caphorn,4,internode,StemElement,0.00488273,0.02218708
36,Caphorn,4,sheath,StemElement,0.010383377,0.046331114
36,Caphorn,5,internode,StemElement,0.018965954,0.060816833
36,Caphorn,6,internode,StemElement,0.101697975,0.184084828
37,Caphorn,1,blade,LeafElement1,0.03574128,0.025060894
37,Caphorn,1,sheath,StemElement,0.007521916,0.011248684
37,Caphorn,2,blade,LeafElement1,0.084070276,0.035840924
37,Caphorn,2,sheath,StemElement,0.012589548,0.006694624
37,Caphorn,3,blade,LeafElement1,0.136470761,0.077039278
37,Caphorn,3,sheath,StemElement,0.047119607,0.014746333
37,Caphorn,4,blade,LeafElement1,0.157533271,0.206157968
37,Caphorn,4,internode,StemElement,0.051577455,0.02218708
37,Caphorn,4,sheath,StemElement,0.07259791,0.046331114
37,Caphorn,5,internode,StemElement,0.045005507,0.060816833
37,Caphorn,6,internode,StemElement,0.115695626,0.184084828
38,Caphorn,1,blade,LeafElement1,0.027243896,0.025060894
38,Caphorn,1,sheath,StemElement,0.011043507,0.011248684
38,Caphorn,2,blade,LeafElement1,0.053885591,0.035840924
38,Caphorn,2,sheath,StemElement,0.009638141,0.006694624
38,Caphorn,3,blade,LeafElement1,0.095792307,0.077039278
38,Caphorn,3,sheath,StemElement,0.028937464,0.014746333
38,Caphorn,4,blade,LeafElement1,0.201579711,0.206157968
38,Caphorn,4,internode,StemElement,0.012058189,0.02218708
38,Caphorn,4,sheath,StemElement,0.080797332,0.046331114
38,Caphorn,5,internode,StemElement,0.088439968,0.060816833
38,Caphorn,6,internode,StemElement,0.150345278,0.184084828
39,Caphorn,1,blade,LeafElement1,0.012289587,0.025060894
39,Caphorn,1,sheath,StemElement,0.005606329,0.011248684
39,Caphorn,2,blade,LeafElement1,0.023139302,0.035840924
39,Caphorn,2,sheath,StemElement,0.00665585,0.006694624
39,Caphorn,3,blade,LeafElement1,0.068388338,0.077039278
39,Caphorn,3,sheath,StemElement,0.011862594,0.014746333
39,Caphorn,4,blade,LeafElement1,0.239401683,0.206157968
39,Caphorn,4,internode,StemElement,0.020707439,0.02218708
39,Caphorn,4,sheath,StemElement,0.04014321,0.046331114
39,Caphorn,5,internode,StemElement,0.107714362,0.060816833
39,Caphorn,6,internode,StemElement,0.201155174,0.184084828
40,Caphorn,1,blade,LeafElement1,0.003978259,0.025060894
40,Caphorn,1,sheath,StemElement,0.001636688,0.011248684
40,Caphorn,2,blade,LeafElement1,0.010051623,0.035840924
40,Caphorn,2,sheath,StemElement,0.002462193,0.006694624
40,Caphorn,3,blade,LeafElement1,0.044083974,0.077039278
40,Caphorn,3,sheath,StemElement,0.005111694,0.014746333
40,Caphorn,4,blade,LeafElement1,0.227432065,0.206157968
40,Caphorn,4,internode,StemElement,0.013538176,0.02218708
40,Caphorn,4,sheath,StemElement,0.034729819,0.046331114
40,Caphorn,5,internode,StemElement,0.065026541,0.060816833
40,Caphorn,6,internode,StemElement,0.265887602,0.184084828
41,Caphorn,1,blade,LeafElement1,0.000400436,0.025060894
41,Caphorn,1,sheath,StemElement,2.32E-05,0.011248684
41,Caphorn,2,blade,LeafElement1,0.002180099,0.035840924
41,Caphorn,2,sheath,StemElement,0.000130626,0.006694624
41,Caphorn,3,blade,LeafElement1,0.015303934,0.077039278
41,Caphorn,3,sheath,StemElement,0.000983665,0.014746333
41,Caphorn,4,blade,LeafElement1,0.222291447,0.206157968
41,Caphorn,4,internode,StemElement,0.003667939,0.02218708
41,Caphorn,4,sheath,StemElement,0.012455478,0.046331114
41,Caphorn,5,internode,StemElement,0.043318585,0.060816833
41,Caphorn,6,internode,StemElement,0.317410353,0.184084828
42,Caphorn,1,blade,LeafElement1,3.93E-06,0.025060894
42,Caphorn,1,sheath,StemElement,0,0.011248684
42,Caphorn,2,blade,LeafElement1,5.34E-05,0.035840924
42,Caphorn,2,sheath,StemElement,0,0.006694624
42,Caphorn,3,blade,LeafElement1,0.001956584,0.077039278
42,Caphorn,3,sheath,StemElement,0,0.014746333
42,Caphorn,4,blade,LeafElement1,0.18455869,0.206157968
42,Caphorn,4,internode,StemElement,0.000116685,0.02218708
42,Caphorn,4,sheath,StemElement,0.001861798,0.046331114
42,Caphorn,5,internode,StemElement,0.013103413,0.060816833
42,Caphorn,6,internode,StemElement,0.373285306,0.184084828
43,Caphorn,1,blade,LeafElement1,0,0.025060894
43,Caphorn,1,sheath,StemElement,0,0.011248684
43,Caphorn,2,blade,LeafElement1,0,0.035840924
43,Caphorn,2,sheath,StemElement,0,0.006694624
43,Caphorn,3,blade,LeafElement1,1.68E-06,0.077039278
43,Caphorn,3,sheath,StemElement,0,0.014746333
43,Caphorn,4,blade,LeafElement1,0.127413904,0.206157968
43,Caphorn,4,internode,StemElement,0,0.02218708
43,Caphorn,4,sheath,StemElement,0,0.046331114
43,Caphorn,5,internode,StemElement,0.000568274,0.060816833
43,Caphorn,6,internode,StemElement,0.427442037,0.184084828
44,Caphorn,1,blade,LeafElement1,0,0
44,Caphorn,1,sheath,StemElement,0,0
44,Caphorn,2,blade,LeafElement1,0,0
44,Caphorn,2,sheath,StemElement,0,0
44,Caphorn,3,blade,LeafElement1,0,0
44,Caphorn,3,sheath,StemElement,0,0
44,Caphorn,4,blade,LeafElement1,0,0
44,Caphorn,4,internode,StemElement,0,0
44,Caphorn,4,sheath,StemElement,0,0
44,Caphorn,5,internode,StemElement,0,0
44,Caphorn,6,internode,StemElement,0,0
45,Caphorn,1,blade,LeafElement1,0,0
