t,species,metamer,organ,element,Eabs_direct,Eabs_diffuse
10,Caphorn,3,blade,LeafElement1,0.100633375,0.06715555
10,Caphorn,3,sheath,StemElement,0.009335336,0.008660351
10,Caphorn,4,blade,LeafElement1,0.211407515,0.207675086
10,Caphorn,4,internode,StemElement,0.005478075,0.015933112
10,Caphorn,4,sheath,StemElement,0.057581445,0.03705238
10,Caphorn,5,internode,StemElement,0.110262959,0.069628765
10,Caphorn,6,internode,StemElement,0.149455191,0.194404001
11,Caphorn,1,blade,LeafElement1,0.038067427,0.016905918
11,Caphorn,1,sheath,StemElement,0.001106632,0.006971499
11,Caphorn,2,blade,LeafElement1,0.057299249,0.025388617
11,Caphorn,2,sheath,StemElement,0.00827554,0.002212609
11,Caphorn,3,blade,LeafElement1,0.115549502,0.06715555
11,Caphorn,3,sheath,StemElement,0.033224955,0.008660351
11,Caphorn,4,blade,LeafElement1,0.15151869,0.207675086
11,Caphorn,4,internode,StemElement,0.063378567,0.015933112
11,Caphorn,4,sheath,StemElement,0.061166049,0.03705238
11,Caphorn,5,internode,StemElement,0.061165051,0.069628765
11,Caphorn,6,internode,StemElement,0.126622236,0.194404001
12,Caphorn,1,blade,LeafElement1,0.024488454,0.016905918
12,Caphorn,1,sheath,StemElement,0,0.006971499
12,Caphorn,2,blade,LeafElement1,0.022251775,0.025388617
12,Caphorn,2,sheath,StemElement,0,0.002212609
12,Caphorn,3,blade,LeafElement1,0.064275625,0.06715555
12,Caphorn,3,sheath,StemElement,0.007788154,0.008660351
12,Caphorn,4,blade,LeafElement1,0.118466287,0.207675086
12,Caphorn,4,internode,StemElement,0.018653586,0.015933112
12,Caphorn,4,sheath,StemElement,0.015493306,0.03705238
12,Caphorn,5,internode,StemElement,0.024488276,0.069628765
12,Caphorn,6,internode,StemElement,0.117013955,0.194404001
13,Caphorn,1,blade,LeafElement1,0.044164024,0.016905918
13,Caphorn,1,sheath,StemElement,0.001991828,0.006971499
13,Caphorn,2,blade,LeafElement1,0.06994496,0.025388617
13,Caphorn,2,sheath,StemElement,0.009829365,0.002212609
13,Caphorn,3,blade,LeafElement1,0.133794291,0.06715555
13,Caphorn,3,sheath,StemElement,0.033613613,0.008660351
13,Caphorn,4,blade,LeafElement1,0.148248622,0.207675086
13,Caphorn,4,internode,StemElement,0.024565255,0.015933112
13,Caphorn,4,sheath,StemElement,0.046292608,0.03705238
13,Caphorn,5,internode,StemElement,0.036700158,0.069628765
13,Caphorn,6,internode,StemElement,0.118630257,0.194404001
14,Caphorn,1,blade,LeafElement1,0.045616016,0.016905918
14,Caphorn,1,sheath,StemElement,0.005312041,0.006971499
14,Caphorn,2,blade,LeafElement1,0.038496252,0.025388617
14,Caphorn,2,sheath,StemElement,0.00407902,0.002212609
14,Caphorn,3,blade,LeafElement1,0.077059876,0.06715555
14,Caphorn,3,sheath,StemElement,0.022129108,0.008660351
14,Caphorn,4,blade,LeafElement1,0.218996578,0.207675086
14,Caphorn,4,internode,StemElement,0.016324853,0.015933112
14,Caphorn,4,sheath,StemElement,0.058125875,0.03705238
14,Caphorn,5,internode,StemElement,0.100917149,0.069628765
14,Caphorn,6,internode,StemElement,0.153062852,0.194404001
15,Caphorn,1,blade,LeafElement1,0.008455195,0.016905918
15,Caphorn,1,sheath,StemElement,0.005975057,0.006971499
15,Caphorn,2,blade,LeafElement1,0.021153529,0.025388617
15,Caphorn,2,sheath,StemElement,0.020723881,0.002212609
15,Caphorn,3,blade,LeafElement1,0.060846252,0.06715555
15,Caphorn,3,sheath,StemElement,0.009494474,0.008660351
15,Caphorn,4,blade,LeafElement1,0.271233117,0.207675086
15,Caphorn,4,internode,StemElement,0.012303534,0.015933112
15,Caphorn,4,sheath,StemElement,0.045649387,0.03705238
15,Caphorn,5,internode,StemElement,0.140685462,0.069628765
15,Caphorn,6,internode,StemElement,0.211761778,0.194404001
16,Caphorn,1,blade,LeafElement1,0.00782757,0.016905918
16,Caphorn,1,sheath,StemElement,0.000110654,0.006971499
16,Caphorn,2,blade,LeafElement1,0.016486925,0.025388617
16,Caphorn,2,sheath,StemElement,0.000881903,0.002212609
16,Caphorn,3,blade,LeafElement1,0.056631606,0.06715555
16,Caphorn,3,sheath,StemElement,0.002437357,0.008660351
16,Caphorn,4,blade,LeafElement1,0.268746251,0.207675086
16,Caphorn,4,internode,StemElement,0.004053865,0.015933112
16,Caphorn,4,sheath,StemElement,0.041271232,0.03705238
16,Caphorn,5,internode,StemElement,0.03019847,0.069628765
16,Caphorn,6,internode,StemElement,0.276788516,0.194404001
17,Caphorn,1,blade,LeafElement1,0,0.016905918
17,Caphorn,1,sheath,StemElement,0,0.006971499
17,Caphorn,2,blade,LeafElement1,0.003162616,0.025388617
17,Caphorn,2,sheath,StemElement,0,0.002212609
17,Caphorn,3,blade,LeafElement1,0.020807407,0.06715555
17,Caphorn,3,sheath,StemElement,0.002208142,0.008660351
17,Caphorn,4,blade,LeafElement1,0.234291447,0.207675086
17,Caphorn,4,internode,StemElement,0,0.015933112
17,Caphorn,4,sheath,StemElement,0.014044402,0.03705238
17,Caphorn,5,internode,StemElement,0.059738775,0.069628765
17,Caphorn,6,internode,StemElement,0.342219164,0.194404001
18,Caphorn,1,blade,LeafElement1,0,0.016905918
18,Caphorn,1,sheath,StemElement,0,0.006971499
18,Caphorn,2,blade,LeafElement1,0,0.025388617
18,Caphorn,2,sheath,StemElement,0,0.002212609
18,Caphorn,3,blade,LeafElement1,0.006579738,0.06715555
18,Caphorn,3,sheath,StemElement,0,0.008660351
18,Caphorn,4,blade,LeafElement1,0.230273292,0.207675086
18,Caphorn,4,internode,StemElement,0,0.015933112
18,Caphorn,4,sheath,StemElement,0,0.03705238
18,Caphorn,5,internode,StemElement,0.002964936,0.069628765
18,Caphorn,6,internode,StemElement,0.386987998,0.194404001
19,Caphorn,1,blade,LeafElement1,0,0.016905918
19,Caphorn,1,sheath,StemElement,0,0.006971499
19,Caphorn,2,blade,LeafElement1,0,0.025388617
19,Caphorn,2,sheath,StemElement,0,0.002212609
19,Caphorn,3,blade,LeafElement1,0,0.06715555
19,Caphorn,3,sheath,StemElement,0,0.008660351
19,Caphorn,4,blade,LeafElement1,0.149035806,0.207675086
19,Caphorn,4,internode,StemElement,0,0.015933112
19,Caphorn,4,sheath,StemElement,0,0.03705238
19,Caphorn,5,internode,StemElement,0,0.069628765
19,Caphorn,6,internode,StemElement,0.506179331,0.194404001
20,Caphorn,1,blade,LeafElement1,0,0
20,Caphorn,1,sheath,StemElement,0,0
20,Caphorn,2,blade,LeafElement1,0,0
20,Caphorn,2,sheath,StemElement,0,0
20,Caphorn,3,blade,LeafElement1,0,0
20,Caphorn,3,sheath,StemElement,0,0
20,Caphorn,4,blade,LeafElement1,0,0
20,Caphorn,4,internode,StemElement,0,0
20,Caphorn,4,sheath,StemElement,0,0
20,Caphorn,5,internode,StemElement,0,0
20,Caphorn,6,internode,StemElement,0,0
21,Caphorn,1,blade,LeafElement1,0,0
21,Caphorn,1,sheath,StemElement,0,0
21,Caphorn,2,blade,LeafElement1,0,0
21,Caphorn,2,sheath,StemElement,0,0
21,Caphorn,3,blade,LeafElement1,0,0
21,Caphorn,3,sheath,StemElement,0,0
21,Caphorn,4,blade,LeafElement1,0,0
21,Caphorn,4,internode,StemElement,0,0
21,Caphorn,4,sheath,StemElement,0,0
21,Caphorn,5,internode,StemElement,0,0
21,Caphorn,6,internode,StemElement,0,0
22,Caphorn,1,blade,LeafElement1,0,0
22,Caphorn,1,sheath,StemElement,0,0
22,Caphorn,2,blade,LeafElement1,0,0
22,Caphorn,2,sheath,StemElement,0,0
22,Caphorn,3,blade,LeafElement1,0,0
22,Caphorn,3,sheath,StemElement,0,0
22,Caphorn,4,blade,LeafElement1,0,0
22,Caphorn,4,internode,StemElement,0,0
22,Caphorn,4,sheath,StemElement,0,0
22,Caphorn,5,internode,StemElement,0,0
22,Caphorn,6,internode,StemElement,0,0
23,Caphorn,1,blade,LeafElement1,0,0
23,Caphorn,1,sheath,StemElement,0,0
23,Caphorn,2,blade,LeafElement1,0,0
23,Caphorn,2,sheath,StemElement,0,0
23,Caphorn,3,blade,LeafElement1,0,0
23,Caphorn,3,sheath,StemElement,0,0
23,Caphorn,4,blade,LeafElement1,0,0
23,Caphorn,4,internode,StemElement,0,0
23,Caphorn,4,sheath,StemElement,0,0
23,Caphorn,5,internode,StemElement,0,0
23,Caphorn,6,internode,StemElement,0,0
24,Caphorn,1,blade,LeafElement1,0,0
24,Caphorn,1,sheath,StemElement,0,0
24,Caphorn,2,blade,LeafElement1,0,0
24,Caphorn,2,sheath,StemElement,0,0
24,Caphorn,3,blade,LeafElement1,0,0
24,Caphorn,3,sheath,StemElement,0,0
24,Caphorn,4,blade,LeafElement1,0,0
24,Caphorn,4,internode,StemElement,0,0
24,Caphorn,4,sheath,StemElement,0,0
24,Caphorn,5,internode,StemElement,0,0
24,Caphorn,6,internode,StemElement,0,0
25,Caphorn,1,blade,LeafElement1,0,0
25,Caphorn,1,sheath,StemElement,0,0
25,Caphorn,2,blade,LeafElement1,0,0
25,Caphorn,2,sheath,StemElement,0,0
25,Caphorn,3,blade,LeafElement1,0,0
25,Caphorn,3,sheath,StemElement,0,0
25,Caphorn,4,blade,LeafElement1,0,0
25,Caphorn,4,internode,StemElement,0,0
25,Caphorn,4,sheath,StemElement,0,0
25,Caphorn,5,internode,StemElement,0,0
25,Caphorn,6,internode,StemElement,0,0
26,Caphorn,1,blade,LeafElement1,0,0
26,Caphorn,1,sheath,StemElement,0,0
26,Caphorn,2,blade,LeafElement1,0,0
26,Caphorn,2,sheath,StemElement,0,0
26,Caphorn,3,blade,LeafElement1,0,0
26,Caphorn,3,sheath,StemElement,0,0
26,Caphorn,4,blade,LeafElement1,0,0
26,Caphorn,4,internode,StemElement,0,0
26,Caphorn,4,sheath,StemElement,0,0
26,Caphorn,5,internode,StemElement,0,0
26,Caphorn,6,internode,StemElement,0,0
27,Caphorn,1,blade,LeafElement1,0,0
27,Caphorn,1,sheath,StemElement,0,0
27,Caphorn,2,blade,LeafElement1,0,0
27,Caphorn,2,sheath,StemElement,0,0
27,Caphorn,3,blade,LeafElement1,0,0
27,Caphorn,3,sheath,StemElement,0,0
27,Caphorn,4,blade,LeafElement1,0,0
27,Caphorn,4,internode,StemElement,0,0
27,Caphorn,4,sheath,StemElement,0,0
27,Caphorn,5,internode,StemElement,0,0
27,Caphorn,6,internode,StemElement,0,0
28,Caphorn,1,blade,LeafElement1,0,0
28,Caphorn,1,sheath,StemElement,0,0
28,Caphorn,2,blade,LeafElement1,0,0
28,Caphorn,2,sheath,StemElement,0,0
28,Caphorn,3,blade,LeafElement1,0,0
28,Caphorn,3,sheath,StemElement,0,0
28,Caphorn,4,blade,LeafElement1,0,0
28,Caphorn,4,internode,StemElement,0,0
28,Caphorn,4,sheath,StemElement,0,0
28,Caphorn,5,internode,StemElement,0,0
28,Caphorn,6,internode,StemElement,0,0
29,Caphorn,1,blade,LeafElement1,0,0.016905918
29,Caphorn,1,sheath,StemElement,0,0.006971499
29,Caphorn,2,blade,LeafElement1,0,0.025388617
29,Caphorn,2,sheath,StemElement,0,0.002212609
29,Caphorn,3,blade,LeafElement1,0,0.06715555
29,Caphorn,3,sheath,StemElement,0,0.008660351
29,Caphorn,4,blade,LeafElement1,0.1273559,0.207675086
29,Caphorn,4,internode,StemElement,0,0.015933112
29,Caphorn,4,sheath,StemElement,0,0.03705238
29,Caphorn,5,internode,StemElement,0,0.069628765
29,Caphorn,6,internode,StemElement,0.42287492,0.194404001
30,Caphorn,1,blade,LeafElement1,0,0.016905918
30,Caphorn,1,sheath,StemElement,0,0.006971499
30,Caphorn,2,blade,LeafElement1,0,0.025388617
30,Caphorn,2,sheath,StemElement,0,0.002212609
30,Caphorn,3,blade,LeafElement1,0.004811108,0.06715555
30,Caphorn,3,sheath,StemElement,0,0.008660351
30,Caphorn,4,blade,LeafElement1,0.241660211,0.207675086
30,Caphorn,4,internode,StemElement,0,0.015933112
30,Caphorn,4,sheath,StemElement,0,0.03705238
30,Caphorn,5,internode,StemElement,0.007467191,0.069628765
30,Caphorn,6,internode,StemElement,0.373102546,0.194404001
31,Caphorn,1,blade,LeafElement1,0,0.016905918
31,Caphorn,1,sheath,StemElement,0,0.006971499
31,Caphorn,2,blade,LeafElement1,0.008989117,0.025388617
31,Caphorn,2,sheath,StemElement,0,0.002212609
31,Caphorn,3,blade,LeafElement1,0.016020241,0.06715555
31,Caphorn,3,sheath,StemElement,0,0.008660351
31,Caphorn,4,blade,LeafElement1,0.255911689,0.207675086
31,Caphorn,4,internode,StemElement,0,0.015933112
31,Caphorn,4,sheath,StemElement,0.019348769,0.03705238
31,Caphorn,5,internode,StemElement,0.121452389,0.069628765
31,Caphorn,6,internode,StemElement,0.330133567,0.194404001
32,Caphorn,1,blade,LeafElement1,0.00055282,0.016905918
32,Caphorn,1,sheath,StemElement,0.001346964,0.006971499
32,Caphorn,2,blade,LeafElement1,0.0084616,0.025388617
32,Caphorn,2,sheath,StemElement,0.003748076,0.002212609
32,Caphorn,3,blade,LeafElement1,0.06799197,0.06715555
32,Caphorn,3,sheath,StemElement,0.007728001,0.008660351
32,Caphorn,4,blade,LeafElement1,0.269414454,0.207675086
32,Caphorn,4,internode,StemElement,0.005807046,0.015933112
32,Caphorn,4,sheath,StemElement,0.038064172,0.03705238
32,Caphorn,5,internode,StemElement,0.068522538,0.069628765
32,Caphorn,6,internode,StemElement,0.240220432,0.194404001
33,Caphorn,1,blade,LeafElement1,0.028420088,0.016905918
33,Caphorn,1,sheath,StemElement,0.000553224,0.006971499
33,Caphorn,2,blade,LeafElement1,0.031290509,0.025388617
33,Caphorn,2,sheath,StemElement,0.01179561,0.002212609
33,Caphorn,3,blade,LeafElement1,0.071673197,0.06715555
33,Caphorn,3,sheath,StemElement,0.008286549,0.008660351
33,Caphorn,4,blade,LeafElement1,0.265962904,0.207675086
33,Caphorn,4,internode,StemElement,0.009345365,0.015933112
33,Caphorn,4,sheath,StemElement,0.041073682,0.03705238
33,Caphorn,5,internode,StemElement,0.093011429,0.069628765
33,Caphorn,6,internode,StemElement,0.186572338,0.194404001
34,Caphorn,1,blade,LeafElement1,0.034942077,0.016905918
34,Caphorn,1,sheath,StemElement,0.010733731,0.006971499
34,Caphorn,2,blade,LeafElement1,0.027512983,0.025388617
34,Caphorn,2,sheath,StemElement,0.00896068,0.002212609
34,Caphorn,3,blade,LeafElement1,0.101600206,0.06715555
34,Caphorn,3,sheath,StemElement,0.011190872,0.008660351
34,Caphorn,4,blade,LeafElement1,0.210669085,0.207675086
34,Caphorn,4,internode,StemElement,0.005697197,0.015933112
34,Caphorn,4,sheath,StemElement,0.058480493,0.03705238
34,Caphorn,5,internode,StemElement,0.109823626,0.069628765
34,Caphorn,6,internode,StemElement,0.149286996,0.194404001
35,Caphorn,1,blade,LeafElement1,0.039459488,0.016905918
35,Caphorn,1,sheath,StemElement,0.001991829,0.006971499
35,Caphorn,2,blade,LeafElement1,0.055703686,0.025388617
35,Caphorn,2,sheath,StemElement,0.007936955,0.002212609
35,Caphorn,3,blade,LeafElement1,0.115449547,0.06715555
35,Caphorn,3,sheath,StemElement,0.033734687,0.008660351
35,Caphorn,4,blade,LeafElement1,0.151097745,0.207675086
35,Caphorn,4,internode,StemElement,0.062912469,0.015933112
35,Caphorn,4,sheath,StemElement,0.061642508,0.03705238
35,Caphorn,5,internode,StemElement,0.06160428,0.069628765
35,Caphorn,6,internode,StemElement,0.126530773,0.194404001
36,Caphorn,1,blade,LeafElement1,0.024251843,0.016905918
36,Caphorn,1,sheath,StemElement,0,0.006971499
36,Caphorn,2,blade,LeafElement1,0.022306296,0.025388617
36,Caphorn,2,sheath,StemElement,0,0.002212609
36,Caphorn,3,blade,LeafElement1,0.063979311,0.06715555
36,Caphorn,3,sheath,StemElement,0.008110866,0.008660351
36,Caphorn,4,blade,LeafElement1,0.118786269,0.207675086
36,Caphorn,4,internode,StemElement,0.018653587,0.015933112
36,Caphorn,4,sheath,StemElement,0.015605984,0.03705238
36,Caphorn,5,internode,StemElement,0.024825481,0.069628765
36,Caphorn,6,internode,StemElement,0.116020076,0.194404001
37,Caphorn,1,blade,LeafElement1,0.045160622,0.016905918
37,Caphorn,1,sheath,StemElement,0.002545094,0.006971499
37,Caphorn,2,blade,LeafElement1,0.069871494,0.025388617
37,Caphorn,2,sheath,StemElement,0.009826759,0.002212609
37,Caphorn,3,blade,LeafElement1,0.132640852,0.06715555
37,Caphorn,3,sheath,StemElement,0.03307439,0.008660351
37,Caphorn,4,blade,LeafElement1,0.148061421,0.207675086
37,Caphorn,4,internode,StemElement,0.025199404,0.015933112
37,Caphorn,4,sheath,StemElement,0.046057922,0.03705238
37,Caphorn,5,internode,StemElement,0.036700125,0.069628765
37,Caphorn,6,internode,StemElement,0.117495162,0.194404001
38,Caphorn,1,blade,LeafElement1,0.046050649,0.016905918
38,Caphorn,1,sheath,StemElement,0.005533188,0.006971499
38,Caphorn,2,blade,LeafElement1,0.037971302,0.025388617
38,Caphorn,2,sheath,StemElement,0.004630087,0.002212609
38,Caphorn,3,blade,LeafElement1,0.077933804,0.06715555
38,Caphorn,3,sheath,StemElement,0.021458238,0.008660351
38,Caphorn,4,blade,LeafElement1,0.217891433,0.207675086
38,Caphorn,4,internode,StemElement,0.016243155,0.015933112
38,Caphorn,4,sheath,StemElement,0.058700991,0.03705238
38,Caphorn,5,internode,StemElement,0.101136823,0.069628765
38,Caphorn,6,internode,StemElement,0.152520178,0.194404001
39,Caphorn,1,blade,LeafElement1,0.008326,0.016905918
39,Caphorn,1,sheath,StemElement,0.005864399,0.006971499
39,Caphorn,2,blade,LeafElement1,0.02185988,0.025388617
39,Caphorn,2,sheath,StemElement,0.023149451,0.002212609
39,Caphorn,3,blade,LeafElement1,0.060994877,0.06715555
39,Caphorn,3,sheath,StemElement,0.008831969,0.008660351
39,Caphorn,4,blade,LeafElement1,0.271205547,0.207675086
39,Caphorn,4,internode,StemElement,0.014133591,0.015933112
39,Caphorn,4,sheath,StemElement,0.048099858,0.03705238
39,Caphorn,5,internode,StemElement,0.13880302,0.069628765
39,Caphorn,6,internode,StemElement,0.210805982,0.194404001
40,Caphorn,1,blade,LeafElement1,0.007237292,0.016905918
40,Caphorn,1,sheath,StemElement,0.000885235,0.006971499
40,Caphorn,2,blade,LeafElement1,0.017669329,0.025388617
40,Caphorn,2,sheath,StemElement,0.000661425,0.002212609
40,Caphorn,3,blade,LeafElement1,0.056780417,0.06715555
40,Caphorn,3,sheath,StemElement,0.001214406,0.008660351
40,Caphorn,4,blade,LeafElement1,0.268036687,0.207675086
40,Caphorn,4,internode,StemElement,0.005291573,0.015933112
40,Caphorn,4,sheath,StemElement,0.040616173,0.03705238
40,Caphorn,5,internode,StemElement,0.029759224,0.069628765
40,Caphorn,6,internode,StemElement,0.276062918,0.194404001
41,Caphorn,1,blade,LeafElement1,0,0.016905918
41,Caphorn,1,sheath,StemElement,0,0.006971499
41,Caphorn,2,blade,LeafElement1,0.002120043,0.025388617
41,Caphorn,2,sheath,StemElement,0,0.002212609
41,Caphorn,3,blade,LeafElement1,0.021025109,0.06715555
41,Caphorn,3,sheath,StemElement,0.000993655,0.008660351
41,Caphorn,4,blade,LeafElement1,0.234238622,0.207675086
41,Caphorn,4,internode,StemElement,0,0.015933112
41,Caphorn,4,sheath,StemElement,0.015917631,0.03705238
41,Caphorn,5,internode,StemElement,0.058750451,0.069628765
41,Caphorn,6,internode,StemElement,0.3408091,0.194404001
42,Caphorn,1,blade,LeafElement1,0,0.016905918
42,Caphorn,1,sheath,StemElement,0,0.006971499
42,Caphorn,2,blade,LeafElement1,0,0.025388617
42,Caphorn,2,sheath,StemElement,0,0.002212609
42,Caphorn,3,blade,LeafElement1,0.007543655,0.06715555
42,Caphorn,3,sheath,StemElement,0,0.008660351
42,Caphorn,4,blade,LeafElement1,0.233326287,0.207675086
42,Caphorn,4,internode,StemElement,0,0.015933112
42,Caphorn,4,sheath,StemElement,0,0.03705238
42,Caphorn,5,internode,StemElement,0.003733623,0.069628765
42,Caphorn,6,internode,StemElement,0.390244612,0.194404001
43,Caphorn,1,blade,LeafElement1,0,0.016905918
43,Caphorn,1,sheath,StemElement,0,0.006971499
43,Caphorn,2,blade,LeafElement1,0,0.025388617
43,Caphorn,2,sheath,StemElement,0,0.002212609
43,Caphorn,3,blade,LeafElement1,0,0.06715555
43,Caphorn,3,sheath,StemElement,0,0.008660351
43,Caphorn,4,blade,LeafElement1,0.153944296,0.207675086
43,Caphorn,4,internode,StemElement,0,0.015933112
43,Caphorn,4,sheath,StemElement,0,0.03705238
43,Caphorn,5,internode,StemElement,0,0.069628765
43,Caphorn,6,internode,StemElement,0.489067038,0.194404001
44,Caphorn,1,blade,LeafElement1,0,0
44,Caphorn,1,sheath,StemElement,0,0
44,Caphorn,2,blade,LeafElement1,0,0
44,Caphorn,2,sheath,StemElement,0,0
44,Caphorn,3,blade,LeafElement1,0,0
44,Caphorn,3,sheath,StemElement,0,0
44,Caphorn,4,blade,LeafElement1,0,0
44,Caphorn,4,internode,StemElement,0,0
44,Caphorn,4,sheath,StemElement,0,0
44,Caphorn,5,internode,StemElement,0,0
44,Caphorn,6,internode,StemElement,0,0
45,Caphorn,1,blade,LeafElement1,0,0
45,Caphorn,1,sheath,StemElement,0,0
45,Caphorn,2,blade,LeafElement1,0,0
45,Caphorn,2,sheath,StemElement,0,0
45,Caphorn,3,blade,LeafElement1,0,0
45,Caphorn,3,sheath,StemElement,0,0
45,Caphorn,4,blade,LeafElement1,0,0
45,Caphorn,4,internode,StemElement,0,0
45,Caphorn,4,sheath,StemElement,0,0
