t,species,metamer,organ,Eabs_diffuse,Eabs_direct
588,Caphorn,4,internode,0.051950171,0.021886923
588,Caphorn,4,sheath,0.087963329,0.039076791
588,Caphorn,5,internode,0.117905025,0.051708419
588,Caphorn,6,internode,0.264067376,0.129619774
588,Soissons,1,blade,0.072611566,0.062594061
588,Soissons,1,sheath,0.032613275,0.009038086
588,Soissons,2,blade,0.116501113,0.150136407
588,Soissons,2,sheath,0.029266887,0.009994005
588,Soissons,3,blade,0.198794675,0.235660247
588,Soissons,3,sheath,0.044053435,0.015502793
588,Soissons,4,blade,0.374763977,0.369978198
588,Soissons,4,internode,0.056313026,0.021773804
588,Soissons,4,sheath,0.088679393,0.035417055
588,Soissons,5,internode,0.13387267,0.061008598
588,Soissons,6,internode,0.266855008,0.129924238
589,Caphorn,1,blade,0.073853653,0.099278524
589,Caphorn,1,sheath,0.031099698,0.03153412
589,Caphorn,2,blade,0.098464093,0.133173544
589,Caphorn,2,sheath,0.028427148,0.040145095
589,Caphorn,3,blade,0.16399339,0.185850557
589,Caphorn,3,sheath,0.043191565,0.071157251
589,Caphorn,4,blade,0.34013048,0.229852629
589,Caphorn,4,internode,0.051950171,0.076637369
589,Caphorn,4,sheath,0.087963329,0.094079859
589,Caphorn,5,internode,0.117905025,0.081022453
589,Caphorn,6,internode,0.264067376,0.146766838
589,Soissons,1,blade,0.072611566,0.096100833
589,Soissons,1,sheath,0.032613275,0.027756186
589,Soissons,2,blade,0.116501113,0.173894828
589,Soissons,2,sheath,0.029266887,0.035287542
589,Soissons,3,blade,0.198794675,0.261135626
589,Soissons,3,sheath,0.044053435,0.068138837
589,Soissons,4,blade,0.374763977,0.378359207
589,Soissons,4,internode,0.056313026,0.0734016
589,Soissons,4,sheath,0.088679393,0.087104001
589,Soissons,5,internode,0.13387267,0.081480494
589,Soissons,6,internode,0.266855008,0.14430552
590,Caphorn,1,blade,0.073853653,0.088021052
590,Caphorn,1,sheath,0.031099698,0.040357825
590,Caphorn,2,blade,0.098464093,0.118244157
590,Caphorn,2,sheath,0.028427148,0.040202939
590,Caphorn,3,blade,0.16399339,0.172978895
590,Caphorn,3,sheath,0.043191565,0.066034703
590,Caphorn,4,blade,0.34013048,0.285912111
590,Caphorn,4,internode,0.051950171,0.049875791
590,Caphorn,4,sheath,0.087963329,0.111799446
590,Caphorn,5,internode,0.117905025,0.12216104
590,Caphorn,6,internode,0.264067376,0.187562123
590,Soissons,1,blade,0.072611566,0.100314769
590,Soissons,1,sheath,0.032613275,0.040934555
590,Soissons,2,blade,0.116501113,0.149963296
590,Soissons,2,sheath,0.029266887,0.04227531
590,Soissons,3,blade,0.198794675,0.217196332
590,Soissons,3,sheath,0.044053435,0.068173817
590,Soissons,4,blade,0.374763977,0.392508241
590,Soissons,4,internode,0.056313026,0.057026395
590,Soissons,4,sheath,0.088679393,0.10927074
590,Soissons,5,internode,0.13387267,0.133094785
590,Soissons,6,internode,0.266855008,0.185934969
591,Caphorn,1,blade,0.073853653,0.079099717
591,Caphorn,1,sheath,0.031099698,0.040721071
591,Caphorn,2,blade,0.098464093,0.108145683
591,Caphorn,2,sheath,0.028427148,0.039582485
591,Caphorn,3,blade,0.16399339,0.178315945
591,Caphorn,3,sheath,0.043191565,0.053777002
591,Caphorn,4,blade,0.34013048,0.363020908
591,Caphorn,4,internode,0.051950171,0.065281907
591,Caphorn,4,sheath,0.087963329,0.116177369
591,Caphorn,5,internode,0.117905025,0.165984626
591,Caphorn,6,internode,0.264067376,0.253710074
591,Soissons,1,blade,0.072611566,0.078177158
591,Soissons,1,sheath,0.032613275,0.039946069
591,Soissons,2,blade,0.116501113,0.125191392
591,Soissons,2,sheath,0.029266887,0.040600015
591,Soissons,3,blade,0.198794675,0.201115365
591,Soissons,3,sheath,0.044053435,0.063832196
591,Soissons,4,blade,0.374763977,0.386486804
591,Soissons,4,internode,0.056313026,0.077154744
591,Soissons,4,sheath,0.088679393,0.110993387
591,Soissons,5,internode,0.13387267,0.180554597
591,Soissons,6,internode,0.266855008,0.251603738
592,Caphorn,1,blade,0.073853653,0.060373278
592,Caphorn,1,sheath,0.031099698,0.027372866
592,Caphorn,2,blade,0.098464093,0.094233571
592,Caphorn,2,sheath,0.028427148,0.032185301
592,Caphorn,3,blade,0.16399339,0.181005325
592,Caphorn,3,sheath,0.043191565,0.048819218
592,Caphorn,4,blade,0.34013048,0.418098984
592,Caphorn,4,internode,0.051950171,0.074574594
592,Caphorn,4,sheath,0.087963329,0.113400256
592,Caphorn,5,internode,0.117905025,0.163127452
592,Caphorn,6,internode,0.264067376,0.344694983
592,Soissons,1,blade,0.072611566,0.056976648
592,Soissons,1,sheath,0.032613275,0.029167942
592,Soissons,2,blade,0.116501113,0.086690624
592,Soissons,2,sheath,0.029266887,0.031068701
592,Soissons,3,blade,0.198794675,0.167945721
592,Soissons,3,sheath,0.044053435,0.05307894
592,Soissons,4,blade,0.374763977,0.36374242
592,Soissons,4,internode,0.056313026,0.079263499
592,Soissons,4,sheath,0.088679393,0.108029156
592,Soissons,5,internode,0.13387267,0.172561726
592,Soissons,6,internode,0.266855008,0.340947408
593,Caphorn,1,blade,0.073853653,0.031762063
593,Caphorn,1,sheath,0.031099698,0.019351727
593,Caphorn,2,blade,0.098464093,0.071255608
593,Caphorn,2,sheath,0.028427148,0.018119983
593,Caphorn,3,blade,0.16399339,0.153830523
593,Caphorn,3,sheath,0.043191565,0.030124413
593,Caphorn,4,blade,0.34013048,0.496563409
593,Caphorn,4,internode,0.051950171,0.039013795
593,Caphorn,4,sheath,0.087963329,0.108653154
593,Caphorn,5,internode,0.117905025,0.175179897
593,Caphorn,6,internode,0.264067376,0.452843474
593,Soissons,1,blade,0.072611566,0.036752047
593,Soissons,1,sheath,0.032613275,0.01402557
593,Soissons,2,blade,0.116501113,0.054193182
593,Soissons,2,sheath,0.029266887,0.019257295
593,Soissons,3,blade,0.198794675,0.121793178
593,Soissons,3,sheath,0.044053435,0.029348587
593,Soissons,4,blade,0.374763977,0.342653453
593,Soissons,4,internode,0.056313026,0.044817689
593,Soissons,4,sheath,0.088679393,0.099702241
593,Soissons,5,internode,0.13387267,0.179616578
593,Soissons,6,internode,0.266855008,0.449696864
594,Caphorn,1,blade,0.073853653,0.009928574
594,Caphorn,1,sheath,0.031099698,0.001968326
594,Caphorn,2,blade,0.098464093,0.02518365
594,Caphorn,2,sheath,0.028427148,0.00546276
594,Caphorn,3,blade,0.16399339,0.086482538
594,Caphorn,3,sheath,0.043191565,0.011442189
594,Caphorn,4,blade,0.34013048,0.540407423
594,Caphorn,4,internode,0.051950171,0.018137522
594,Caphorn,4,sheath,0.087963329,0.067265574
594,Caphorn,5,internode,0.117905025,0.139613074
594,Caphorn,6,internode,0.264067376,0.581437158
594,Soissons,1,blade,0.072611566,0.007456797
594,Soissons,1,sheath,0.032613275,0.002016772
594,Soissons,2,blade,0.116501113,0.020374734
594,Soissons,2,sheath,0.029266887,0.004021375
594,Soissons,3,blade,0.198794675,0.061158663
594,Soissons,3,sheath,0.044053435,0.01424021
594,Soissons,4,blade,0.374763977,0.309058157
594,Soissons,4,internode,0.056313026,0.023142226
594,Soissons,4,sheath,0.088679393,0.063864235
594,Soissons,5,internode,0.13387267,0.15790161
594,Soissons,6,internode,0.266855008,0.598081817
595,Caphorn,1,blade,0.073853653,9.94E-05
595,Caphorn,1,sheath,0.031099698,0
595,Caphorn,2,blade,0.098464093,0.000970441
595,Caphorn,2,sheath,0.028427148,0
595,Caphorn,3,blade,0.16399339,0.009182063
595,Caphorn,3,sheath,0.043191565,0.000155669
595,Caphorn,4,blade,0.34013048,0.450775565
595,Caphorn,4,internode,0.051950171,0.001239031
595,Caphorn,4,sheath,0.087963329,0.007652653
595,Caphorn,5,internode,0.117905025,0.065898358
595,Caphorn,6,internode,0.264067376,0.805669839
595,Soissons,1,blade,0.072611566,2.26E-05
595,Soissons,1,sheath,0.032613275,0.000109557
595,Soissons,2,blade,0.116501113,0.000303192
595,Soissons,2,sheath,0.029266887,8.93E-05
595,Soissons,3,blade,0.198794675,0.005793516
595,Soissons,3,sheath,0.044053435,0
595,Soissons,4,blade,0.374763977,0.214626613
595,Soissons,4,internode,0.056313026,0.000354966
595,Soissons,4,sheath,0.088679393,0.009308822
595,Soissons,5,internode,0.13387267,0.045438381
595,Soissons,6,internode,0.266855008,0.776570018
596,Caphorn,1,blade,0,0
596,Caphorn,1,sheath,0,0
596,Caphorn,2,blade,0,0
596,Caphorn,2,sheath,0,0
596,Caphorn,3,blade,0,0
596,Caphorn,3,sheath,0,0
596,Caphorn,4,blade,0,0
596,Caphorn,4,internode,0,0
596,Caphorn,4,sheath,0,0
596,Caphorn,5,internode,0,0
596,Caphorn,6,internode,0,0
596,Soissons,1,blade,0,0
596,Soissons,1,sheath,0,0
596,Soissons,2,blade,0,0
596,Soissons,2,sheath,0,0
596,Soissons,3,blade,0,0
596,Soissons,3,sheath,0,0
596,Soissons,4,blade,0,0
596,Soissons,4,internode,0,0
596,Soissons,4,sheath,0,0
596,Soissons,5,internode,0,0
596,Soissons,6,internode,0,0
597,Caphorn,1,blade,0,0
597,Caphorn,1,sheath,0,0
597,Caphorn,2,blade,0,0
597,Caphorn,2,sheath,0,0
597,Caphorn,3,blade,0,0
597,Caphorn,3,sheath,0,0
597,Caphorn,4,blade,0,0
597,Caphorn,4,internode,0,0
597,Caphorn,4,sheath,0,0
597,Caphorn,5,internode,0,0
597,Caphorn,6,internode,0,0
597,Soissons,1,blade,0,0
597,Soissons,1,sheath,0,0
597,Soissons,2,blade,0,0
597,Soissons,2,sheath,0,0
597,Soissons,3,blade,0,0
597,Soissons,3,sheath,0,0
597,Soissons,4,blade,0,0
597,Soissons,4,internode,0,0
597,Soissons,4,sheath,0,0
597,Soissons,5,internode,0,0
597,Soissons,6,internode,0,0
598,Caphorn,1,blade,0,0
598,Caphorn,1,sheath,0,0
598,Caphorn,2,blade,0,0
598,Caphorn,2,sheath,0,0
598,Caphorn,3,blade,0,0
598,Caphorn,3,sheath,0,0
598,Caphorn,4,blade,0,0
598,Caphorn,4,internode,0,0
598,Caphorn,4,sheath,0,0
598,Caphorn,5,internode,0,0
598,Caphorn,6,internode,0,0
598,Soissons,1,blade,0,0
598,Soissons,1,sheath,0,0
598,Soissons,2,blade,0,0
598,Soissons,2,sheath,0,0
598,Soissons,3,blade,0,0
598,Soissons,3,sheath,0,0
598,Soissons,4,blade,0,0
598,Soissons,4,internode,0,0
598,Soissons,4,sheath,0,0
598,Soissons,5,internode,0,0
598,Soissons,6,internode,0,0
599,Caphorn,1,blade,0,0
599,Caphorn,1,sheath,0,0
599,Caphorn,2,blade,0,0
599,Caphorn,2,sheath,0,0
599,Caphorn,3,blade,0,0
599,Caphorn,3,sheath,0,0
599,Caphorn,4,blade,0,0
599,Caphorn,4,internode,0,0
599,Caphorn,4,sheath,0,0
599,Caphorn,5,internode,0,0
599,Caphorn,6,internode,0,0
599,Soissons,1,blade,0,0
599,Soissons,1,sheath,0,0
599,Soissons,2,blade,0,0
599,Soissons,2,sheath,0,0
599,Soissons,3,blade,0,0
599,Soissons,3,sheath,0,0
599,Soissons,4,blade,0,0
599,Soissons,4,internode,0,0
599,Soissons,4,sheath,0,0
599,Soissons,5,internode,0,0
599,Soissons,6,internode,0,0
600,Caphorn,1,blade,0,0
600,Caphorn,1,sheath,0,0
600,Caphorn,2,blade,0,0
600,Caphorn,2,sheath,0,0
600,Caphorn,3,blade,0,0
600,Caphorn,3,sheath,0,0
600,Caphorn,4,blade,0,0
600,Caphorn,4,internode,0,0
600,Caphorn,4,sheath,0,0
600,Caphorn,5,internode,0,0
600,Caphorn,6,internode,0,0
600,Soissons,1,blade,0,0
600,Soissons,1,sheath,0,0
600,Soissons,2,blade,0,0
600,Soissons,2,sheath,0,0
600,Soissons,3,blade,0,0
600,Soissons,3,sheath,0,0
600,Soissons,4,blade,0,0
600,Soissons,4,internode,0,0
600,Soissons,4,sheath,0,0
600,Soissons,5,internode,0,0
600,Soissons,6,internode,0,0
601,Caphorn,1,blade,0,0
601,Caphorn,1,sheath,0,0
601,Caphorn,2,blade,0,0
601,Caphorn,2,sheath,0,0
601,Caphorn,3,blade,0,0
601,Caphorn,3,sheath,0,0
601,Caphorn,4,blade,0,0
601,Caphorn,4,internode,0,0
601,Caphorn,4,sheath,0,0
601,Caphorn,5,internode,0,0
601,Caphorn,6,internode,0,0
601,Soissons,1,blade,0,0
601,Soissons,1,sheath,0,0
601,Soissons,2,blade,0,0
601,Soissons,2,sheath,0,0
601,Soissons,3,blade,0,0
601,Soissons,3,sheath,0,0
601,Soissons,4,blade,0,0
601,Soissons,4,internode,0,0
601,Soissons,4,sheath,0,0
601,Soissons,5,internode,0,0
601,Soissons,6,internode,0,0
602,Caphorn,1,blade,0,0
602,Caphorn,1,sheath,0,0
602,Caphorn,2,blade,0,0
602,Caphorn,2,sheath,0,0
602,Caphorn,3,blade,0,0
602,Caphorn,3,sheath,0,0
602,Caphorn,4,blade,0,0
602,Caphorn,4,internode,0,0
602,Caphorn,4,sheath,0,0
602,Caphorn,5,internode,0,0
602,Caphorn,6,internode,0,0
602,Soissons,1,blade,0,0
602,Soissons,1,sheath,0,0
602,Soissons,2,blade,0,0
602,Soissons,2,sheath,0,0
602,Soissons,3,blade,0,0
602,Soissons,3,sheath,0,0
602,Soissons,4,blade,0,0
602,Soissons,4,internode,0,0
602,Soissons,4,sheath,0,0
602,Soissons,5,internode,0,0
602,Soissons,6,internode,0,0
603,Caphorn,1,blade,0,0
603,Caphorn,1,sheath,0,0
603,Caphorn,2,blade,0,0
603,Caphorn,2,sheath,0,0
603,Caphorn,3,blade,0,0
603,Caphorn,3,sheath,0,0
603,Caphorn,4,blade,0,0
603,Caphorn,4,internode,0,0
603,Caphorn,4,sheath,0,0
603,Caphorn,5,internode,0,0
603,Caphorn,6,internode,0,0
603,Soissons,1,blade,0,0
603,Soissons,1,sheath,0,0
603,Soissons,2,blade,0,0
603,Soissons,2,sheath,0,0
603,Soissons,3,blade,0,0
603,Soissons,3,sheath,0,0
603,Soissons,4,blade,0,0
603,Soissons,4,internode,0,0
603,Soissons,4,sheath,0,0
603,Soissons,5,internode,0,0
603,Soissons,6,internode,0,0
604,Caphorn,1,blade,0,0
604,Caphorn,1,sheath,0,0
604,Caphorn,2,blade,0,0
604,Caphorn,2,sheath,0,0
604,Caphorn,3,blade,0,0
604,Caphorn,3,sheath,0,0
604,Caphorn,4,blade,0,0
604,Caphorn,4,internode,0,0
604,Caphorn,4,sheath,0,0
604,Caphorn,5,internode,0,0
604,Caphorn,6,internode,0,0
604,Soissons,1,blade,0,0
604,Soissons,1,sheath,0,0
604,Soissons,2,blade,0,0
604,Soissons,2,sheath,0,0
604,Soissons,3,blade,0,0
604,Soissons,3,sheath,0,0
604,Soissons,4,blade,0,0
604,Soissons,4,internode,0,0
604,Soissons,4,sheath,0,0
604,Soissons,5,internode,0,0
604,Soissons,6,internode,0,0
605,Caphorn,1,blade,0.073853653,0
605,Caphorn,1,sheath,0.031099698,0
605,Caphorn,2,blade,0.098464093,0.000194835
605,Caphorn,2,sheath,0.028427148,2.32E-05
605,Caphorn,3,blade,0.16399339,0.013339846
605,Caphorn,3,sheath,0.043191565,4.31E-05
605,Caphorn,4,blade,0.34013048,0.402540601
605,Caphorn,4,internode,0.051950171,0.002839861
605,Caphorn,4,sheath,0.087963329,0.010574485
605,Caphorn,5,internode,0.117905025,0.060577199
605,Caphorn,6,internode,0.264067376,0.801605802
605,Soissons,1,blade,0.072611566,0.000101856
605,Soissons,1,sheath,0.032613275,0
605,Soissons,2,blade,0.116501113,2.14E-05
605,Soissons,2,sheath,0.029266887,0
605,Soissons,3,blade,0.198794675,0.006866568
605,Soissons,3,sheath,0.044053435,0.000271706
605,Soissons,4,blade,0.374763977,0.229520557
605,Soissons,4,internode,0.056313026,0.000354986
605,Soissons,4,sheath,0.088679393,0.008880793
605,Soissons,5,internode,0.13387267,0.047401211
605,Soissons,6,internode,0.266855008,0.812988097
606,Caphorn,1,blade,0.073853653,0.009162477
606,Caphorn,1,sheath,0.031099698,0.003506548
606,Caphorn,2,blade,0.098464093,0.02487647
606,Caphorn,2,sheath,0.028427148,0.003402853
606,Caphorn,3,blade,0.16399339,0.085669777
606,Caphorn,3,sheath,0.043191565,0.01251505
606,Caphorn,4,blade,0.34013048,0.512452476
606,Caphorn,4,internode,0.051950171,0.019551279
606,Caphorn,4,sheath,0.087963329,0.059032412
606,Caphorn,5,internode,0.117905025,0.144114308
606,Caphorn,6,internode,0.264067376,0.609837082
606,Soissons,1,blade,0.072611566,0.007124844
606,Soissons,1,sheath,0.032613275,0.002825721
606,Soissons,2,blade,0.116501113,0.018508917
606,Soissons,2,sheath,0.029266887,0.003406404
606,Soissons,3,blade,0.198794675,0.057615052
606,Soissons,3,sheath,0.044053435,0.0120575
606,Soissons,4,blade,0.374763977,0.311043838
606,Soissons,4,internode,0.056313026,0.023658565
606,Soissons,4,sheath,0.088679393,0.068353072
606,Soissons,5,internode,0.13387267,0.159826319
606,Soissons,6,internode,0.266855008,0.598360886
607,Caphorn,1,blade,0.073853653,0.035823618
607,Caphorn,1,sheath,0.031099698,0.017062997
607,Caphorn,2,blade,0.098464093,0.066602962
607,Caphorn,2,sheath,0.028427148,0.018401209
607,Caphorn,3,blade,0.16399339,0.156554447
607,Caphorn,3,sheath,0.043191565,0.031875809
607,Caphorn,4,blade,0.34013048,0.466794822
607,Caphorn,4,internode,0.051950171,0.039144423
607,Caphorn,4,sheath,0.087963329,0.105305775
607,Caphorn,5,internode,0.117905025,0.154599891
607,Caphorn,6,internode,0.264067376,0.452731298
607,Soissons,1,blade,0.072611566,0.034243458
607,Soissons,1,sheath,0.032613275,0.016453354
607,Soissons,2,blade,0.116501113,0.057385711
607,Soissons,2,sheath,0.029266887,0.018286129
607,Soissons,3,blade,0.198794675,0.125993868
607,Soissons,3,sheath,0.044053435,0.034481892
607,Soissons,4,blade,0.374763977,0.345497341
607,Soissons,4,internode,0.056313026,0.053203343
607,Soissons,4,sheath,0.088679393,0.110789156
607,Soissons,5,internode,0.13387267,0.196737345
607,Soissons,6,internode,0.266855008,0.449628874
608,Caphorn,1,blade,0.073853653,0.06387268
608,Caphorn,1,sheath,0.031099698,0.030358151
608,Caphorn,2,blade,0.098464093,0.100960018
608,Caphorn,2,sheath,0.028427148,0.036437039
608,Caphorn,3,blade,0.16399339,0.187069583
608,Caphorn,3,sheath,0.043191565,0.046045151
608,Caphorn,4,blade,0.34013048,0.418280769
608,Caphorn,4,internode,0.051950171,0.072641316
608,Caphorn,4,sheath,0.087963329,0.116583071
608,Caphorn,5,internode,0.117905025,0.165441671
608,Caphorn,6,internode,0.264067376,0.340468745
608,Soissons,1,blade,0.072611566,0.060865821
608,Soissons,1,sheath,0.032613275,0.029880934
608,Soissons,2,blade,0.116501113,0.087220069
608,Soissons,2,sheath,0.029266887,0.027795935
608,Soissons,3,blade,0.198794675,0.169930275
608,Soissons,3,sheath,0.044053435,0.048443619
608,Soissons,4,blade,0.374763977,0.361672761
608,Soissons,4,internode,0.056313026,0.075578293
608,Soissons,4,sheath,0.088679393,0.115119316
608,Soissons,5,internode,0.13387267,0.175911114
608,Soissons,6,internode,0.266855008,0.343739169
609,Caphorn,1,blade,0.073853653,0.087812481
609,Caphorn,1,sheath,0.031099698,0.039707036
609,Caphorn,2,blade,0.098464093,0.112616607
609,Caphorn,2,sheath,0.028427148,0.040570658
609,Caphorn,3,blade,0.16399339,0.202703102
609,Caphorn,3,sheath,0.043191565,0.055678749
609,Caphorn,4,blade,0.34013048,0.364045642
609,Caphorn,4,internode,0.051950171,0.072023853
609,Caphorn,4,sheath,0.087963329,0.108064639
609,Caphorn,5,internode,0.117905025,0.155301747
609,Caphorn,6,internode,0.264067376,0.248148184
609,Soissons,1,blade,0.072611566,0.082521573
609,Soissons,1,sheath,0.032613275,0.034765255
609,Soissons,2,blade,0.116501113,0.110537504
609,Soissons,2,sheath,0.029266887,0.037907148
609,Soissons,3,blade,0.198794675,0.195990193
609,Soissons,3,sheath,0.044053435,0.060385905
609,Soissons,4,blade,0.374763977,0.384466125
609,Soissons,4,internode,0.056313026,0.073920825
609,Soissons,4,sheath,0.088679393,0.104601564
609,Soissons,5,internode,0.13387267,0.170865624
609,Soissons,6,internode,0.266855008,0.252404711
610,Caphorn,1,blade,0.073853653,0.104844516
610,Caphorn,1,sheath,0.031099698,0.040603165
610,Caphorn,2,blade,0.098464093,0.123384401
610,Caphorn,2,sheath,0.028427148,0.041069537
610,Caphorn,3,blade,0.16399339,0.191527626
610,Caphorn,3,sheath,0.043191565,0.064439344
610,Caphorn,4,blade,0.34013048,0.283865725
610,Caphorn,4,internode,0.051950171,0.044967687
610,Caphorn,4,sheath,0.087963329,0.11534516
610,Caphorn,5,internode,0.117905025,0.117640664
610,Caphorn,6,internode,0.264067376,0.185754572
610,Soissons,1,blade,0.072611566,0.09278282
610,Soissons,1,sheath,0.032613275,0.04131208
610,Soissons,2,blade,0.116501113,0.153832846
610,Soissons,2,sheath,0.029266887,0.040114209
610,Soissons,3,blade,0.198794675,0.212798218
610,Soissons,3,sheath,0.044053435,0.064139166
610,Soissons,4,blade,0.374763977,0.388957407
610,Soissons,4,internode,0.056313026,0.042162987
610,Soissons,4,sheath,0.088679393,0.102551488
610,Soissons,5,internode,0.13387267,0.133385237
610,Soissons,6,internode,0.266855008,0.186259278
611,Caphorn,1,blade,0.073853653,0.10453908
611,Caphorn,1,sheath,0.031099698,0.030461287
611,Caphorn,2,blade,0.098464093,0.141388171
611,Caphorn,2,sheath,0.028427148,0.035779838
611,Caphorn,3,blade,0.16399339,0.184232067
611,Caphorn,3,sheath,0.043191565,0.067671973
611,Caphorn,4,blade,0.34013048,0.229460818
611,Caphorn,4,internode,0.051950171,0.066078525
611,Caphorn,4,sheath,0.087963329,0.090129777
611,Caphorn,5,internode,0.117905025,0.076953998
611,Caphorn,6,internode,0.264067376,0.145042155
611,Soissons,1,blade,0.072611566,0.097818782
611,Soissons,1,sheath,0.032613275,0.03187546
611,Soissons,2,blade,0.116501113,0.170218888
611,Soissons,2,sheath,0.029266887,0.039599545
611,Soissons,3,blade,0.198794675,0.260964507
611,Soissons,3,sheath,0.044053435,0.069975299
611,Soissons,4,blade,0.374763977,0.373641573
611,Soissons,4,internode,0.056313026,0.073857929
611,Soissons,4,sheath,0.088679393,0.087802903
611,Soissons,5,internode,0.13387267,0.087485511
611,Soissons,6,internode,0.266855008,0.144100764
612,Caphorn,1,blade,0.073853653,0.069525171
612,Caphorn,1,sheath,0.031099698,0.009476499
612,Caphorn,2,blade,0.098464093,0.075152831
612,Caphorn,2,sheath,0.028427148,0.009834757
612,Caphorn,3,blade,0.16399339,0.143918355
612,Caphorn,3,sheath,0.043191565,0.015972631
612,Caphorn,4,blade,0.34013048,0.203464428
612,Caphorn,4,internode,0.051950171,0.021845603
612,Caphorn,4,sheath,0.087963329,0.039068941
612,Caphorn,5,internode,0.117905025,0.051682075
612,Caphorn,6,internode,0.264067376,0.129667837
612,Soissons,1,blade,0.072611566,0.062549993
612,Soissons,1,sheath,0.032613275,0.008982982
612,Soissons,2,blade,0.116501113,0.150149001
612,Soissons,2,sheath,0.029266887,0.010009187
612,Soissons,3,blade,0.198794675,0.235639096
612,Soissons,3,sheath,0.044053435,0.015529432
612,Soissons,4,blade,0.374763977,0.370072201
612,Soissons,4,internode,0.056313026,0.021779429
612,Soissons,4,sheath,0.088679393,0.035392663
612,Soissons,5,internode,0.13387267,0.061044873
612,Soissons,6,internode,0.266855008,0.129945809
613,Caphorn,1,blade,0.073853653,0.099174601
613,Caphorn,1,sheath,0.031099698,0.031222639
613,Caphorn,2,blade,0.098464093,0.133528847
613,Caphorn,2,sheath,0.028427148,0.040392227
613,Caphorn,3,blade,0.16399339,0.186032121
613,Caphorn,3,sheath,0.043191565,0.071454451
613,Caphorn,4,blade,0.34013048,0.230062189
613,Caphorn,4,internode,0.051950171,0.076918772
613,Caphorn,4,sheath,0.087963329,0.093768727
613,Caphorn,5,internode,0.117905025,0.081085735
613,Caphorn,6,internode,0.264067376,0.146903707
613,Soissons,1,blade,0.072611566,0.096565827
613,Soissons,1,sheath,0.032613275,0.027866684
613,Soissons,2,blade,0.116501113,0.174414756
613,Soissons,2,sheath,0.029266887,0.034800851
613,Soissons,3,blade,0.198794675,0.261903439
613,Soissons,3,sheath,0.044053435,0.067901301
613,Soissons,4,blade,0.374763977,0.37888794
613,Soissons,4,internode,0.056313026,0.073174025
613,Soissons,4,sheath,0.088679393,0.086744756
613,Soissons,5,internode,0.13387267,0.080979631
613,Soissons,6,internode,0.266855008,0.144498893
614,Caphorn,1,blade,0.073853653,0.087855557
614,Caphorn,1,sheath,0.031099698,0.039652184
614,Caphorn,2,blade,0.098464093,0.118142676
614,Caphorn,2,sheath,0.028427148,0.040485853
614,Caphorn,3,blade,0.16399339,0.173060746
614,Caphorn,3,sheath,0.043191565,0.065816744
614,Caphorn,4,blade,0.34013048,0.285771265
614,Caphorn,4,internode,0.051950171,0.051127065
614,Caphorn,4,sheath,0.087963329,0.112428876
614,Caphorn,5,internode,0.117905025,0.121390305
614,Caphorn,6,internode,0.264067376,0.187758536
614,Soissons,1,blade,0.072611566,0.10070208
614,Soissons,1,sheath,0.032613275,0.039273614
614,Soissons,2,blade,0.116501113,0.150353416
614,Soissons,2,sheath,0.029266887,0.042627091
614,Soissons,3,blade,0.198794675,0.217659733
614,Soissons,3,sheath,0.044053435,0.068425146
614,Soissons,4,blade,0.374763977,0.393079377
614,Soissons,4,internode,0.056313026,0.055536423
614,Soissons,4,sheath,0.088679393,0.109366293
614,Soissons,5,internode,0.13387267,0.133395314
614,Soissons,6,internode,0.266855008,0.186042036
615,Caphorn,1,blade,0.073853653,0.079106697
615,Caphorn,1,sheath,0.031099698,0.040698789
615,Caphorn,2,blade,0.098464093,0.107949169
615,Caphorn,2,sheath,0.028427148,0.039008615
615,Caphorn,3,blade,0.16399339,0.179004504
615,Caphorn,3,sheath,0.043191565,0.053869242
615,Caphorn,4,blade,0.34013048,0.362868878
615,Caphorn,4,internode,0.051950171,0.064656514
615,Caphorn,4,sheath,0.087963329,0.115312616
615,Caphorn,5,internode,0.117905025,0.164899071
615,Caphorn,6,internode,0.264067376,0.253622838
615,Soissons,1,blade,0.072611566,0.077798146
615,Soissons,1,sheath,0.032613275,0.040107134
615,Soissons,2,blade,0.116501113,0.126195637
615,Soissons,2,sheath,0.029266887,0.040131211
615,Soissons,3,blade,0.198794675,0.202538776
615,Soissons,3,sheath,0.044053435,0.0642198
615,Soissons,4,blade,0.374763977,0.387314725
615,Soissons,4,internode,0.056313026,0.076275875
615,Soissons,4,sheath,0.088679393,0.111236708
615,Soissons,5,internode,0.13387267,0.181333993
615,Soissons,6,internode,0.266855008,0.251752724
616,Caphorn,1,blade,0.073853653,0.060071299
616,Caphorn,1,sheath,0.031099698,0.027791672
616,Caphorn,2,blade,0.098464093,0.094008014
616,Caphorn,2,sheath,0.028427148,0.032620152
616,Caphorn,3,blade,0.16399339,0.180785981
616,Caphorn,3,sheath,0.043191565,0.048266271
616,Caphorn,4,blade,0.34013048,0.418035866
616,Caphorn,4,internode,0.051950171,0.073733684
616,Caphorn,4,sheath,0.087963329,0.113729466
616,Caphorn,5,internode,0.117905025,0.163693177
616,Caphorn,6,internode,0.264067376,0.344422431
616,Soissons,1,blade,0.072611566,0.057385186
616,Soissons,1,sheath,0.032613275,0.028538068
616,Soissons,2,blade,0.116501113,0.086639926
616,Soissons,2,sheath,0.029266887,0.030436261
616,Soissons,3,blade,0.198794675,0.167706037
616,Soissons,3,sheath,0.044053435,0.051725614
