t,species,metamer,organ,element,Eabs_direct,Eabs_diffuse
5,Soissons,5,internode,StemElement,0,0.046057722
5,Soissons,6,internode,StemElement,0.312744436,0.151485993
6,Caphorn,1,blade,LeafElement1,0,0.005661565
6,Caphorn,1,sheath,StemElement,0,0.002652056
6,Caphorn,2,blade,LeafElement1,0,0.01078264
6,Caphorn,2,sheath,StemElement,0,0.001159698
6,Caphorn,3,blade,LeafElement1,0.000139214,0.035326641
6,Caphorn,3,sheath,StemElement,0,0.003716257
6,Caphorn,4,blade,LeafElement1,0.129089036,0.163851824
6,Caphorn,4,internode,StemElement,0,0.007484106
6,Caphorn,4,sheath,StemElement,0.000228385,0.023188396
6,Caphorn,5,internode,StemElement,0.001729561,0.043373265
6,Caphorn,6,internode,StemElement,0.282377594,0.148379805
6,Soissons,1,blade,LeafElement1,0,0.005710503
6,Soissons,1,sheath,StemElement,0,0.002348058
6,Soissons,2,blade,LeafElement1,2.12E-05,0.013427695
6,Soissons,2,sheath,StemElement,0,0.001063792
6,Soissons,3,blade,LeafElement1,0.000264723,0.046360958
6,Soissons,3,sheath,StemElement,0,0.003299184
6,Soissons,4,blade,LeafElement1,0.06324239,0.171470231
6,Soissons,4,internode,StemElement,0,0.007464697
6,Soissons,4,sheath,StemElement,0.000148863,0.020639477
6,Soissons,5,internode,StemElement,0.00255653,0.046057722
6,Soissons,6,internode,StemElement,0.282305512,0.151485993
7,Caphorn,1,blade,LeafElement1,1.36E-05,0.005661565
7,Caphorn,1,sheath,StemElement,0,0.002652056
7,Caphorn,2,blade,LeafElement1,0.00012704,0.01078264
7,Caphorn,2,sheath,StemElement,0,0.001159698
7,Caphorn,3,blade,LeafElement1,0.004278397,0.035326641
7,Caphorn,3,sheath,StemElement,4.97E-05,0.003716257
7,Caphorn,4,blade,LeafElement1,0.149255965,0.163851824
7,Caphorn,4,internode,StemElement,1.97E-05,0.007484106
7,Caphorn,4,sheath,StemElement,0.003761264,0.023188396
7,Caphorn,5,internode,StemElement,0.026727465,0.043373265
7,Caphorn,6,internode,StemElement,0.255629697,0.148379805
7,Soissons,1,blade,LeafElement1,0,0.005710503
7,Soissons,1,sheath,StemElement,0,0.002348058
7,Soissons,2,blade,LeafElement1,0.000168867,0.013427695
7,Soissons,2,sheath,StemElement,3.31E-06,0.001063792
7,Soissons,3,blade,LeafElement1,0.001857911,0.046360958
7,Soissons,3,sheath,StemElement,7.95E-05,0.003299184
7,Soissons,4,blade,LeafElement1,0.082509044,0.171470231
7,Soissons,4,internode,StemElement,0.000861169,0.007464697
7,Soissons,4,sheath,StemElement,0.00339989,0.020639477
7,Soissons,5,internode,StemElement,0.028315377,0.046057722
7,Soissons,6,internode,StemElement,0.259675123,0.151485993
8,Caphorn,1,blade,LeafElement1,0.000302336,0.005661565
8,Caphorn,1,sheath,StemElement,2.99E-05,0.002652056
8,Caphorn,2,blade,LeafElement1,0.001412198,0.01078264
8,Caphorn,2,sheath,StemElement,0.000324076,0.001159698
8,Caphorn,3,blade,LeafElement1,0.011674659,0.035326641
8,Caphorn,3,sheath,StemElement,0.000587047,0.003716257
8,Caphorn,4,blade,LeafElement1,0.172042793,0.163851824
8,Caphorn,4,internode,StemElement,0.002057573,0.007484106
8,Caphorn,4,sheath,StemElement,0.009836435,0.023188396
8,Caphorn,5,internode,StemElement,0.033402747,0.043373265
8,Caphorn,6,internode,StemElement,0.222735773,0.148379805
8,Soissons,1,blade,LeafElement1,0.000282859,0.005710503
8,Soissons,1,sheath,StemElement,4.98E-05,0.002348058
8,Soissons,2,blade,LeafElement1,0.00128652,0.013427695
8,Soissons,2,sheath,StemElement,0.000211662,0.001063792
8,Soissons,3,blade,LeafElement1,0.009895336,0.046360958
8,Soissons,3,sheath,StemElement,0.000687722,0.003299184
8,Soissons,4,blade,LeafElement1,0.108042601,0.171470231
8,Soissons,4,internode,StemElement,0.002731364,0.007464697
8,Soissons,4,sheath,StemElement,0.010496283,0.020639477
8,Soissons,5,internode,StemElement,0.044149691,0.046057722
8,Soissons,6,internode,StemElement,0.225629223,0.151485993
9,Caphorn,1,blade,LeafElement1,0.002257779,0.005661565
9,Caphorn,1,sheath,StemElement,0.00047472,0.002652056
9,Caphorn,2,blade,LeafElement1,0.00527429,0.01078264
9,Caphorn,2,sheath,StemElement,0.000979218,0.001159698
9,Caphorn,3,blade,LeafElement1,0.022126043,0.035326641
9,Caphorn,3,sheath,StemElement,0.003059235,0.003716257
9,Caphorn,4,blade,LeafElement1,0.198143783,0.163851824
9,Caphorn,4,internode,StemElement,0.005015724,0.007484106
9,Caphorn,4,sheath,StemElement,0.013429874,0.023188396
9,Caphorn,5,internode,StemElement,0.078489318,0.043373265
9,Caphorn,6,internode,StemElement,0.169835607,0.148379805
9,Soissons,1,blade,LeafElement1,0.001295427,0.005710503
9,Soissons,1,sheath,StemElement,0.000962707,0.002348058
9,Soissons,2,blade,LeafElement1,0.005039608,0.013427695
9,Soissons,2,sheath,StemElement,0.000611834,0.001063792
9,Soissons,3,blade,LeafElement1,0.021346773,0.046360958
9,Soissons,3,sheath,StemElement,0.003110887,0.003299184
9,Soissons,4,blade,LeafElement1,0.148871674,0.171470231
9,Soissons,4,internode,StemElement,0.004558665,0.007464697
9,Soissons,4,sheath,StemElement,0.014237526,0.020639477
9,Soissons,5,internode,StemElement,0.086894979,0.046057722
9,Soissons,6,internode,StemElement,0.173549232,0.151485993
10,Caphorn,1,blade,LeafElement1,0.00520374,0.005661565
10,Caphorn,1,sheath,StemElement,0.001467299,0.002652056
10,Caphorn,2,blade,LeafElement1,0.016774226,0.01078264
10,Caphorn,2,sheath,StemElement,0.001627708,0.001159698
10,Caphorn,3,blade,LeafElement1,0.041241246,0.035326641
10,Caphorn,3,sheath,StemElement,0.008129434,0.003716257
10,Caphorn,4,blade,LeafElement1,0.169495027,0.163851824
10,Caphorn,4,internode,StemElement,0.002873278,0.007484106
10,Caphorn,4,sheath,StemElement,0.042216519,0.023188396
10,Caphorn,5,internode,StemElement,0.067087206,0.043373265
10,Caphorn,6,internode,StemElement,0.126170448,0.148379805
10,Soissons,1,blade,LeafElement1,0.005426539,0.005710503
10,Soissons,1,sheath,StemElement,0.002628926,0.002348058
10,Soissons,2,blade,LeafElement1,0.017843383,0.013427695
10,Soissons,2,sheath,StemElement,0.00182275,0.001063792
10,Soissons,3,blade,LeafElement1,0.041290235,0.046360958
10,Soissons,3,sheath,StemElement,0.008571572,0.003299184
10,Soissons,4,blade,LeafElement1,0.187710216,0.171470231
10,Soissons,4,internode,StemElement,0.003786654,0.007464697
10,Soissons,4,sheath,StemElement,0.039888675,0.020639477
10,Soissons,5,internode,StemElement,0.072243152,0.046057722
10,Soissons,6,internode,StemElement,0.130293741,0.151485993
11,Caphorn,1,blade,LeafElement1,0.006534121,0.005661565
11,Caphorn,1,sheath,StemElement,0.000995896,0.002652056
11,Caphorn,2,blade,LeafElement1,0.027926197,0.01078264
11,Caphorn,2,sheath,StemElement,0.001663778,0.001159698
11,Caphorn,3,blade,LeafElement1,0.067713833,0.035326641
11,Caphorn,3,sheath,StemElement,0.013295163,0.003716257
11,Caphorn,4,blade,LeafElement1,0.135782931,0.163851824
11,Caphorn,4,internode,StemElement,0.017591914,0.007484106
11,Caphorn,4,sheath,StemElement,0.037168947,0.023188396
11,Caphorn,5,internode,StemElement,0.031260477,0.043373265
11,Caphorn,6,internode,StemElement,0.096206469,0.148379805
11,Soissons,1,blade,LeafElement1,0.007608562,0.005710503
11,Soissons,1,sheath,StemElement,0.000979283,0.002348058
11,Soissons,2,blade,LeafElement1,0.029101328,0.013427695
11,Soissons,2,sheath,StemElement,0.002030856,0.001063792
11,Soissons,3,blade,LeafElement1,0.088712666,0.046360958
11,Soissons,3,sheath,StemElement,0.013933539,0.003299184
11,Soissons,4,blade,LeafElement1,0.205267727,0.171470231
11,Soissons,4,internode,StemElement,0.022405491,0.007464697
11,Soissons,4,sheath,StemElement,0.035933753,0.020639477
11,Soissons,5,internode,StemElement,0.036075431,0.046057722
11,Soissons,6,internode,StemElement,0.099261752,0.151485993
12,Caphorn,1,blade,LeafElement1,0.011909374,0.005661565
12,Caphorn,1,sheath,StemElement,0.000239019,0.002652056
12,Caphorn,2,blade,LeafElement1,0.018782028,0.01078264
12,Caphorn,2,sheath,StemElement,0.000188513,0.001159698
12,Caphorn,3,blade,LeafElement1,0.04241685,0.035326641
12,Caphorn,3,sheath,StemElement,0.00053577,0.003716257
12,Caphorn,4,blade,LeafElement1,0.12395472,0.163851824
12,Caphorn,4,internode,StemElement,0.001268778,0.007484106
12,Caphorn,4,sheath,StemElement,0.004609027,0.023188396
12,Caphorn,5,internode,StemElement,0.01251786,0.043373265
12,Caphorn,6,internode,StemElement,0.085832599,0.148379805
12,Soissons,1,blade,LeafElement1,0.01402267,0.005710503
12,Soissons,1,sheath,StemElement,0.000182564,0.002348058
12,Soissons,2,blade,LeafElement1,0.042403644,0.013427695
12,Soissons,2,sheath,StemElement,0.000357131,0.001063792
12,Soissons,3,blade,LeafElement1,0.095801446,0.046360958
12,Soissons,3,sheath,StemElement,0.000625218,0.003299184
12,Soissons,4,blade,LeafElement1,0.212318935,0.171470231
12,Soissons,4,internode,StemElement,0.000980213,0.007464697
12,Soissons,4,sheath,StemElement,0.003892629,0.020639477
12,Soissons,5,internode,StemElement,0.012949274,0.046057722
12,Soissons,6,internode,StemElement,0.085343423,0.151485993
13,Caphorn,1,blade,LeafElement1,0.007344681,0.005661565
13,Caphorn,1,sheath,StemElement,0.001204141,0.002652056
13,Caphorn,2,blade,LeafElement1,0.02913452,0.01078264
13,Caphorn,2,sheath,StemElement,0.002163167,0.001159698
13,Caphorn,3,blade,LeafElement1,0.061711882,0.035326641
13,Caphorn,3,sheath,StemElement,0.014754972,0.003716257
13,Caphorn,4,blade,LeafElement1,0.137545925,0.163851824
13,Caphorn,4,internode,StemElement,0.021934641,0.007484106
13,Caphorn,4,sheath,StemElement,0.039471461,0.023188396
13,Caphorn,5,internode,StemElement,0.031475379,0.043373265
13,Caphorn,6,internode,StemElement,0.097543186,0.148379805
13,Soissons,1,blade,LeafElement1,0.007925982,0.005710503
13,Soissons,1,sheath,StemElement,0.001336902,0.002348058
13,Soissons,2,blade,LeafElement1,0.028372969,0.013427695
13,Soissons,2,sheath,StemElement,0.001653714,0.001063792
13,Soissons,3,blade,LeafElement1,0.089486992,0.046360958
13,Soissons,3,sheath,StemElement,0.012949589,0.003299184
13,Soissons,4,blade,LeafElement1,0.208044344,0.171470231
13,Soissons,4,internode,StemElement,0.01866012,0.007464697
13,Soissons,4,sheath,StemElement,0.032437454,0.020639477
13,Soissons,5,internode,StemElement,0.034068085,0.046057722
13,Soissons,6,internode,StemElement,0.098330164,0.151485993
14,Caphorn,1,blade,LeafElement1,0.005123506,0.005661565
14,Caphorn,1,sheath,StemElement,0.002742086,0.002652056
14,Caphorn,2,blade,LeafElement1,0.015055153,0.01078264
14,Caphorn,2,sheath,StemElement,0.001746155,0.001159698
14,Caphorn,3,blade,LeafElement1,0.038434812,0.035326641
14,Caphorn,3,sheath,StemElement,0.008739645,0.003716257
14,Caphorn,4,blade,LeafElement1,0.171827408,0.163851824
14,Caphorn,4,internode,StemElement,0.004236739,0.007484106
14,Caphorn,4,sheath,StemElement,0.040059869,0.023188396
14,Caphorn,5,internode,StemElement,0.067253915,0.043373265
14,Caphorn,6,internode,StemElement,0.12750873,0.148379805
14,Soissons,1,blade,LeafElement1,0.005789322,0.005710503
14,Soissons,1,sheath,StemElement,0.00347584,0.002348058
14,Soissons,2,blade,LeafElement1,0.019314759,0.013427695
14,Soissons,2,sheath,StemElement,0.00104176,0.001063792
14,Soissons,3,blade,LeafElement1,0.041491168,0.046360958
14,Soissons,3,sheath,StemElement,0.006822022,0.003299184
14,Soissons,4,blade,LeafElement1,0.192432692,0.171470231
14,Soissons,4,internode,StemElement,0.003037708,0.007464697
14,Soissons,4,sheath,StemElement,0.035253506,0.020639477
14,Soissons,5,internode,StemElement,0.07053562,0.046057722
14,Soissons,6,internode,StemElement,0.127634745,0.151485993
15,Caphorn,1,blade,LeafElement1,0.001825852,0.005661565
15,Caphorn,1,sheath,StemElement,0.000461492,0.002652056
15,Caphorn,2,blade,LeafElement1,0.004710438,0.01078264
15,Caphorn,2,sheath,StemElement,0.000929304,0.001159698
15,Caphorn,3,blade,LeafElement1,0.023873544,0.035326641
15,Caphorn,3,sheath,StemElement,0.001695123,0.003716257
15,Caphorn,4,blade,LeafElement1,0.196691531,0.163851824
15,Caphorn,4,internode,StemElement,0.004719752,0.007484106
15,Caphorn,4,sheath,StemElement,0.014661197,0.023188396
15,Caphorn,5,internode,StemElement,0.084883052,0.043373265
15,Caphorn,6,internode,StemElement,0.168181153,0.148379805
15,Soissons,1,blade,LeafElement1,0.002402149,0.005710503
15,Soissons,1,sheath,StemElement,0.000531187,0.002348058
15,Soissons,2,blade,LeafElement1,0.004686385,0.013427695
15,Soissons,2,sheath,StemElement,0.001028532,0.001063792
15,Soissons,3,blade,LeafElement1,0.020686397,0.046360958
15,Soissons,3,sheath,StemElement,0.00313072,0.003299184
15,Soissons,4,blade,LeafElement1,0.152062864,0.171470231
15,Soissons,4,internode,StemElement,0.003760232,0.007464697
15,Soissons,4,sheath,StemElement,0.015794016,0.020639477
15,Soissons,5,internode,StemElement,0.089925864,0.046057722
15,Soissons,6,internode,StemElement,0.17093934,0.151485993
16,Caphorn,1,blade,LeafElement1,0.000422451,0.005661565
16,Caphorn,1,sheath,StemElement,0.000109552,0.002652056
16,Caphorn,2,blade,LeafElement1,0.001141386,0.01078264
16,Caphorn,2,sheath,StemElement,8.59E-05,0.001159698
16,Caphorn,3,blade,LeafElement1,0.014226318,0.035326641
16,Caphorn,3,sheath,StemElement,0.000578403,0.003716257
16,Caphorn,4,blade,LeafElement1,0.168293884,0.163851824
16,Caphorn,4,internode,StemElement,0.002174731,0.007484106
16,Caphorn,4,sheath,StemElement,0.012138684,0.023188396
16,Caphorn,5,internode,StemElement,0.041120551,0.043373265
16,Caphorn,6,internode,StemElement,0.220918466,0.148379805
16,Soissons,1,blade,LeafElement1,0.000423354,0.005710503
16,Soissons,1,sheath,StemElement,6.64E-06,0.002348058
16,Soissons,2,blade,LeafElement1,0.001637776,0.013427695
16,Soissons,2,sheath,StemElement,0.000205042,0.001063792
16,Soissons,3,blade,LeafElement1,0.009933302,0.046360958
16,Soissons,3,sheath,StemElement,0.001473852,0.003299184
16,Soissons,4,blade,LeafElement1,0.108097369,0.171470231
16,Soissons,4,internode,StemElement,0.002869434,0.007464697
16,Soissons,4,sheath,StemElement,0.009065399,0.020639477
16,Soissons,5,internode,StemElement,0.043202922,0.046057722
16,Soissons,6,internode,StemElement,0.22589925,0.151485993
17,Caphorn,1,blade,LeafElement1,5.24E-05,0.005661565
17,Caphorn,1,sheath,StemElement,0,0.002652056
17,Caphorn,2,blade,LeafElement1,0.000442581,0.01078264
17,Caphorn,2,sheath,StemElement,0,0.001159698
17,Caphorn,3,blade,LeafElement1,0.004355582,0.035326641
17,Caphorn,3,sheath,StemElement,9.27E-05,0.003716257
17,Caphorn,4,blade,LeafElement1,0.153015729,0.163851824
17,Caphorn,4,internode,StemElement,0.000167618,0.007484106
17,Caphorn,4,sheath,StemElement,0.003750169,0.023188396
17,Caphorn,5,internode,StemElement,0.01882084,0.043373265
17,Caphorn,6,internode,StemElement,0.25385511,0.148379805
17,Soissons,1,blade,LeafElement1,5.29E-05,0.005710503
17,Soissons,1,sheath,StemElement,0,0.002348058
17,Soissons,2,blade,LeafElement1,9.62E-05,0.013427695
17,Soissons,2,sheath,StemElement,0,0.001063792
17,Soissons,3,blade,LeafElement1,0.002237288,0.046360958
17,Soissons,3,sheath,StemElement,0.000115921,0.003299184
17,Soissons,4,blade,LeafElement1,0.081301338,0.171470231
17,Soissons,4,internode,StemElement,2.96E-05,0.007464697
17,Soissons,4,sheath,StemElement,0.0023269,0.020639477
17,Soissons,5,internode,StemElement,0.021683668,0.046057722
17,Soissons,6,internode,StemElement,0.26145529,0.151485993
18,Caphorn,1,blade,LeafElement1,0,0.005661565
18,Caphorn,1,sheath,StemElement,0,0.002652056
18,Caphorn,2,blade,LeafElement1,0,0.01078264
18,Caphorn,2,sheath,StemElement,0,0.001159698
18,Caphorn,3,blade,LeafElement1,0.00067808,0.035326641
18,Caphorn,3,sheath,StemElement,0,0.003716257
18,Caphorn,4,blade,LeafElement1,0.125920072,0.163851824
18,Caphorn,4,internode,StemElement,0,0.007484106
18,Caphorn,4,sheath,StemElement,0.000417048,0.023188396
18,Caphorn,5,internode,StemElement,0.00393344,0.043373265
18,Caphorn,6,internode,StemElement,0.283478361,0.148379805
18,Soissons,1,blade,LeafElement1,0,0.005710503
18,Soissons,1,sheath,StemElement,0,0.002348058
18,Soissons,2,blade,LeafElement1,6.01E-06,0.013427695
18,Soissons,2,sheath,StemElement,0,0.001063792
18,Soissons,3,blade,LeafElement1,0.000144501,0.046360958
18,Soissons,3,sheath,StemElement,0,0.003299184
18,Soissons,4,blade,LeafElement1,0.052491455,0.171470231
18,Soissons,4,internode,StemElement,0,0.007464697
18,Soissons,4,sheath,StemElement,0.000198611,0.020639477
18,Soissons,5,internode,StemElement,0.004282742,0.046057722
18,Soissons,6,internode,StemElement,0.29242898,0.151485993
19,Caphorn,1,blade,LeafElement1,0,0.005661565
19,Caphorn,1,sheath,StemElement,0,0.002652056
19,Caphorn,2,blade,LeafElement1,0,0.01078264
19,Caphorn,2,sheath,StemElement,0,0.001159698
19,Caphorn,3,blade,LeafElement1,0,0.035326641
19,Caphorn,3,sheath,StemElement,0,0.003716257
19,Caphorn,4,blade,LeafElement1,0.090174053,0.163851824
19,Caphorn,4,internode,StemElement,0,0.007484106
19,Caphorn,4,sheath,StemElement,0,0.023188396
19,Caphorn,5,internode,StemElement,0,0.043373265
19,Caphorn,6,internode,StemElement,0.30735659,0.148379805
19,Soissons,1,blade,LeafElement1,0,0.005710503
19,Soissons,1,sheath,StemElement,0,0.002348058
19,Soissons,2,blade,LeafElement1,0,0.013427695
19,Soissons,2,sheath,StemElement,0,0.001063792
19,Soissons,3,blade,LeafElement1,0,0.046360958
19,Soissons,3,sheath,StemElement,0,0.003299184
19,Soissons,4,blade,LeafElement1,0.037438038,0.171470231
19,Soissons,4,internode,StemElement,0,0.007464697
19,Soissons,4,sheath,StemElement,0,0.020639477
19,Soissons,5,internode,StemElement,0,0.046057722
19,Soissons,6,internode,StemElement,0.313814314,0.151485993
20,Caphorn,1,blade,LeafElement1,0,0
20,Caphorn,1,sheath,StemElement,0,0
20,Caphorn,2,blade,LeafElement1,0,0
20,Caphorn,2,sheath,StemElement,0,0
20,Caphorn,3,blade,LeafElement1,0,0
20,Caphorn,3,sheath,StemElement,0,0
20,Caphorn,4,blade,LeafElement1,0,0
20,Caphorn,4,internode,StemElement,0,0
20,Caphorn,4,sheath,StemElement,0,0
20,Caphorn,5,internode,StemElement,0,0
20,Caphorn,6,internode,StemElement,0,0
20,Soissons,1,blade,LeafElement1,0,0
20,Soissons,1,sheath,StemElement,0,0
20,Soissons,2,blade,LeafElement1,0,0
20,Soissons,2,sheath,StemElement,0,0
20,Soissons,3,blade,LeafElement1,0,0
20,Soissons,3,sheath,StemElement,0,0
20,Soissons,4,blade,LeafElement1,0,0
20,Soissons,4,internode,StemElement,0,0
20,Soissons,4,sheath,StemElement,0,0
20,Soissons,5,internode,StemElement,0,0
20,Soissons,6,internode,StemElement,0,0
21,Caphorn,1,blade,LeafElement1,0,0
21,Caphorn,1,sheath,StemElement,0,0
21,Caphorn,2,blade,LeafElement1,0,0
21,Caphorn,2,sheath,StemElement,0,0
21,Caphorn,3,blade,LeafElement1,0,0
21,Caphorn,3,sheath,StemElement,0,0
21,Caphorn,4,blade,LeafElement1,0,0
21,Caphorn,4,internode,StemElement,0,0
21,Caphorn,4,sheath,StemElement,0,0
21,Caphorn,5,internode,StemElement,0,0
21,Caphorn,6,internode,StemElement,0,0
21,Soissons,1,blade,LeafElement1,0,0
21,Soissons,1,sheath,StemElement,0,0
21,Soissons,2,blade,LeafElement1,0,0
21,Soissons,2,sheath,StemElement,0,0
21,Soissons,3,blade,LeafElement1,0,0
21,Soissons,3,sheath,StemElement,0,0
21,Soissons,4,blade,LeafElement1,0,0
21,Soissons,4,internode,StemElement,0,0
21,Soissons,4,sheath,StemElement,0,0
21,Soissons,5,internode,StemElement,0,0
21,Soissons,6,internode,StemElement,0,0
22,Caphorn,1,blade,LeafElement1,0,0
22,Caphorn,1,sheath,StemElement,0,0
22,Caphorn,2,blade,LeafElement1,0,0
22,Caphorn,2,sheath,StemElement,0,0
22,Caphorn,3,blade,LeafElement1,0,0
22,Caphorn,3,sheath,StemElement,0,0
22,Caphorn,4,blade,LeafElement1,0,0
22,Caphorn,4,internode,StemElement,0,0
22,Caphorn,4,sheath,StemElement,0,0
22,Caphorn,5,internode,StemElement,0,0
22,Caphorn,6,internode,StemElement,0,0
22,Soissons,1,blade,LeafElement1,0,0
22,Soissons,1,sheath,StemElement,0,0
22,Soissons,2,blade,LeafElement1,0,0
22,Soissons,2,sheath,StemElement,0,0
22,Soissons,3,blade,LeafElement1,0,0
22,Soissons,3,sheath,StemElement,0,0
22,Soissons,4,blade,LeafElement1,0,0
22,Soissons,4,internode,StemElement,0,0
22,Soissons,4,sheath,StemElement,0,0
22,Soissons,5,internode,StemElement,0,0
22,Soissons,6,internode,StemElement,0,0
23,Caphorn,1,blade,LeafElement1,0,0
23,Caphorn,1,sheath,StemElement,0,0
23,Caphorn,2,blade,LeafElement1,0,0
23,Caphorn,2,sheath,StemElement,0,0
