t,DOY,hour,air_temperature,PARi,soil_temperature,humidity,ambient_CO2,Wind
2541,92,9,13.5,864.1111111,17.16595833,0.73,360,2
2542,92,10,14.8,1268.111111,23.45453503,0.63,360,2
2543,92,11,15.4,1122.222222,20.85807903,0.65,360,2
2544,92,12,17.1,1369.111111,25.31236795,0.55,360,2
2545,92,13,17.1,1088.555556,23.95222203,0.5,360,2
2546,92,14,18.7,1223.222222,27.26380598,0.54,360,2
2547,92,15,16.3,864.1111111,25.6398143,0.58,360,2
2548,92,16,17.3,347.8888889,19.55781921,0.56,360,2
2549,92,17,16,168.3333333,17.48270707,0.53,360,2
2550,92,18,15.3,44.88888889,15.62321156,0.58,360,2
2551,92,19,14.6,0,13.9694233,0.62,360,2
2552,92,20,14.2,0,14.17654311,0.64,360,2
2553,92,21,12.7,0,13.41305503,0.75,360,2
2554,92,22,12.3,0,12.7135791,0.79,360,2
2555,92,23,11.9,0,11.63315152,0.86,360,2
2556,92,24,11.8,0,11.25231927,0.87,360,2.8
2557,93,1,11.2,0,11.32478101,0.92,360,2.8
2558,93,2,11.1,0,11.1356713,0.94,360,2.8
2559,93,3,11,0,11.20964175,0.95,360,2.8
2560,93,4,10.8,0,11.08948062,0.95,360,2.8
2561,93,5,10.7,0,10.98823927,0.95,360,2.8
2562,93,6,10.6,0,10.91795717,0.96,360,2.8
2563,93,7,10.7,33.66666667,10.9058146,0.96,360,2.8
2564,93,8,11.1,157.1111111,11.50187448,0.94,360,2.8
2565,93,9,11.1,168.3333333,11.79071079,0.95,360,2.8
2566,93,10,11.5,258.1111111,12.47115758,0.96,360,2.8
2567,93,11,12,303,13.31234667,0.94,360,2.8
2568,93,12,13,426.4444444,14.3589301,0.94,360,2.8
2569,93,13,13.5,415.2222222,15.75730303,0.92,360,2.8
2570,93,14,14.7,336.6666667,16.81004455,0.92,360,2.8
2571,93,15,15.7,426.4444444,18.93658642,0.87,360,2.8
2572,93,16,15,190.7777778,15.82316067,0.94,360,2.8
2573,93,17,14.4,235.6666667,16.45632655,0.87,360,2.8
2574,93,18,13.6,112.2222222,14.17180582,0.87,360,2.8
2575,93,19,12,0,11.11430963,0.92,360,2.8
2576,93,20,12.5,0,11.71121872,0.94,360,2.8
2577,93,21,11,0,11.02401751,0.87,360,2.8
2578,93,22,11.1,0,10.50642077,0.92,360,2.8
2579,93,23,11.2,0,10.83980178,0.9,360,2.8
2580,93,24,10.2,0,10.64752242,0.93,360,1.9
2581,94,1,10.4,0,10.700312,0.92,360,1.9
2582,94,2,10.3,0,10.65075636,0.91,360,1.9
2583,94,3,10.1,0,10.68542583,0.92,360,1.9
2584,94,4,10.2,0,10.62180377,0.93,360,1.9
2585,94,5,10,0,10.47655515,0.93,360,1.9
2586,94,6,9.8,11.22222222,10.40853748,0.93,360,1.9
2587,94,7,10.3,56.11111111,10.93374747,0.91,360,1.9
2588,94,8,10.9,157.1111111,12.510376,0.87,360,1.9
2589,94,9,11.2,258.1111111,13.22342311,0.9,360,1.9
2590,94,10,11.5,258.1111111,13.88610465,0.89,360,1.9
2591,94,11,12,336.6666667,14.69840296,0.89,360,1.9
2592,94,12,12.6,448.8888889,16.7042713,0.83,360,1.9
2593,94,13,12.5,303,14.74650141,0.86,360,1.9
2594,94,14,12.8,415.2222222,15.99890462,0.84,360,1.9
2595,94,15,14.2,527.4444444,18.56538844,0.8,360,1.9
2596,94,16,13.5,213.2222222,16.29241751,0.81,360,1.9
2597,94,17,13.6,112.2222222,14.97212048,0.77,360,1.9
2598,94,18,12.6,168.3333333,14.699137,0.8,360,1.9
2599,94,19,12.1,11.22222222,9.845007111,0.84,360,1.9
2600,94,20,11,0,9.054338047,0.89,360,1.9
2601,94,21,11,0,9.451367677,0.9,360,1.9
2602,94,22,10.9,0,10.38665333,0.91,360,1.9
2603,94,23,11.3,0,10.39408447,0.9,360,1.9
2604,94,24,11.3,0,10.68825667,0.83,360,2.4
2605,95,1,11.6,0,10.83226885,0.83,360,2.4
2606,95,2,11.6,0,11.61227486,0.84,360,2.4
2607,95,3,11.5,0,11.37121697,0.85,360,2.4
2608,95,4,11.3,0,11.42626764,0.89,360,2.4
2609,95,5,11.6,0,11.52445961,0.86,360,2.4
2610,95,6,11.6,11.22222222,11.49346599,0.86,360,2.4
2611,95,7,11.6,123.4444444,12.09267591,0.88,360,2.4
2612,95,8,14.3,561.1111111,16.409729,0.82,360,2.4
2613,95,9,15.3,920.2222222,21.24882133,0.81,360,2.4
2614,95,10,17.1,976.3333333,22.12469007,0.76,360,2.4
2615,95,11,17.1,1077.333333,23.93646745,0.71,360,2.4
2616,95,12,17.4,1111,24.54652633,0.68,360,2.4
2617,95,13,18,1223.222222,25.85930869,0.69,360,2.4
2618,95,14,18.7,1268.111111,26.31930796,0.68,360,2.4
2619,95,15,18.9,1054.888889,28.3622789,0.68,360,2.4
2620,95,16,18.7,875.3333333,25.33259774,0.67,360,2.4
2621,95,17,18,505,21.62050936,0.69,360,2.4
2622,95,18,17.4,134.6666667,17.81331429,0.73,360,2.4
2623,95,19,17,11.22222222,16.64239327,0.74,360,2.4
2624,95,20,16.8,0,16.412121,0.73,360,2.4
2625,95,21,16.5,0,15.89945576,0.73,360,2.4
2626,95,22,16.4,0,15.61696593,0.73,360,2.4
2627,95,23,15.2,0,14.91358966,0.78,360,2.4
2628,95,24,14.5,0,12.59997818,0.83,360,3
2629,96,1,14,0,12.20646707,0.85,360,3
2630,96,2,13.2,0,11.74113568,0.88,360,3
2631,96,3,13.1,0,11.55598548,0.88,360,3
2632,96,4,12.4,0,11.51609665,0.9,360,3
2633,96,5,12,0,11.11948148,0.91,360,3
2634,96,6,11.4,11.22222222,10.51080544,0.91,360,3
2635,96,7,14.1,325.4444444,13.68825562,0.87,360,3
2636,96,8,14.7,392.7777778,16.63798144,0.76,360,3
2637,96,9,16.7,796.7777778,19.87436388,0.65,360,3
2638,96,10,17.5,1122.222222,22.51906222,0.68,360,3
2639,96,11,17.3,1290.555556,24.15564075,0.7,360,3
2640,96,12,14.5,796.7777778,20.00468,0.75,360,3
2641,96,13,14.8,1043.666667,21.11582449,0.73,360,3
2642,96,14,15.8,864.1111111,23.42660381,0.71,360,3
2643,96,15,16.6,875.3333333,23.48094122,0.67,360,3
2644,96,16,15.7,538.6666667,19.699335,0.75,360,3
2645,96,17,15.3,269.3333333,17.28803514,0.76,360,3
2646,96,18,14.1,179.5555556,15.31365827,0.8,360,3
2647,96,19,13.9,11.22222222,13.19616551,0.84,360,3
2648,96,20,12.6,0,12.32607293,0.76,360,3
2649,96,21,11.7,0,11.1283951,0.7,360,3
2650,96,22,11.3,0,10.91851058,0.66,360,3
2651,96,23,10.1,0,10.28455929,0.77,360,3
2652,96,24,9.8,0,9.582689524,0.81,360,3.6
2653,97,1,9.3,0,9.35273017,0.84,360,3.6
2654,97,2,9.5,0,9.027054082,0.87,360,3.6
2655,97,3,9.2,0,9.115592653,0.86,360,3.6
2656,97,4,9.2,0,9.035101769,0.87,360,3.6
2657,97,5,8.4,0,8.637566395,0.9,360,3.6
2658,97,6,8.3,11.22222222,8.360421395,0.93,360,3.6
2659,97,7,8.8,269.3333333,8.806100612,0.87,360,3.6
2660,97,8,9.2,437.6666667,10.4034468,0.84,360,3.6
2661,97,9,10,448.8888889,12.15632143,0.84,360,3.6
2662,97,10,10.9,426.4444444,12.94015786,0.81,360,3.6
2663,97,11,11.3,684.5555556,15.25669129,0.7,360,3.6
2664,97,12,12,1144.666667,17.57851259,0.69,360,3.6
2665,97,13,13.1,1010,17.50204895,0.63,360,3.6
2666,97,14,12.7,650.8888889,15.41377796,0.66,360,3.6
2667,97,15,11.6,437.6666667,13.68771619,0.65,360,3.6
2668,97,16,11.5,606,14.46275,0.62,360,3.6
2669,97,17,10.4,157.1111111,11.29388646,0.62,360,3.6
2670,97,18,9.7,44.88888889,10.09529735,0.7,360,3.6
2671,97,19,9.5,11.22222222,8.629541667,0.73,360,3.6
2672,97,20,9.4,0,8.618837143,0.72,360,3.6
2673,97,21,8.8,0,8.665283469,0.78,360,3.6
2674,97,22,8.8,0,8.293123878,0.79,360,3.6
2675,97,23,7.8,0,7.320561619,0.82,360,3.6
2676,97,24,7.2,0,6.05445968,0.86,360,1.7
2677,98,1,6.3,0,5.267809531,0.89,360,1.7
2678,98,2,6.6,0,5.274510476,0.9,360,1.7
2679,98,3,6.2,0,4.747401279,0.91,360,1.7
2680,98,4,4.4,0,4.04576719,0.93,360,1.7
2681,98,5,3.8,0,3.366538952,0.94,360,1.7
2682,98,6,4.1,44.88888889,2.937799122,0.95,360,1.7
2683,98,7,6.6,314.2222222,5.906648381,0.97,360,1.7
2684,98,8,9.1,673.3333333,10.54855194,0.89,360,1.7
2685,98,9,10.9,931.4444444,16.84386449,0.82,360,1.7
2686,98,10,13.3,1346.666667,18.33219214,0.73,360,1.7
2687,98,11,12.4,965.1111111,17.05929531,0.71,360,1.7
2688,98,12,13.2,920.2222222,19.82434415,0.67,360,1.7
2689,98,13,13.4,942.6666667,21.67426463,0.65,360,1.7
2690,98,14,13.9,617.2222222,18.86171705,0.62,360,1.7
2691,98,15,14.8,684.5555556,18.73743636,0.6,360,1.7
2692,98,16,14,516.2222222,16.63652083,0.61,360,1.7
2693,98,17,13.9,448.8888889,15.80183807,0.59,360,1.7
2694,98,18,11.9,145.8888889,12.30057765,0.71,360,1.7
2695,98,19,10,22.44444444,8.253039773,0.76,360,1.7
2696,98,20,9.6,0,6.32754553,0.8,360,1.7
2697,98,21,9,0,6.430928788,0.85,360,1.7
2698,98,22,9,0,5.752880303,0.86,360,1.7
2699,98,23,8.7,0,4.390267708,0.86,360,1.7
2700,98,24,6.4,0,3.431003636,0.89,360,0.9
2701,99,1,6.3,0,3.095201402,0.91,360,0.9
2702,99,2,5.1,0,3.765839394,0.94,360,0.9
2703,99,3,4.5,0,3.183715246,0.96,360,0.9
2704,99,4,4.2,0,1.447252121,0.97,360,0.9
2705,99,5,3.4,0,1.605458182,0.98,360,0.9
2706,99,6,3.3,44.88888889,1.905158352,0.99,360,0.9
2707,99,7,6.1,291.7777778,5.317753125,1,360,0.9
2708,99,8,9.1,594.7777778,10.4569858,0.95,360,0.9
2709,99,9,12,953.8888889,16.55870833,0.75,360,0.9
2710,99,10,12.9,1268.111111,21.94849053,0.68,360,0.9
2711,99,11,14.4,1481.333333,23.15192008,0.64,360,0.9
2712,99,12,15.8,1616,27.54355,0.57,360,0.9
2713,99,13,15.7,1604.777778,31.26814261,0.53,360,0.9
2714,99,14,16.8,1481.333333,29.55080492,0.51,360,0.9
2715,99,15,17.1,1245.666667,27.35078731,0.49,360,0.9
2716,99,16,17,953.8888889,22.0729697,0.49,360,0.9
2717,99,17,16.7,606,18.74582178,0.53,360,0.9
2718,99,18,15.8,235.6666667,15.5466697,0.56,360,0.9
2719,99,19,14,11.22222222,10.16983333,0.6,360,0.9
2720,99,20,12.4,0,7.703120455,0.67,360,0.9
2721,99,21,10.3,0,6.654359205,0.75,360,0.9
2722,99,22,8.5,0,7.837201705,0.87,360,0.9
2723,99,23,9,0,6.895833333,0.92,360,0.9
2724,99,24,8.5,0,5.660034091,0.94,360,2.3
2725,100,1,8,0,5.313551705,0.96,360,2.3
2726,100,2,7.7,0,6.239294489,0.98,360,2.3
2727,100,3,8.5,0,8.057826705,0.99,360,2.3
2728,100,4,8.5,0,8.835028409,0.99,360,2.3
2729,100,5,8.6,0,9.111153788,1,360,2.3
2730,100,6,8.9,11.22222222,9.147290909,1,360,2.3
2731,100,7,9.1,56.11111111,9.724746023,1,360,2.3
2732,100,8,9.5,89.77777778,10.41342045,0.98,360,2.3
2733,100,9,9.7,235.6666667,11.55796364,0.96,360,2.3
2734,100,10,10.4,437.6666667,14.54821389,0.86,360,2.3
2735,100,11,11,572.3333333,15.64090278,0.8,360,2.3
2736,100,12,11.8,886.5555556,19.928675,0.77,360,2.3
2737,100,13,13,1616,24.29866667,0.74,360,2.3
2738,100,14,14,1492.555556,27.81054167,0.72,360,2.3
2739,100,15,13,1066.111111,23.6845,0.76,360,2.3
2740,100,16,12.7,258.1111111,16.238475,0.79,360,2.3
2741,100,17,12.1,123.4444444,14.71867292,0.83,360,2.3
2742,100,18,11.4,44.88888889,13.7749,0.84,360,2.3
2743,100,19,11,11.22222222,12.83201389,0.87,360,2.3
2744,100,20,9.5,0,11.29192361,0.95,360,2.3
2745,100,21,9.8,0,10.22050556,0.93,360,2.3
2746,100,22,8.5,0,9.216354167,0.89,360,2.3
2747,100,23,6.6,0,7.039471111,0.9,360,2.3
2748,100,24,6,0,5.965548611,0.93,360,2.5
2749,101,1,5.8,0,5.39766,0.96,360,2.5
2750,101,2,5.1,0,5.179548194,0.96,360,2.5
2751,101,3,4.8,0,4.594700833,0.97,360,2.5
2752,101,4,4.5,0,4.078205556,0.98,360,2.5
2753,101,5,4.2,0,3.799128889,0.99,360,2.5
2754,101,6,4.3,44.88888889,3.903339167,0.99,360,2.5
2755,101,7,6.5,359.1111111,6.517305903,0.98,360,2.5
2756,101,8,8.8,718.2222222,11.393075,0.89,360,2.5
2757,101,9,9.9,841.6666667,14.49971319,0.79,360,2.5
2758,101,10,9.3,1066.111111,17.89089653,0.74,360,2.5
2759,101,11,10.6,1021.222222,17.794,0.65,360,2.5
2760,101,12,10.5,516.2222222,14.56663542,0.62,360,2.5
2761,101,13,11.1,482.5555556,14.39183819,0.64,360,2.5
2762,101,14,12.1,976.3333333,19.44947708,0.59,360,2.5
2763,101,15,12.2,796.7777778,17.49826667,0.56,360,2.5
2764,101,16,13.4,684.5555556,16.892375,0.49,360,2.5
2765,101,17,12.5,695.7777778,16.23792014,0.49,360,2.5
2766,101,18,11,258.1111111,12.68388889,0.54,360,2.5
2767,101,19,8.9,11.22222222,8.485227778,0.67,360,2.5
2768,101,20,8.6,0,5.425823611,0.67,360,2.5
2769,101,21,6.3,0,4.743441806,0.77,360,2.5
2770,101,22,5.7,0,4.778823611,0.84,360,2.5
2771,101,23,5.4,0,4.816590556,0.86,360,2.5
2772,101,24,6.1,0,5.28675125,0.83,360,5.3
2773,102,1,6.6,0,6.540718889,0.8,360,5.3
2774,102,2,7.2,0,7.105451528,0.76,360,5.3
2775,102,3,7.4,0,7.706422222,0.8,360,5.3
2776,102,4,7.4,0,8.041022222,0.86,360,5.3
2777,102,5,7.4,0,7.563022222,0.95,360,5.3
2778,102,6,8,11.22222222,8.047798611,0.96,360,5.3
2779,102,7,8.4,89.77777778,8.800663889,0.96,360,5.3
2780,102,8,9.2,190.7777778,9.701304167,0.97,360,5.3
2781,102,9,11.3,572.3333333,12.59659028,0.86,360,5.3
2782,102,10,11.9,976.3333333,14.465,0.7,360,5.3
2783,102,11,10.8,1234.444444,16.105,0.68,360,5.3
2784,102,12,12.2,1447.666667,18.675,0.65,360,5.3
2785,102,13,12.8,1032.444444,16.03,0.69,360,5.3
2786,102,14,11.4,987.5555556,16.3,0.75,360,5.3
2787,102,15,11,774.3333333,13.16,0.77,360,5.3
2788,102,16,9.9,572.3333333,13.455,0.73,360,5.3
2789,102,17,8.4,246.8888889,9.465,0.84,360,5.3
2790,102,18,7.9,280.5555556,8.83,0.85,360,5.3
2791,102,19,7.5,22.44444444,7.035,0.87,360,5.3
2792,102,20,7.1,0,7.075,0.91,360,5.3
2793,102,21,7,0,6.3455,0.91,360,5.3
2794,102,22,7.2,0,6.5925,0.9,360,5.3
2795,102,23,7.2,0,6.7975,0.94,360,5.3
2796,102,24,6.9,0,6.789,0.95,360,4.7
2797,103,1,6.4,0,6.388,0.95,360,4.7
2798,103,2,6.4,0,6.0825,0.96,360,4.7
2799,103,3,6.6,0,5.9545,0.96,360,4.7
2800,103,4,6.6,0,5.944,0.94,360,4.7
2801,103,5,6.8,0,6.318,0.95,360,4.7
2802,103,6,7,78.55555556,6.349,0.86,360,4.7
2803,103,7,7.1,280.5555556,6.964,0.84,360,4.7
2804,103,8,8.1,639.6666667,10.115,0.76,360,4.7
2805,103,9,8.2,864.1111111,13.045,0.75,360,4.7
2806,103,10,9.7,1054.888889,13.825,0.68,360,4.7
2807,103,11,8.7,527.4444444,10.08,0.82,360,4.7
2808,103,12,8.3,1133.444444,14.4,0.7,360,4.7
2809,103,13,10.7,1313,16.69,0.65,360,4.7
2810,103,14,11,1481.333333,16.465,0.51,360,4.7
2811,103,15,7.4,336.6666667,9.52,0.76,360,4.7
2812,103,16,7.4,347.8888889,7.51,0.75,360,4.7
2813,103,17,8.5,583.5555556,8.63,0.51,360,4.7
2814,103,18,7.2,190.7777778,7.49,0.59,360,4.7
2815,103,19,5.4,33.66666667,4.218,0.71,360,4.7
2816,103,20,3.5,0,4.39,0.79,360,4.7
2817,103,21,3.1,0,3.191,0.88,360,4.7
2818,103,22,3.4,0,3.4325,0.93,360,4.7
2819,103,23,3.5,0,3.437,0.95,360,4.7
2820,103,24,3.4,0,3.323,0.95,360,1.5
2821,104,1,3,0,3.2865,0.96,360,1.5
2822,104,2,3.3,0,3.504,0.96,360,1.5
2823,104,3,3.5,0,3.8025,0.96,360,1.5
2824,104,4,3.3,0,3.996,0.96,360,1.5
2825,104,5,3.4,0,3.8505,0.97,360,1.5
2826,104,6,2.2,0,3.5875,0.97,360,1.5
2827,104,7,1.8,67.33333333,2.803,0.98,360,1.5
2828,104,8,2.2,134.6666667,3.2905,0.99,360,1.5
2829,104,9,2.4,123.4444444,3.803,0.99,360,1.5
2830,104,10,2.8,190.7777778,4.501003196,1,360,1.5
2831,104,11,2.8,157.1111111,4.573195717,0.99,360,1.5
2832,104,12,2.9,190.7777778,4.683180906,0.98,360,1.5
2833,104,13,2.2,145.8888889,4.187952196,0.96,360,1.5
2834,104,14,1.7,157.1111111,3.573712283,0.97,360,1.5
2835,104,15,1.5,168.3333333,3.469074755,0.98,360,1.5
2836,104,16,1.3,168.3333333,2.813253174,0.98,360,1.5
2837,104,17,2.6,224.4444444,4.385398551,0.99,360,1.5
2838,104,18,2.5,56.11111111,4.025950924,0.99,360,1.5
2839,104,19,1.3,0,3.000336511,0.99,360,1.5
2840,104,20,1.5,0,1.919424601,0.99,360,1.5
2841,104,21,1.7,0,2.029107786,1,360,1.5
2842,104,22,1.2,0,1.63248487,0.99,360,1.5
2843,104,23,1.8,0,1.569362826,1,360,1.5
2844,104,24,1.4,0,1.265751667,0.98,360,2.1
2845,105,1,1.2,0,1.24587004,0.97,360,2.1
2846,105,2,1.6,0,1.540872163,0.97,360,2.1
2847,105,3,1.6,0,2.011791522,0.98,360,2.1
2848,105,4,1.6,0,2.186447054,0.98,360,2.1
2849,105,5,1.2,0,2.047608167,0.99,360,2.1
2850,105,6,1.8,33.66666667,2.280206594,0.99,360,2.1
2851,105,7,2.4,190.7777778,3.674626297,0.99,360,2.1
2852,105,8,2.9,235.6666667,3.928055591,0.94,360,2.1
2853,105,9,5.2,909,9.237275217,0.85,360,2.1
2854,105,10,6,1088.555556,12.3913587,0.74,360,2.1
2855,105,11,7.5,1279.333333,13.93829828,0.72,360,2.1
2856,105,12,8.4,1582.333333,14.1892833,0.66,360,2.1
2857,105,13,7,707,10.04877391,0.66,360,2.1
2858,105,14,5,448.8888889,7.128105217,0.88,360,2.1
2859,105,15,4.4,538.6666667,7.293653109,0.9,360,2.1
2860,105,16,6.1,718.2222222,8.236934511,0.84,360,2.1
2861,105,17,6.3,493.7777778,8.289756975,0.78,360,2.1
2862,105,18,4.3,123.4444444,5.525957054,0.91,360,2.1
2863,105,19,3.5,33.66666667,3.178761504,0.92,360,2.1
2864,105,20,2.9,0,1.859232848,0.94,360,2.1
2865,105,21,2.4,0,1.871884899,0.93,360,2.1
2866,105,22,2.2,0,1.222174783,0.95,360,2.1
2867,105,23,1.5,0,1.128837826,0.96,360,2.1
2868,105,24,1.4,0,0.930052312,0.96,360,1.8
2869,106,1,1.6,0,0.933831587,0.96,360,1.8
2870,106,2,1.7,0,0.360874868,0.96,360,1.8
2871,106,3,1,0,0.1475,0.95,360,1.8
2872,106,4,1,0,0,0.94,360,1.8
2873,106,5,1,0,0,0.93,360,1.8
2874,106,6,2.2,112.2222222,0,0.92,360,1.8
2875,106,7,4.2,460.1111111,2.636473507,0.91,360,1.8
2876,106,8,6.7,785.5555556,8.37257472,0.8,360,1.8
2877,106,9,6.8,931.4444444,11.85654863,0.75,360,1.8
2878,106,10,7.1,695.7777778,10.1063883,0.74,360,1.8
2879,106,11,8.9,1077.333333,13.48739936,0.73,360,1.8
2880,106,12,10.2,1414,15.76326559,0.67,360,1.8
2881,106,13,10.2,1256.888889,14.47299829,0.63,360,1.8
2882,106,14,10.8,1200.777778,15.88350505,0.6,360,1.8
2883,106,15,9.8,415.2222222,12.1023982,0.65,360,1.8
2884,106,16,7.8,291.7777778,10.65663185,0.69,360,1.8
2885,106,17,8.5,448.8888889,9.311572635,0.7,360,1.8
2886,106,18,7.4,269.3333333,8.751261261,0.74,360,1.8
2887,106,19,5.8,33.66666667,5.110552432,0.8,360,1.8
2888,106,20,5.1,0,4.260893425,0.86,360,1.8
2889,106,21,4.8,0,4.30786866,0.89,360,1.8
2890,106,22,4.7,0,4.834402833,0.92,360,1.8
2891,106,23,4.4,0,4.102814155,0.91,360,1.8
2892,106,24,3.4,0,2.003608297,0.94,360,1.5
2893,107,1,2.4,0,0.761023995,0.93,360,1.5
2894,107,2,2.7,0,0.0235009,0.96,360,1.5
2895,107,3,2.2,0,0,0.97,360,1.5
2896,107,4,1.5,0,0,0.98,360,1.5
2897,107,5,1.6,0,0,0.99,360,1.5
2898,107,6,1.7,56.11111111,1.324020874,0.99,360,1.5
2899,107,7,3.9,123.4444444,4.12976972,1,360,1.5
2900,107,8,5.4,303,6.38263245,0.98,360,1.5
2901,107,9,7.3,594.7777778,9.821393378,0.87,360,1.5
2902,107,10,10.3,1032.444444,15.3632173,0.69,360,1.5
2903,107,11,12.5,1672.111111,20.11020738,0.63,360,1.5
2904,107,12,12.7,1750.666667,23.50619257,0.52,360,1.5
2905,107,13,13.4,1391.555556,20.87582856,0.48,360,1.5
2906,107,14,8.8,774.3333333,13.76741818,0.68,360,1.5
2907,107,15,11.8,740.6666667,12.81811716,0.58,360,1.5
2908,107,16,9.1,796.7777778,15.12275838,0.7,360,1.5
2909,107,17,9,493.7777778,12.07717568,0.75,360,1.5
2910,107,18,8.8,213.2222222,10.22179541,0.72,360,1.5
2911,107,19,7.5,11.22222222,7.991169707,0.83,360,1.5
2912,107,20,7,0,7.586025,0.81,360,1.5
2913,107,21,6.6,0,5.827734937,0.86,360,1.5
2914,107,22,5.6,0,4.447460725,0.86,360,1.5
2915,107,23,3.7,0,3.750728071,0.91,360,1.5
2916,107,24,3.7,0,4.052246405,0.94,360,1.9
2917,108,1,2.7,0,2.999114827,0.96,360,1.9
2918,108,2,2.4,0,2.501578876,0.97,360,1.9
2919,108,3,2.1,0,2.408059658,0.98,360,1.9
2920,108,4,2.8,0,2.735110878,0.99,360,1.9
2921,108,5,1.6,0,2.213529912,0.98,360,1.9
2922,108,6,1.9,78.55555556,1.984040216,0.99,360,1.9
2923,108,7,4.6,325.4444444,4.507865473,0.99,360,1.9
2924,108,8,6,740.6666667,8.450951577,0.88,360,1.9
2925,108,9,7.5,1043.666667,12.77186948,0.83,360,1.9
2926,108,10,9.8,1369.111111,16.00317117,0.71,360,1.9
2927,108,11,10.3,1234.444444,15.00814294,0.59,360,1.9
2928,108,12,10.5,1481.333333,17.59376363,0.64,360,1.9
2929,108,13,8.8,1155.888889,16.19784507,0.63,360,1.9
2930,108,14,10.1,1335.444444,14.47796672,0.67,360,1.9
2931,108,15,8.8,1189.555556,14.02246297,0.67,360,1.9
2932,108,16,8,471.3333333,11.44680439,0.7,360,1.9
2933,108,17,7,224.4444444,8.231112162,0.76,360,1.9
2934,108,18,7.2,157.1111111,7.931107342,0.78,360,1.9
2935,108,19,6.4,22.44444444,6.846832622,0.87,360,1.9
2936,108,20,6.2,0,6.467257338,0.91,360,1.9
2937,108,21,4.9,0,6.139539236,0.93,360,1.9
2938,108,22,5,0,5.534998604,0.96,360,1.9
2939,108,23,5.1,0,5.708027044,0.97,360,1.9
2940,108,24,4.7,0,5.3224435,0.96,360,1.6
2941,109,1,4.3,0,5.17688474,0.97,360,1.6
2942,109,2,3.6,0,4.814281901,0.98,360,1.6
2943,109,3,2.5,0,3.399614848,0.99,360,1.6
2944,109,4,1.9,0,2.152543632,0.99,360,1.6
2945,109,5,1.1,0,1.299002926,0.99,360,1.6
2946,109,6,2.5,123.4444444,2.683090642,1,360,1.6
2947,109,7,3.4,280.5555556,3.790204865,0.99,360,1.6
2948,109,8,6,718.2222222,7.533848311,0.9,360,1.6
2949,109,9,7.7,1010,12.70191644,0.87,360,1.6
2950,109,10,8.8,1245.666667,14.88944875,0.75,360,1.6
2951,109,11,10.4,1402.777778,18.30118299,0.63,360,1.6
2952,109,12,8.9,1144.666667,19.1611059,0.66,360,1.6
2953,109,13,9.8,1043.666667,15.73916167,0.58,360,1.6
2954,109,14,11.5,1346.666667,18.89046406,0.53,360,1.6
2955,109,15,11.9,1447.666667,23.53143601,0.46,360,1.6
2956,109,16,11.7,830.4444444,18.55520181,0.5,360,1.6
2957,109,17,10.6,516.2222222,14.50992,0.58,360,1.6
2958,109,18,9.7,145.8888889,11.2724524,0.61,360,1.6
2959,109,19,9.2,33.66666667,9.545261458,0.65,360,1.6
2960,109,20,8.5,0,8.6724375,0.67,360,1.6
2961,109,21,8.6,0,8.447103889,0.65,360,1.6
2962,109,22,8.1,0,8.244008958,0.68,360,1.6
2963,109,23,6.7,0,6.869854146,0.86,360,1.6
2964,109,24,6.5,0,6.456883333,0.89,360,4.4
2965,110,1,6.2,0,6.284443431,0.91,360,4.4
2966,110,2,6.1,0,6.173762646,0.93,360,4.4
2967,110,3,6.1,0,6.167053156,0.95,360,4.4
2968,110,4,6.3,0,6.469666528,0.97,360,4.4
2969,110,5,6.7,0,6.872444198,0.98,360,4.4
2970,110,6,7.1,11.22222222,7.36538675,0.99,360,4.4
2971,110,7,7.7,78.55555556,8.046866944,1,360,4.4
2972,110,8,8.5,213.2222222,9.222320313,1,360,4.4
2973,110,9,9.2,314.2222222,10.30783056,1,360,4.4
2974,110,10,9.7,258.1111111,10.95595865,0.99,360,4.4
2975,110,11,10.4,269.3333333,11.72229174,0.99,360,4.4
2976,110,12,10.7,336.6666667,12.53924309,0.98,360,4.4
2977,110,13,11.2,224.4444444,12.25723771,0.98,360,4.4
2978,110,14,11.7,314.2222222,12.78472622,0.97,360,4.4
2979,110,15,12,325.4444444,13.24058194,0.98,360,4.4
2980,110,16,11.9,179.5555556,13.01363767,0.98,360,4.4
2981,110,17,12.2,89.77777778,12.96711889,0.99,360,4.4
2982,110,18,12.3,33.66666667,13.02834222,0.99,360,4.4
2983,110,19,12.4,11.22222222,13.06818792,0.99,360,4.4
2984,110,20,12.6,0,13.15335958,0.98,360,4.4
2985,110,21,12.6,0,13.21775792,0.98,360,4.4
2986,110,22,12.6,0,13.13189347,0.96,360,4.4
2987,110,23,12.1,0,12.74008615,0.96,360,4.4
2988,110,24,11.4,0,12.21850528,0.95,360,5.1
2989,111,1,11,0,11.13164583,0.94,360,5.1
2990,111,2,10.5,0,10.93425816,0.91,360,5.1
2991,111,3,10.1,0,10.28954257,0.94,360,5.1
2992,111,4,10,0,10.41550313,0.95,360,5.1
2993,111,5,9.1,0,9.486967188,0.93,360,5.1
2994,111,6,9.8,123.4444444,9.511056111,0.93,360,5.1
2995,111,7,10.9,460.1111111,11.45442375,0.9,360,5.1
2996,111,8,11.1,785.5555556,13.79250913,0.87,360,5.1
2997,111,9,12.4,841.6666667,14.01158458,0.87,360,5.1
2998,111,10,12.4,897.7777778,14.24320649,0.8,360,5.1
