t,species,metamer,organ,Eabs,plant
7,Caphorn,4,internode,0.0556211691334,1
7,Caphorn,4,sheath,0.0938179284178,1
7,Caphorn,5,internode,0.112905570683,1
7,Caphorn,6,internode,0.259415923063,1
8,Caphorn,1,blade,0.0857616752308,1
8,Caphorn,1,sheath,0.0378746542887,1
8,Caphorn,2,blade,0.106828920656,1
8,Caphorn,2,sheath,0.03235881993,1
8,Caphorn,3,blade,0.172969432509,1
8,Caphorn,3,sheath,0.0487747683041,1
8,Caphorn,4,blade,0.326601311625,1
8,Caphorn,4,internode,0.0556211691334,1
8,Caphorn,4,sheath,0.0938179284178,1
8,Caphorn,5,internode,0.112905570683,1
8,Caphorn,6,internode,0.259415923063,1
9,Caphorn,1,blade,0.0857616752308,1
9,Caphorn,1,sheath,0.0378746542887,1
9,Caphorn,2,blade,0.106828920656,1
9,Caphorn,2,sheath,0.03235881993,1
9,Caphorn,3,blade,0.172969432509,1
9,Caphorn,3,sheath,0.0487747683041,1
9,Caphorn,4,blade,0.326601311625,1
9,Caphorn,4,internode,0.0556211691334,1
9,Caphorn,4,sheath,0.0938179284178,1
9,Caphorn,5,internode,0.112905570683,1
9,Caphorn,6,internode,0.259415923063,1
10,Caphorn,1,blade,0.0857616752308,1
10,Caphorn,1,sheath,0.0378746542887,1
10,Caphorn,2,blade,0.106828920656,1
10,Caphorn,2,sheath,0.03235881993,1
10,Caphorn,3,blade,0.172969432509,1
10,Caphorn,3,sheath,0.0487747683041,1
10,Caphorn,4,blade,0.326601311625,1
10,Caphorn,4,internode,0.0556211691334,1
10,Caphorn,4,sheath,0.0938179284178,1
10,Caphorn,5,internode,0.112905570683,1
10,Caphorn,6,internode,0.259415923063,1
11,Caphorn,1,blade,0.0857616752308,1
11,Caphorn,1,sheath,0.0378746542887,1
11,Caphorn,2,blade,0.106828920656,1
11,Caphorn,2,sheath,0.03235881993,1
11,Caphorn,3,blade,0.172969432509,1
11,Caphorn,3,sheath,0.0487747683041,1
11,Caphorn,4,blade,0.326601311625,1
11,Caphorn,4,internode,0.0556211691334,1
11,Caphorn,4,sheath,0.0938179284178,1
11,Caphorn,5,internode,0.112905570683,1
11,Caphorn,6,internode,0.259415923063,1
12,Caphorn,1,blade,0.0857616752308,1
12,Caphorn,1,sheath,0.0378746542887,1
12,Caphorn,2,blade,0.106828920656,1
12,Caphorn,2,sheath,0.03235881993,1
12,Caphorn,3,blade,0.172969432509,1
12,Caphorn,3,sheath,0.0487747683041,1
12,Caphorn,4,blade,0.326601311625,1
12,Caphorn,4,internode,0.0556211691334,1
12,Caphorn,4,sheath,0.0938179284178,1
12,Caphorn,5,internode,0.112905570683,1
12,Caphorn,6,internode,0.259415923063,1
13,Caphorn,1,blade,0.0857616752308,1
13,Caphorn,1,sheath,0.0378746542887,1
13,Caphorn,2,blade,0.106828920656,1
13,Caphorn,2,sheath,0.03235881993,1
13,Caphorn,3,blade,0.172969432509,1
13,Caphorn,3,sheath,0.0487747683041,1
13,Caphorn,4,blade,0.326601311625,1
13,Caphorn,4,internode,0.0556211691334,1
13,Caphorn,4,sheath,0.0938179284178,1
13,Caphorn,5,internode,0.112905570683,1
13,Caphorn,6,internode,0.259415923063,1
14,Caphorn,1,blade,0.0857616752308,1
14,Caphorn,1,sheath,0.0378746542887,1
14,Caphorn,2,blade,0.106828920656,1
14,Caphorn,2,sheath,0.03235881993,1
14,Caphorn,3,blade,0.172969432509,1
14,Caphorn,3,sheath,0.0487747683041,1
14,Caphorn,4,blade,0.326601311625,1
14,Caphorn,4,internode,0.0556211691334,1
14,Caphorn,4,sheath,0.0938179284178,1
14,Caphorn,5,internode,0.112905570683,1
14,Caphorn,6,internode,0.259415923063,1
15,Caphorn,1,blade,0.0857616752308,1
15,Caphorn,1,sheath,0.0378746542887,1
15,Caphorn,2,blade,0.106828920656,1
15,Caphorn,2,sheath,0.03235881993,1
15,Caphorn,3,blade,0.172969432509,1
15,Caphorn,3,sheath,0.0487747683041,1
15,Caphorn,4,blade,0.326601311625,1
15,Caphorn,4,internode,0.0556211691334,1
15,Caphorn,4,sheath,0.0938179284178,1
15,Caphorn,5,internode,0.112905570683,1
15,Caphorn,6,internode,0.259415923063,1
16,Caphorn,1,blade,0.0857616752308,1
16,Caphorn,1,sheath,0.0378746542887,1
16,Caphorn,2,blade,0.106828920656,1
16,Caphorn,2,sheath,0.03235881993,1
16,Caphorn,3,blade,0.172969432509,1
16,Caphorn,3,sheath,0.0487747683041,1
16,Caphorn,4,blade,0.326601311625,1
16,Caphorn,4,internode,0.0556211691334,1
16,Caphorn,4,sheath,0.0938179284178,1
16,Caphorn,5,internode,0.112905570683,1
16,Caphorn,6,internode,0.259415923063,1
17,Caphorn,1,blade,0.0857616752308,1
17,Caphorn,1,sheath,0.0378746542887,1
17,Caphorn,2,blade,0.106828920656,1
17,Caphorn,2,sheath,0.03235881993,1
17,Caphorn,3,blade,0.172969432509,1
17,Caphorn,3,sheath,0.0487747683041,1
17,Caphorn,4,blade,0.326601311625,1
17,Caphorn,4,internode,0.0556211691334,1
17,Caphorn,4,sheath,0.0938179284178,1
17,Caphorn,5,internode,0.112905570683,1
17,Caphorn,6,internode,0.259415923063,1
18,Caphorn,1,blade,0.0857616752308,1
18,Caphorn,1,sheath,0.0378746542887,1
18,Caphorn,2,blade,0.106828920656,1
18,Caphorn,2,sheath,0.03235881993,1
18,Caphorn,3,blade,0.172969432509,1
18,Caphorn,3,sheath,0.0487747683041,1
18,Caphorn,4,blade,0.326601311625,1
18,Caphorn,4,internode,0.0556211691334,1
18,Caphorn,4,sheath,0.0938179284178,1
18,Caphorn,5,internode,0.112905570683,1
18,Caphorn,6,internode,0.259415923063,1
19,Caphorn,1,blade,0.0857616752308,1
19,Caphorn,1,sheath,0.0378746542887,1
19,Caphorn,2,blade,0.106828920656,1
19,Caphorn,2,sheath,0.03235881993,1
19,Caphorn,3,blade,0.172969432509,1
19,Caphorn,3,sheath,0.0487747683041,1
19,Caphorn,4,blade,0.326601311625,1
19,Caphorn,4,internode,0.0556211691334,1
19,Caphorn,4,sheath,0.0938179284178,1
19,Caphorn,5,internode,0.112905570683,1
19,Caphorn,6,internode,0.259415923063,1
20,Caphorn,1,blade,0.0,1
20,Caphorn,1,sheath,0.0,1
20,Caphorn,2,blade,0.0,1
20,Caphorn,2,sheath,0.0,1
20,Caphorn,3,blade,0.0,1
20,Caphorn,3,sheath,0.0,1
20,Caphorn,4,blade,0.0,1
20,Caphorn,4,internode,0.0,1
20,Caphorn,4,sheath,0.0,1
20,Caphorn,5,internode,0.0,1
20,Caphorn,6,internode,0.0,1
21,Caphorn,1,blade,0.0,1
21,Caphorn,1,sheath,0.0,1
21,Caphorn,2,blade,0.0,1
21,Caphorn,2,sheath,0.0,1
21,Caphorn,3,blade,0.0,1
21,Caphorn,3,sheath,0.0,1
21,Caphorn,4,blade,0.0,1
21,Caphorn,4,internode,0.0,1
21,Caphorn,4,sheath,0.0,1
21,Caphorn,5,internode,0.0,1
21,Caphorn,6,internode,0.0,1
22,Caphorn,1,blade,0.0,1
22,Caphorn,1,sheath,0.0,1
22,Caphorn,2,blade,0.0,1
22,Caphorn,2,sheath,0.0,1
22,Caphorn,3,blade,0.0,1
22,Caphorn,3,sheath,0.0,1
22,Caphorn,4,blade,0.0,1
22,Caphorn,4,internode,0.0,1
22,Caphorn,4,sheath,0.0,1
22,Caphorn,5,internode,0.0,1
22,Caphorn,6,internode,0.0,1
23,Caphorn,1,blade,0.0,1
23,Caphorn,1,sheath,0.0,1
23,Caphorn,2,blade,0.0,1
23,Caphorn,2,sheath,0.0,1
23,Caphorn,3,blade,0.0,1
23,Caphorn,3,sheath,0.0,1
23,Caphorn,4,blade,0.0,1
23,Caphorn,4,internode,0.0,1
23,Caphorn,4,sheath,0.0,1
23,Caphorn,5,internode,0.0,1
23,Caphorn,6,internode,0.0,1
24,Caphorn,1,blade,0.0,1
24,Caphorn,1,sheath,0.0,1
24,Caphorn,2,blade,0.0,1
24,Caphorn,2,sheath,0.0,1
24,Caphorn,3,blade,0.0,1
24,Caphorn,3,sheath,0.0,1
24,Caphorn,4,blade,0.0,1
24,Caphorn,4,internode,0.0,1
24,Caphorn,4,sheath,0.0,1
24,Caphorn,5,internode,0.0,1
24,Caphorn,6,internode,0.0,1
25,Caphorn,1,blade,0.0,1
25,Caphorn,1,sheath,0.0,1
25,Caphorn,2,blade,0.0,1
25,Caphorn,2,sheath,0.0,1
25,Caphorn,3,blade,0.0,1
25,Caphorn,3,sheath,0.0,1
25,Caphorn,4,blade,0.0,1
25,Caphorn,4,internode,0.0,1
25,Caphorn,4,sheath,0.0,1
25,Caphorn,5,internode,0.0,1
25,Caphorn,6,internode,0.0,1
26,Caphorn,1,blade,0.0,1
26,Caphorn,1,sheath,0.0,1
26,Caphorn,2,blade,0.0,1
26,Caphorn,2,sheath,0.0,1
26,Caphorn,3,blade,0.0,1
26,Caphorn,3,sheath,0.0,1
26,Caphorn,4,blade,0.0,1
26,Caphorn,4,internode,0.0,1
26,Caphorn,4,sheath,0.0,1
26,Caphorn,5,internode,0.0,1
26,Caphorn,6,internode,0.0,1
27,Caphorn,1,blade,0.0,1
27,Caphorn,1,sheath,0.0,1
27,Caphorn,2,blade,0.0,1
27,Caphorn,2,sheath,0.0,1
27,Caphorn,3,blade,0.0,1
27,Caphorn,3,sheath,0.0,1
27,Caphorn,4,blade,0.0,1
27,Caphorn,4,internode,0.0,1
27,Caphorn,4,sheath,0.0,1
27,Caphorn,5,internode,0.0,1
27,Caphorn,6,internode,0.0,1
28,Caphorn,1,blade,0.0,1
28,Caphorn,1,sheath,0.0,1
28,Caphorn,2,blade,0.0,1
28,Caphorn,2,sheath,0.0,1
28,Caphorn,3,blade,0.0,1
28,Caphorn,3,sheath,0.0,1
28,Caphorn,4,blade,0.0,1
28,Caphorn,4,internode,0.0,1
28,Caphorn,4,sheath,0.0,1
28,Caphorn,5,internode,0.0,1
28,Caphorn,6,internode,0.0,1
29,Caphorn,1,blade,0.0857616752308,1
29,Caphorn,1,sheath,0.0378746542887,1
29,Caphorn,2,blade,0.106828920656,1
29,Caphorn,2,sheath,0.03235881993,1
29,Caphorn,3,blade,0.172969432509,1
29,Caphorn,3,sheath,0.0487747683041,1
29,Caphorn,4,blade,0.326601311625,1
29,Caphorn,4,internode,0.0556211691334,1
29,Caphorn,4,sheath,0.0938179284178,1
29,Caphorn,5,internode,0.112905570683,1
29,Caphorn,6,internode,0.259415923063,1
30,Caphorn,1,blade,0.0857616752308,1
30,Caphorn,1,sheath,0.0378746542887,1
30,Caphorn,2,blade,0.106828920656,1
30,Caphorn,2,sheath,0.03235881993,1
30,Caphorn,3,blade,0.172969432509,1
30,Caphorn,3,sheath,0.0487747683041,1
30,Caphorn,4,blade,0.326601311625,1
30,Caphorn,4,internode,0.0556211691334,1
30,Caphorn,4,sheath,0.0938179284178,1
30,Caphorn,5,internode,0.112905570683,1
30,Caphorn,6,internode,0.259415923063,1
31,Caphorn,1,blade,0.0857616752308,1
31,Caphorn,1,sheath,0.0378746542887,1
31,Caphorn,2,blade,0.106828920656,1
31,Caphorn,2,sheath,0.03235881993,1
31,Caphorn,3,blade,0.172969432509,1
31,Caphorn,3,sheath,0.0487747683041,1
31,Caphorn,4,blade,0.326601311625,1
31,Caphorn,4,internode,0.0556211691334,1
31,Caphorn,4,sheath,0.0938179284178,1
31,Caphorn,5,internode,0.112905570683,1
31,Caphorn,6,internode,0.259415923063,1
32,Caphorn,1,blade,0.0857616752308,1
32,Caphorn,1,sheath,0.0378746542887,1
32,Caphorn,2,blade,0.106828920656,1
32,Caphorn,2,sheath,0.03235881993,1
32,Caphorn,3,blade,0.172969432509,1
32,Caphorn,3,sheath,0.0487747683041,1
32,Caphorn,4,blade,0.326601311625,1
32,Caphorn,4,internode,0.0556211691334,1
32,Caphorn,4,sheath,0.0938179284178,1
32,Caphorn,5,internode,0.112905570683,1
32,Caphorn,6,internode,0.259415923063,1
33,Caphorn,1,blade,0.0857616752308,1
33,Caphorn,1,sheath,0.0378746542887,1
33,Caphorn,2,blade,0.106828920656,1
33,Caphorn,2,sheath,0.03235881993,1
33,Caphorn,3,blade,0.172969432509,1
33,Caphorn,3,sheath,0.0487747683041,1
33,Caphorn,4,blade,0.326601311625,1
33,Caphorn,4,internode,0.0556211691334,1
33,Caphorn,4,sheath,0.0938179284178,1
33,Caphorn,5,internode,0.112905570683,1
33,Caphorn,6,internode,0.259415923063,1
34,Caphorn,1,blade,0.0857616752308,1
34,Caphorn,1,sheath,0.0378746542887,1
34,Caphorn,2,blade,0.106828920656,1
34,Caphorn,2,sheath,0.03235881993,1
34,Caphorn,3,blade,0.172969432509,1
34,Caphorn,3,sheath,0.0487747683041,1
34,Caphorn,4,blade,0.326601311625,1
34,Caphorn,4,internode,0.0556211691334,1
34,Caphorn,4,sheath,0.0938179284178,1
34,Caphorn,5,internode,0.112905570683,1
34,Caphorn,6,internode,0.259415923063,1
35,Caphorn,1,blade,0.0857616752308,1
35,Caphorn,1,sheath,0.0378746542887,1
35,Caphorn,2,blade,0.106828920656,1
35,Caphorn,2,sheath,0.03235881993,1
35,Caphorn,3,blade,0.172969432509,1
35,Caphorn,3,sheath,0.0487747683041,1
35,Caphorn,4,blade,0.326601311625,1
35,Caphorn,4,internode,0.0556211691334,1
35,Caphorn,4,sheath,0.0938179284178,1
35,Caphorn,5,internode,0.112905570683,1
35,Caphorn,6,internode,0.259415923063,1
36,Caphorn,1,blade,0.0857616752308,1
36,Caphorn,1,sheath,0.0378746542887,1
36,Caphorn,2,blade,0.106828920656,1
36,Caphorn,2,sheath,0.03235881993,1
36,Caphorn,3,blade,0.172969432509,1
36,Caphorn,3,sheath,0.0487747683041,1
36,Caphorn,4,blade,0.326601311625,1
36,Caphorn,4,internode,0.0556211691334,1
36,Caphorn,4,sheath,0.0938179284178,1
36,Caphorn,5,internode,0.112905570683,1
36,Caphorn,6,internode,0.259415923063,1
37,Caphorn,1,blade,0.0857616752308,1
37,Caphorn,1,sheath,0.0378746542887,1
37,Caphorn,2,blade,0.106828920656,1
37,Caphorn,2,sheath,0.03235881993,1
37,Caphorn,3,blade,0.172969432509,1
37,Caphorn,3,sheath,0.0487747683041,1
37,Caphorn,4,blade,0.326601311625,1
37,Caphorn,4,internode,0.0556211691334,1
37,Caphorn,4,sheath,0.0938179284178,1
37,Caphorn,5,internode,0.112905570683,1
37,Caphorn,6,internode,0.259415923063,1
38,Caphorn,1,blade,0.0857616752308,1
38,Caphorn,1,sheath,0.0378746542887,1
38,Caphorn,2,blade,0.106828920656,1
38,Caphorn,2,sheath,0.03235881993,1
38,Caphorn,3,blade,0.172969432509,1
38,Caphorn,3,sheath,0.0487747683041,1
38,Caphorn,4,blade,0.326601311625,1
38,Caphorn,4,internode,0.0556211691334,1
38,Caphorn,4,sheath,0.0938179284178,1
38,Caphorn,5,internode,0.112905570683,1
38,Caphorn,6,internode,0.259415923063,1
39,Caphorn,1,blade,0.0857616752308,1
39,Caphorn,1,sheath,0.0378746542887,1
39,Caphorn,2,blade,0.106828920656,1
39,Caphorn,2,sheath,0.03235881993,1
39,Caphorn,3,blade,0.172969432509,1
39,Caphorn,3,sheath,0.0487747683041,1
39,Caphorn,4,blade,0.326601311625,1
39,Caphorn,4,internode,0.0556211691334,1
39,Caphorn,4,sheath,0.0938179284178,1
39,Caphorn,5,internode,0.112905570683,1
39,Caphorn,6,internode,0.259415923063,1
40,Caphorn,1,blade,0.0857616752308,1
40,Caphorn,1,sheath,0.0378746542887,1
40,Caphorn,2,blade,0.106828920656,1
40,Caphorn,2,sheath,0.03235881993,1
40,Caphorn,3,blade,0.172969432509,1
40,Caphorn,3,sheath,0.0487747683041,1
40,Caphorn,4,blade,0.326601311625,1
40,Caphorn,4,internode,0.0556211691334,1
40,Caphorn,4,sheath,0.0938179284178,1
40,Caphorn,5,internode,0.112905570683,1
40,Caphorn,6,internode,0.259415923063,1
41,Caphorn,1,blade,0.0857616752308,1
41,Caphorn,1,sheath,0.0378746542887,1
41,Caphorn,2,blade,0.106828920656,1
41,Caphorn,2,sheath,0.03235881993,1
41,Caphorn,3,blade,0.172969432509,1
41,Caphorn,3,sheath,0.0487747683041,1
41,Caphorn,4,blade,0.326601311625,1
41,Caphorn,4,internode,0.0556211691334,1
41,Caphorn,4,sheath,0.0938179284178,1
41,Caphorn,5,internode,0.112905570683,1
41,Caphorn,6,internode,0.259415923063,1
42,Caphorn,1,blade,0.0857616752308,1
42,Caphorn,1,sheath,0.0378746542887,1
42,Caphorn,2,blade,0.106828920656,1
42,Caphorn,2,sheath,0.03235881993,1
42,Caphorn,3,blade,0.172969432509,1
42,Caphorn,3,sheath,0.0487747683041,1
42,Caphorn,4,blade,0.326601311625,1
42,Caphorn,4,internode,0.0556211691334,1
42,Caphorn,4,sheath,0.0938179284178,1
42,Caphorn,5,internode,0.112905570683,1
42,Caphorn,6,internode,0.259415923063,1
43,Caphorn,1,blade,0.0857616752308,1
43,Caphorn,1,sheath,0.0378746542887,1
43,Caphorn,2,blade,0.106828920656,1
43,Caphorn,2,sheath,0.03235881993,1
43,Caphorn,3,blade,0.172969432509,1
43,Caphorn,3,sheath,0.0487747683041,1
43,Caphorn,4,blade,0.326601311625,1
43,Caphorn,4,internode,0.0556211691334,1
43,Caphorn,4,sheath,0.0938179284178,1
43,Caphorn,5,internode,0.112905570683,1
43,Caphorn,6,internode,0.259415923063,1
44,Caphorn,1,blade,0.0,1
44,Caphorn,1,sheath,0.0,1
44,Caphorn,2,blade,0.0,1
44,Caphorn,2,sheath,0.0,1
44,Caphorn,3,blade,0.0,1
44,Caphorn,3,sheath,0.0,1
44,Caphorn,4,blade,0.0,1
44,Caphorn,4,internode,0.0,1
44,Caphorn,4,sheath,0.0,1
44,Caphorn,5,internode,0.0,1
44,Caphorn,6,internode,0.0,1
45,Caphorn,1,blade,0.0,1
45,Caphorn,1,sheath,0.0,1
45,Caphorn,2,blade,0.0,1
45,Caphorn,2,sheath,0.0,1
45,Caphorn,3,blade,0.0,1
45,Caphorn,3,sheath,0.0,1
45,Caphorn,4,blade,0.0,1
45,Caphorn,4,internode,0.0,1
45,Caphorn,4,sheath,0.0,1
45,Caphorn,5,internode,0.0,1
45,Caphorn,6,internode,0.0,1
46,Caphorn,1,blade,0.0,1
46,Caphorn,1,sheath,0.0,1
46,Caphorn,2,blade,0.0,1
46,Caphorn,2,sheath,0.0,1
46,Caphorn,3,blade,0.0,1
46,Caphorn,3,sheath,0.0,1
46,Caphorn,4,blade,0.0,1
46,Caphorn,4,internode,0.0,1
46,Caphorn,4,sheath,0.0,1
46,Caphorn,5,internode,0.0,1
46,Caphorn,6,internode,0.0,1
47,Caphorn,1,blade,0.0,1
47,Caphorn,1,sheath,0.0,1
47,Caphorn,2,blade,0.0,1
47,Caphorn,2,sheath,0.0,1
47,Caphorn,3,blade,0.0,1
47,Caphorn,3,sheath,0.0,1
47,Caphorn,4,blade,0.0,1
47,Caphorn,4,internode,0.0,1
47,Caphorn,4,sheath,0.0,1
47,Caphorn,5,internode,0.0,1
47,Caphorn,6,internode,0.0,1
48,Caphorn,1,blade,0.0,1
48,Caphorn,1,sheath,0.0,1
48,Caphorn,2,blade,0.0,1
48,Caphorn,2,sheath,0.0,1
48,Caphorn,3,blade,0.0,1
48,Caphorn,3,sheath,0.0,1
48,Caphorn,4,blade,0.0,1
48,Caphorn,4,internode,0.0,1
48,Caphorn,4,sheath,0.0,1
48,Caphorn,5,internode,0.0,1
48,Caphorn,6,internode,0.0,1
49,Caphorn,1,blade,0.0,1
49,Caphorn,1,sheath,0.0,1
49,Caphorn,2,blade,0.0,1
49,Caphorn,2,sheath,0.0,1
49,Caphorn,3,blade,0.0,1
49,Caphorn,3,sheath,0.0,1
49,Caphorn,4,blade,0.0,1
49,Caphorn,4,internode,0.0,1
49,Caphorn,4,sheath,0.0,1
49,Caphorn,5,internode,0.0,1
49,Caphorn,6,internode,0.0,1
50,Caphorn,1,blade,0.0,1
50,Caphorn,1,sheath,0.0,1
50,Caphorn,2,blade,0.0,1
50,Caphorn,2,sheath,0.0,1
50,Caphorn,3,blade,0.0,1
50,Caphorn,3,sheath,0.0,1
50,Caphorn,4,blade,0.0,1
50,Caphorn,4,internode,0.0,1
50,Caphorn,4,sheath,0.0,1
50,Caphorn,5,internode,0.0,1
50,Caphorn,6,internode,0.0,1
51,Caphorn,1,blade,0.0,1
51,Caphorn,1,sheath,0.0,1
51,Caphorn,2,blade,0.0,1
51,Caphorn,2,sheath,0.0,1
51,Caphorn,3,blade,0.0,1
51,Caphorn,3,sheath,0.0,1
51,Caphorn,4,blade,0.0,1
51,Caphorn,4,internode,0.0,1
51,Caphorn,4,sheath,0.0,1
51,Caphorn,5,internode,0.0,1
51,Caphorn,6,internode,0.0,1
52,Caphorn,1,blade,0.0,1
52,Caphorn,1,sheath,0.0,1
52,Caphorn,2,blade,0.0,1
52,Caphorn,2,sheath,0.0,1
52,Caphorn,3,blade,0.0,1
52,Caphorn,3,sheath,0.0,1
52,Caphorn,4,blade,0.0,1
52,Caphorn,4,internode,0.0,1
52,Caphorn,4,sheath,0.0,1
52,Caphorn,5,internode,0.0,1
52,Caphorn,6,internode,0.0,1
53,Caphorn,1,blade,0.0857616752308,1
53,Caphorn,1,sheath,0.0378746542887,1
53,Caphorn,2,blade,0.106828920656,1
53,Caphorn,2,sheath,0.03235881993,1
53,Caphorn,3,blade,0.172969432509,1
53,Caphorn,3,sheath,0.0487747683041,1
53,Caphorn,4,blade,0.326601311625,1
53,Caphorn,4,internode,0.0556211691334,1
53,Caphorn,4,sheath,0.0938179284178,1
53,Caphorn,5,internode,0.112905570683,1
53,Caphorn,6,internode,0.259415923063,1
54,Caphorn,1,blade,0.0857616752308,1
54,Caphorn,1,sheath,0.0378746542887,1
54,Caphorn,2,blade,0.106828920656,1
54,Caphorn,2,sheath,0.03235881993,1
54,Caphorn,3,blade,0.172969432509,1
54,Caphorn,3,sheath,0.0487747683041,1
54,Caphorn,4,blade,0.326601311625,1
54,Caphorn,4,internode,0.0556211691334,1
54,Caphorn,4,sheath,0.0938179284178,1
54,Caphorn,5,internode,0.112905570683,1
54,Caphorn,6,internode,0.259415923063,1
55,Caphorn,1,blade,0.0857616752308,1
55,Caphorn,1,sheath,0.0378746542887,1
55,Caphorn,2,blade,0.106828920656,1
55,Caphorn,2,sheath,0.03235881993,1
55,Caphorn,3,blade,0.172969432509,1
55,Caphorn,3,sheath,0.0487747683041,1
55,Caphorn,4,blade,0.326601311625,1
55,Caphorn,4,internode,0.0556211691334,1
55,Caphorn,4,sheath,0.0938179284178,1
55,Caphorn,5,internode,0.112905570683,1
55,Caphorn,6,internode,0.259415923063,1
56,Caphorn,1,blade,0.0857616752308,1
56,Caphorn,1,sheath,0.0378746542887,1
56,Caphorn,2,blade,0.106828920656,1
56,Caphorn,2,sheath,0.03235881993,1
56,Caphorn,3,blade,0.172969432509,1
56,Caphorn,3,sheath,0.0487747683041,1
56,Caphorn,4,blade,0.326601311625,1
56,Caphorn,4,internode,0.0556211691334,1
56,Caphorn,4,sheath,0.0938179284178,1
56,Caphorn,5,internode,0.112905570683,1
56,Caphorn,6,internode,0.259415923063,1
57,Caphorn,1,blade,0.0857616752308,1
57,Caphorn,1,sheath,0.0378746542887,1
57,Caphorn,2,blade,0.106828920656,1
57,Caphorn,2,sheath,0.03235881993,1
57,Caphorn,3,blade,0.172969432509,1
57,Caphorn,3,sheath,0.0487747683041,1
57,Caphorn,4,blade,0.326601311625,1
57,Caphorn,4,internode,0.0556211691334,1
57,Caphorn,4,sheath,0.0938179284178,1
57,Caphorn,5,internode,0.112905570683,1
57,Caphorn,6,internode,0.259415923063,1
58,Caphorn,1,blade,0.0857616752308,1
58,Caphorn,1,sheath,0.0378746542887,1
58,Caphorn,2,blade,0.106828920656,1
58,Caphorn,2,sheath,0.03235881993,1
58,Caphorn,3,blade,0.172969432509,1
58,Caphorn,3,sheath,0.0487747683041,1
58,Caphorn,4,blade,0.326601311625,1
58,Caphorn,4,internode,0.0556211691334,1
58,Caphorn,4,sheath,0.0938179284178,1
58,Caphorn,5,internode,0.112905570683,1
58,Caphorn,6,internode,0.259415923063,1
59,Caphorn,1,blade,0.0857616752308,1
